2015-01-12 11:41:10
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01154;-0,01154;-0,01154;-0,01154;0,0000;25,9;2015-01-12 11:41:10
Source Voltage;-0,2500;-0,2491;-0,2994;0,0000;0,0000;0,08072;-0,0114;-0,01154;-0,0114;-0,01147;0,0000;21,9;2015-01-12 11:41:11
Source Voltage;-0,2000;-0,1993;-0,2994;0,0000;0,0000;0,08072;-0,01118;-0,01154;-0,01118;-0,01137;0,0000;17,8;2015-01-12 11:41:12
Source Voltage;-0,1500;-0,1489;-0,2994;0,0000;0,0000;0,08072;-0,011;-0,01154;-0,011;-0,01128;0,0000;13,5;2015-01-12 11:41:12
Source Voltage;-0,1000;-0,0992;-0,2994;0,0000;0,0000;0,08072;-0,01078;-0,01154;-0,01078;-0,01118;0,0000;9,2;2015-01-12 11:41:13
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,0105;-0,01154;-0,0105;-0,01107;0,0000;4,6;2015-01-12 11:41:13
Source Voltage;0,0000;0,0011;-0,2994;0,0000;0,0000;0,08072;-0,0101;-0,01154;-0,0101;-0,01093;0,0000;0,1;2015-01-12 11:41:14
Source Voltage;0,0500;0,0511;-0,2994;0,0000;0,0000;0,08072;-0,00962;-0,01154;-0,00962;-0,01077;0,0000;5,3;2015-01-12 11:41:15
Source Voltage;0,1000;0,1016;-0,2994;0,0000;0,0000;0,08072;-0,00888;-0,01154;-0,00888;-0,01056;0,0000;11,4;2015-01-12 11:41:15
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,00776;-0,01154;-0,00776;-0,01028;0,0000;19,4;2015-01-12 11:41:16
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,00612;-0,01154;-0,00612;-0,0099;0,0000;32,8;2015-01-12 11:41:16
Source Voltage;0,2500;0,2506;-0,2994;0,0000;0,0000;0,08072;-0,00386;-0,01154;-0,00386;-0,0094;0,0000;64,9;2015-01-12 11:41:17
Source Voltage;0,3000;0,3012;-0,2994;0,0000;0,0000;0,08072;-0,00072;-0,01154;-0,00072;-0,00873;0,0000;418,3;2015-01-12 11:41:18
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;0,00326;-0,01154;0,00326;-0,00787;0,0000;107,7;2015-01-12 11:41:18
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;0,00812;-0,01154;0,00812;-0,0068;0,0000;49,4;2015-01-12 11:41:19
Source Voltage;0,4500;0,4510;-0,2994;0,0000;0,0000;0,08072;0,01382;-0,01154;0,01382;-0,00551;0,0000;32,6;2015-01-12 11:41:19
Source Voltage;0,5000;0,5004;-0,2994;0,0000;0,0000;0,08072;0,02034;-0,01154;0,02034;-0,00399;0,0000;24,6;2015-01-12 11:41:20
Source Voltage;0,5500;0,5504;-0,2994;0,0000;0,0000;0,08072;0,0274;-0,01154;0,0274;-0,00225;0,0000;20,1;2015-01-12 11:41:21
Source Voltage;0,6000;0,6004;-0,2994;0,0000;0,0000;0,08072;0,03492;-0,01154;0,03492;-0,00029;0,0000;17,2;2015-01-12 11:41:21
