2015-01-12 09:29:15
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01722;-0,01722;-0,01722;-0,01722;0,0000;17,4;2015-01-12 09:29:15
Source Voltage;-0,2500;-0,2495;-0,2992;0,0000;0,0000;0,08072;-0,01707;-0,01722;-0,01707;-0,01714;0,0000;14,6;2015-01-12 09:29:16
Source Voltage;-0,2000;-0,1994;-0,2992;0,0000;0,0000;0,08072;-0,01692;-0,01722;-0,01692;-0,01707;0,0000;11,8;2015-01-12 09:29:17
Source Voltage;-0,1500;-0,1492;-0,2992;0,0000;0,0000;0,08072;-0,01672;-0,01722;-0,01672;-0,01698;0,0000;8,9;2015-01-12 09:29:17
Source Voltage;-0,1000;-0,0992;-0,2992;0,0000;0,0000;0,08072;-0,0165;-0,01722;-0,0165;-0,01688;0,0000;6;2015-01-12 09:29:18
Source Voltage;-0,0500;-0,0493;-0,2992;0,0000;0,0000;0,08072;-0,0162;-0,01722;-0,0162;-0,01677;0,0000;3;2015-01-12 09:29:18
Source Voltage;0,0000;0,0014;-0,2992;0,0000;0,0000;0,08072;-0,01584;-0,01722;-0,01584;-0,01664;0,0000;0,1;2015-01-12 09:29:19
Source Voltage;0,0500;0,0509;-0,2992;0,0000;0,0000;0,08072;-0,0154;-0,01722;-0,0154;-0,01649;0,0000;3,3;2015-01-12 09:29:20
Source Voltage;0,1000;0,1009;-0,2992;0,0000;0,0000;0,08072;-0,01482;-0,01722;-0,01482;-0,0163;0,0000;6,8;2015-01-12 09:29:20
Source Voltage;0,1500;0,1508;-0,2992;0,0000;0,0000;0,08072;-0,01406;-0,01722;-0,01406;-0,01608;0,0000;10,7;2015-01-12 09:29:21
Source Voltage;0,2000;0,2003;-0,2992;0,0000;0,0000;0,08072;-0,01304;-0,01722;-0,01304;-0,0158;0,0000;15,4;2015-01-12 09:29:21
Source Voltage;0,2500;0,2507;-0,2992;0,0000;0,0000;0,08072;-0,01176;-0,01722;-0,01176;-0,01546;0,0000;21,3;2015-01-12 09:29:22
Source Voltage;0,3000;0,3007;-0,2992;0,0000;0,0000;0,08072;-0,01008;-0,01722;-0,01008;-0,01505;0,0000;29,8;2015-01-12 09:29:23
Source Voltage;0,3500;0,3510;-0,2992;0,0000;0,0000;0,08072;-0,00794;-0,01722;-0,00794;-0,01454;0,0000;44,2;2015-01-12 09:29:23
Source Voltage;0,4000;0,4006;-0,2992;0,0000;0,0000;0,08072;-0,00532;-0,01722;-0,00532;-0,01393;0,0000;75,3;2015-01-12 09:29:24
Source Voltage;0,4500;0,4505;-0,2992;0,0000;0,0000;0,08072;-0,00204;-0,01722;-0,00204;-0,01319;0,0000;220,8;2015-01-12 09:29:24
Source Voltage;0,5000;0,5004;-0,2992;0,0000;0,0000;0,08072;0,00192;-0,01722;0,00192;-0,0123;0,0000;260,6;2015-01-12 09:29:25
Source Voltage;0,5500;0,5508;-0,2992;0,0000;0,0000;0,08072;0,00654;-0,01722;0,00654;-0,01125;0,0000;84,2;2015-01-12 09:29:26
Source Voltage;0,6000;0,6000;-0,2992;0,0000;0,0000;0,08072;0,01164;-0,01722;0,01164;-0,01005;0,0000;51,5;2015-01-12 09:29:26
