2015-01-12 11:37:06
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01566;-0,01566;-0,01566;-0,01566;0,0000;19,1;2015-01-12 11:37:07
Source Voltage;-0,2500;-0,2493;-0,2992;0,0000;0,0000;0,08072;-0,0156;-0,01566;-0,0156;-0,01563;0,0000;16;2015-01-12 11:37:07
Source Voltage;-0,2000;-0,1993;-0,2992;0,0000;0,0000;0,08072;-0,01552;-0,01566;-0,01552;-0,01559;0,0000;12,8;2015-01-12 11:37:08
Source Voltage;-0,1500;-0,1492;-0,2992;0,0000;0,0000;0,08072;-0,01548;-0,01566;-0,01548;-0,01556;0,0000;9,6;2015-01-12 11:37:08
Source Voltage;-0,1000;-0,0991;-0,2992;0,0000;0,0000;0,08072;-0,0154;-0,01566;-0,0154;-0,01553;0,0000;6,4;2015-01-12 11:37:09
Source Voltage;-0,0500;-0,0488;-0,2992;0,0000;0,0000;0,08072;-0,0153;-0,01566;-0,0153;-0,01549;0,0000;3,2;2015-01-12 11:37:10
Source Voltage;0,0000;0,0012;-0,2992;0,0000;0,0000;0,08072;-0,01522;-0,01566;-0,01522;-0,01545;0,0000;0,1;2015-01-12 11:37:10
Source Voltage;0,0500;0,0511;-0,2992;0,0000;0,0000;0,08072;-0,01508;-0,01566;-0,01508;-0,0154;0,0000;3,4;2015-01-12 11:37:11
Source Voltage;0,1000;0,1011;-0,2992;0,0000;0,0000;0,08072;-0,01492;-0,01566;-0,01492;-0,01535;0,0000;6,8;2015-01-12 11:37:11
Source Voltage;0,1500;0,1514;-0,2992;0,0000;0,0000;0,08072;-0,01468;-0,01566;-0,01468;-0,01528;0,0000;10,3;2015-01-12 11:37:12
Source Voltage;0,2000;0,2009;-0,2992;0,0000;0,0000;0,08072;-0,01434;-0,01566;-0,01434;-0,01519;0,0000;14;2015-01-12 11:37:13
Source Voltage;0,2500;0,2508;-0,2992;0,0000;0,0000;0,08072;-0,01384;-0,01566;-0,01384;-0,01508;0,0000;18,1;2015-01-12 11:37:13
Source Voltage;0,3000;0,3010;-0,2992;0,0000;0,0000;0,08072;-0,01298;-0,01566;-0,01298;-0,01492;0,0000;23,2;2015-01-12 11:37:14
Source Voltage;0,3500;0,3510;-0,2992;0,0000;0,0000;0,08072;-0,01162;-0,01566;-0,01162;-0,01468;0,0000;30,2;2015-01-12 11:37:14
Source Voltage;0,4000;0,4015;-0,2992;0,0000;0,0000;0,08072;-0,0095;-0,01566;-0,0095;-0,01433;0,0000;42,3;2015-01-12 11:37:15
Source Voltage;0,4500;0,4511;-0,2992;0,0000;0,0000;0,08072;-0,00638;-0,01566;-0,00638;-0,01383;0,0000;70,7;2015-01-12 11:37:16
Source Voltage;0,5000;0,5007;-0,2992;0,0000;0,0000;0,08072;-0,00206;-0,01566;-0,00206;-0,01314;0,0000;243,1;2015-01-12 11:37:16
Source Voltage;0,5500;0,5506;-0,2992;0,0000;0,0000;0,08072;0,00338;-0,01566;0,00338;-0,01222;0,0000;162,9;2015-01-12 11:37:17
Source Voltage;0,6000;0,6011;-0,2992;0,0000;0,0000;0,08072;0,00974;-0,01566;0,00974;-0,01106;0,0000;61,7;2015-01-12 11:37:17
