2015-01-12 11:26:57
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01248;-0,01248;-0,01248;-0,01248;0,0000;24;2015-01-12 11:26:58
Source Voltage;-0,2500;-0,2495;-0,2993;0,0000;0,0000;0,08072;-0,0123;-0,01248;-0,0123;-0,01239;0,0000;20,3;2015-01-12 11:26:58
Source Voltage;-0,2000;-0,1994;-0,2993;0,0000;0,0000;0,08072;-0,01214;-0,01248;-0,01214;-0,01231;0,0000;16,4;2015-01-12 11:26:59
Source Voltage;-0,1500;-0,1490;-0,2993;0,0000;0,0000;0,08072;-0,01192;-0,01248;-0,01192;-0,01221;0,0000;12,5;2015-01-12 11:26:59
Source Voltage;-0,1000;-0,0990;-0,2993;0,0000;0,0000;0,08072;-0,01164;-0,01248;-0,01164;-0,0121;0,0000;8,5;2015-01-12 11:27:00
Source Voltage;-0,0500;-0,0488;-0,2993;0,0000;0,0000;0,08072;-0,01134;-0,01248;-0,01134;-0,01197;0,0000;4,3;2015-01-12 11:27:01
Source Voltage;0,0000;0,0010;-0,2993;0,0000;0,0000;0,08072;-0,01096;-0,01248;-0,01096;-0,01183;0,0000;0,1;2015-01-12 11:27:01
Source Voltage;0,0500;0,0511;-0,2993;0,0000;0,0000;0,08072;-0,01044;-0,01248;-0,01044;-0,01166;0,0000;4,9;2015-01-12 11:27:02
Source Voltage;0,1000;0,1011;-0,2993;0,0000;0,0000;0,08072;-0,00981;-0,01248;-0,00981;-0,01145;0,0000;10,3;2015-01-12 11:27:02
Source Voltage;0,1500;0,1508;-0,2993;0,0000;0,0000;0,08072;-0,00896;-0,01248;-0,00896;-0,0112;0,0000;16,8;2015-01-12 11:27:03
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,00776;-0,01248;-0,00776;-0,01089;0,0000;25,9;2015-01-12 11:27:04
Source Voltage;0,2500;0,2512;-0,2993;0,0000;0,0000;0,08072;-0,00606;-0,01248;-0,00606;-0,01049;0,0000;41,5;2015-01-12 11:27:04
Source Voltage;0,3000;0,3011;-0,2993;0,0000;0,0000;0,08072;-0,00378;-0,01248;-0,00378;-0,00997;0,0000;79,7;2015-01-12 11:27:05
Source Voltage;0,3500;0,3510;-0,2993;0,0000;0,0000;0,08072;-0,00074;-0,01248;-0,00074;-0,00931;0,0000;474,3;2015-01-12 11:27:05
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;0,00338;-0,01248;0,00338;-0,00846;0,0000;118,6;2015-01-12 11:27:06
Source Voltage;0,4500;0,4508;-0,2993;0,0000;0,0000;0,08072;0,00882;-0,01248;0,00882;-0,00738;0,0000;51,1;2015-01-12 11:27:07
Source Voltage;0,5000;0,5006;-0,2993;0,0000;0,0000;0,08072;0,01586;-0,01248;0,01586;-0,00601;0,0000;31,6;2015-01-12 11:27:07
Source Voltage;0,5500;0,5507;-0,2993;0,0000;0,0000;0,08072;0,02454;-0,01248;0,02454;-0,00431;0,0000;22,4;2015-01-12 11:27:08
Source Voltage;0,6000;0,6010;-0,2993;0,0000;0,0000;0,08072;0,03469;-0,01248;0,03469;-0,00226;0,0000;17,3;2015-01-12 11:27:08
