2015-01-12 11:33:55
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2989;-0,2989;-0,2989;0,0000;0,08072;-0,01858;-0,01858;-0,01858;-0,01858;0,0000;16,1;2015-01-12 11:33:56
Source Voltage;-0,2500;-0,2493;-0,2989;0,0000;0,0000;0,08072;-0,01857;-0,01858;-0,01857;-0,01858;0,0000;13,4;2015-01-12 11:33:56
Source Voltage;-0,2000;-0,1996;-0,2989;0,0000;0,0000;0,08072;-0,01852;-0,01858;-0,01852;-0,01856;0,0000;10,8;2015-01-12 11:33:57
Source Voltage;-0,1500;-0,1490;-0,2989;0,0000;0,0000;0,08072;-0,01848;-0,01858;-0,01848;-0,01854;0,0000;8,1;2015-01-12 11:33:57
Source Voltage;-0,1000;-0,0989;-0,2989;0,0000;0,0000;0,08072;-0,01842;-0,01858;-0,01842;-0,01852;0,0000;5,4;2015-01-12 11:33:58
Source Voltage;-0,0500;-0,0492;-0,2989;0,0000;0,0000;0,08072;-0,01832;-0,01858;-0,01832;-0,01849;0,0000;2,7;2015-01-12 11:33:59
Source Voltage;0,0000;0,0009;-0,2989;0,0000;0,0000;0,08072;-0,01822;-0,01858;-0,01822;-0,01845;0,0000;0;2015-01-12 11:33:59
Source Voltage;0,0500;0,0511;-0,2989;0,0000;0,0000;0,08072;-0,0181;-0,01858;-0,0181;-0,01841;0,0000;2,8;2015-01-12 11:34:00
Source Voltage;0,1000;0,1013;-0,2989;0,0000;0,0000;0,08072;-0,01788;-0,01858;-0,01788;-0,01835;0,0000;5,7;2015-01-12 11:34:00
Source Voltage;0,1500;0,1512;-0,2989;0,0000;0,0000;0,08072;-0,01761;-0,01858;-0,01761;-0,01828;0,0000;8,6;2015-01-12 11:34:01
Source Voltage;0,2000;0,2010;-0,2989;0,0000;0,0000;0,08072;-0,0172;-0,01858;-0,0172;-0,01818;0,0000;11,7;2015-01-12 11:34:02
Source Voltage;0,2500;0,2510;-0,2989;0,0000;0,0000;0,08072;-0,01652;-0,01858;-0,01652;-0,01804;0,0000;15,2;2015-01-12 11:34:02
Source Voltage;0,3000;0,3010;-0,2989;0,0000;0,0000;0,08072;-0,01544;-0,01858;-0,01544;-0,01784;0,0000;19,5;2015-01-12 11:34:03
Source Voltage;0,3500;0,3510;-0,2989;0,0000;0,0000;0,08072;-0,0138;-0,01858;-0,0138;-0,01755;0,0000;25,4;2015-01-12 11:34:03
Source Voltage;0,4000;0,4009;-0,2989;0,0000;0,0000;0,08072;-0,01134;-0,01858;-0,01134;-0,01714;0,0000;35,4;2015-01-12 11:34:04
Source Voltage;0,4500;0,4509;-0,2989;0,0000;0,0000;0,08072;-0,0079;-0,01858;-0,0079;-0,01656;0,0000;57,1;2015-01-12 11:34:05
Source Voltage;0,5000;0,5009;-0,2989;0,0000;0,0000;0,08072;-0,00348;-0,01858;-0,00348;-0,01579;0,0000;143,9;2015-01-12 11:34:05
Source Voltage;0,5500;0,5507;-0,2989;0,0000;0,0000;0,08072;0,00158;-0,01858;0,00158;-0,01482;0,0000;348,5;2015-01-12 11:34:06
Source Voltage;0,6000;0,6003;-0,2989;0,0000;0,0000;0,08072;0,00706;-0,01858;0,00706;-0,01367;0,0000;85;2015-01-12 11:34:06
