2015-01-12 11:38:18
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01645;-0,01645;-0,01645;-0,01645;0,0000;18,2;2015-01-12 11:38:19
Source Voltage;-0,2500;-0,2488;-0,2996;0,0000;0,0000;0,08072;-0,01638;-0,01645;-0,01638;-0,01642;0,0000;15,2;2015-01-12 11:38:19
Source Voltage;-0,2000;-0,1996;-0,2996;0,0000;0,0000;0,08072;-0,01632;-0,01645;-0,01632;-0,01639;0,0000;12,2;2015-01-12 11:38:20
Source Voltage;-0,1500;-0,1493;-0,2996;0,0000;0,0000;0,08072;-0,01624;-0,01645;-0,01624;-0,01635;0,0000;9,2;2015-01-12 11:38:21
Source Voltage;-0,1000;-0,0989;-0,2996;0,0000;0,0000;0,08072;-0,01612;-0,01645;-0,01612;-0,0163;0,0000;6,1;2015-01-12 11:38:21
Source Voltage;-0,0500;-0,0491;-0,2996;0,0000;0,0000;0,08072;-0,01608;-0,01645;-0,01608;-0,01626;0,0000;3,1;2015-01-12 11:38:22
Source Voltage;0,0000;0,0014;-0,2996;0,0000;0,0000;0,08072;-0,01594;-0,01645;-0,01594;-0,01621;0,0000;0,1;2015-01-12 11:38:22
Source Voltage;0,0500;0,0519;-0,2996;0,0000;0,0000;0,08072;-0,01582;-0,01645;-0,01582;-0,01616;0,0000;3,3;2015-01-12 11:38:23
Source Voltage;0,1000;0,1012;-0,2996;0,0000;0,0000;0,08072;-0,01566;-0,01645;-0,01566;-0,0161;0,0000;6,5;2015-01-12 11:38:24
Source Voltage;0,1500;0,1514;-0,2996;0,0000;0,0000;0,08072;-0,0154;-0,01645;-0,0154;-0,01603;0,0000;9,8;2015-01-12 11:38:24
Source Voltage;0,2000;0,2016;-0,2996;0,0000;0,0000;0,08072;-0,01504;-0,01645;-0,01504;-0,01594;0,0000;13,4;2015-01-12 11:38:25
Source Voltage;0,2500;0,2513;-0,2996;0,0000;0,0000;0,08072;-0,0145;-0,01645;-0,0145;-0,01582;0,0000;17,3;2015-01-12 11:38:25
Source Voltage;0,3000;0,3010;-0,2996;0,0000;0,0000;0,08072;-0,01362;-0,01645;-0,01362;-0,01565;0,0000;22,1;2015-01-12 11:38:26
Source Voltage;0,3500;0,3509;-0,2996;0,0000;0,0000;0,08072;-0,01226;-0,01645;-0,01226;-0,01541;0,0000;28,6;2015-01-12 11:38:27
Source Voltage;0,4000;0,4011;-0,2996;0,0000;0,0000;0,08072;-0,0101;-0,01645;-0,0101;-0,01506;0,0000;39,7;2015-01-12 11:38:27
Source Voltage;0,4500;0,4509;-0,2996;0,0000;0,0000;0,08072;-0,00696;-0,01645;-0,00696;-0,01455;0,0000;64,8;2015-01-12 11:38:28
Source Voltage;0,5000;0,5006;-0,2996;0,0000;0,0000;0,08072;-0,00262;-0,01645;-0,00262;-0,01385;0,0000;191,1;2015-01-12 11:38:29
Source Voltage;0,5500;0,5507;-0,2996;0,0000;0,0000;0,08072;0,00286;-0,01645;0,00286;-0,01292;0,0000;192,6;2015-01-12 11:38:29
Source Voltage;0,6000;0,6009;-0,2996;0,0000;0,0000;0,08072;0,00932;-0,01645;0,00932;-0,01175;0,0000;64,5;2015-01-12 11:38:30
