2015-01-12 09:30:18
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01738;-0,01738;-0,01738;-0,01738;0,0000;17,2;2015-01-12 09:30:18
Source Voltage;-0,2500;-0,2496;-0,2994;0,0000;0,0000;0,08072;-0,01727;-0,01738;-0,01727;-0,01732;0,0000;14,5;2015-01-12 09:30:19
Source Voltage;-0,2000;-0,1997;-0,2994;0,0000;0,0000;0,08072;-0,01712;-0,01738;-0,01712;-0,01725;0,0000;11,7;2015-01-12 09:30:20
Source Voltage;-0,1500;-0,1492;-0,2994;0,0000;0,0000;0,08072;-0,01702;-0,01738;-0,01702;-0,01719;0,0000;8,8;2015-01-12 09:30:20
Source Voltage;-0,1000;-0,0993;-0,2994;0,0000;0,0000;0,08072;-0,01682;-0,01738;-0,01682;-0,01712;0,0000;5,9;2015-01-12 09:30:21
Source Voltage;-0,0500;-0,0492;-0,2994;0,0000;0,0000;0,08072;-0,01662;-0,01738;-0,01662;-0,01704;0,0000;3;2015-01-12 09:30:21
Source Voltage;0,0000;0,0010;-0,2994;0,0000;0,0000;0,08072;-0,0163;-0,01738;-0,0163;-0,01693;0,0000;0,1;2015-01-12 09:30:22
Source Voltage;0,0500;0,0508;-0,2994;0,0000;0,0000;0,08072;-0,01594;-0,01738;-0,01594;-0,01681;0,0000;3,2;2015-01-12 09:30:23
Source Voltage;0,1000;0,1008;-0,2994;0,0000;0,0000;0,08072;-0,01548;-0,01738;-0,01548;-0,01666;0,0000;6,5;2015-01-12 09:30:23
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,0148;-0,01738;-0,0148;-0,01647;0,0000;10,2;2015-01-12 09:30:24
Source Voltage;0,2000;0,2008;-0,2994;0,0000;0,0000;0,08072;-0,01384;-0,01738;-0,01384;-0,01623;0,0000;14,5;2015-01-12 09:30:24
Source Voltage;0,2500;0,2504;-0,2994;0,0000;0,0000;0,08072;-0,01264;-0,01738;-0,01264;-0,01593;0,0000;19,8;2015-01-12 09:30:25
Source Voltage;0,3000;0,3007;-0,2994;0,0000;0,0000;0,08072;-0,01098;-0,01738;-0,01098;-0,01555;0,0000;27,4;2015-01-12 09:30:26
Source Voltage;0,3500;0,3511;-0,2994;0,0000;0,0000;0,08072;-0,0089;-0,01738;-0,0089;-0,01508;0,0000;39,4;2015-01-12 09:30:26
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00622;-0,01738;-0,00622;-0,01449;0,0000;64,4;2015-01-12 09:30:27
Source Voltage;0,4500;0,4507;-0,2994;0,0000;0,0000;0,08072;-0,00286;-0,01738;-0,00286;-0,01376;0,0000;157,6;2015-01-12 09:30:28
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,00112;-0,01738;0,00112;-0,01288;0,0000;446,9;2015-01-12 09:30:28
Source Voltage;0,5500;0,5503;-0,2994;0,0000;0,0000;0,08072;0,00574;-0,01738;0,00574;-0,01185;0,0000;95,9;2015-01-12 09:30:29
Source Voltage;0,6000;0,6005;-0,2994;0,0000;0,0000;0,08072;0,01072;-0,01738;0,01072;-0,01066;0,0000;56;2015-01-12 09:30:29
