2015-01-12 11:33:31
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01706;-0,01706;-0,01706;-0,01706;0,0000;17,5;2015-01-12 11:33:31
Source Voltage;-0,2500;-0,2491;-0,2992;0,0000;0,0000;0,08072;-0,0168;-0,01706;-0,0168;-0,01693;0,0000;14,8;2015-01-12 11:33:32
Source Voltage;-0,2000;-0,1992;-0,2992;0,0000;0,0000;0,08072;-0,01646;-0,01706;-0,01646;-0,01677;0,0000;12,1;2015-01-12 11:33:33
Source Voltage;-0,1500;-0,1492;-0,2992;0,0000;0,0000;0,08072;-0,01609;-0,01706;-0,01609;-0,0166;0,0000;9,3;2015-01-12 11:33:33
Source Voltage;-0,1000;-0,0991;-0,2992;0,0000;0,0000;0,08072;-0,0157;-0,01706;-0,0157;-0,01642;0,0000;6,3;2015-01-12 11:33:34
Source Voltage;-0,0500;-0,0485;-0,2992;0,0000;0,0000;0,08072;-0,01522;-0,01706;-0,01522;-0,01622;0,0000;3,2;2015-01-12 11:33:34
Source Voltage;0,0000;0,0012;-0,2992;0,0000;0,0000;0,08072;-0,01474;-0,01706;-0,01474;-0,01601;0,0000;0,1;2015-01-12 11:33:35
Source Voltage;0,0500;0,0511;-0,2992;0,0000;0,0000;0,08072;-0,0142;-0,01706;-0,0142;-0,01578;0,0000;3,6;2015-01-12 11:33:36
Source Voltage;0,1000;0,1013;-0,2992;0,0000;0,0000;0,08072;-0,0136;-0,01706;-0,0136;-0,01554;0,0000;7,4;2015-01-12 11:33:36
Source Voltage;0,1500;0,1509;-0,2992;0,0000;0,0000;0,08072;-0,01298;-0,01706;-0,01298;-0,01528;0,0000;11,6;2015-01-12 11:33:37
Source Voltage;0,2000;0,2009;-0,2992;0,0000;0,0000;0,08072;-0,01224;-0,01706;-0,01224;-0,015;0,0000;16,4;2015-01-12 11:33:37
Source Voltage;0,2500;0,2512;-0,2992;0,0000;0,0000;0,08072;-0,01136;-0,01706;-0,01136;-0,0147;0,0000;22,1;2015-01-12 11:33:38
Source Voltage;0,3000;0,3013;-0,2992;0,0000;0,0000;0,08072;-0,01036;-0,01706;-0,01036;-0,01437;0,0000;29,1;2015-01-12 11:33:39
Source Voltage;0,3500;0,3509;-0,2992;0,0000;0,0000;0,08072;-0,00904;-0,01706;-0,00904;-0,01399;0,0000;38,8;2015-01-12 11:33:39
Source Voltage;0,4000;0,4010;-0,2992;0,0000;0,0000;0,08072;-0,00732;-0,01706;-0,00732;-0,01355;0,0000;54,8;2015-01-12 11:33:40
Source Voltage;0,4500;0,4515;-0,2992;0,0000;0,0000;0,08072;-0,00508;-0,01706;-0,00508;-0,01302;0,0000;88,9;2015-01-12 11:33:40
Source Voltage;0,5000;0,5007;-0,2992;0,0000;0,0000;0,08072;-0,00229;-0,01706;-0,00229;-0,01239;0,0000;218,6;2015-01-12 11:33:41
Source Voltage;0,5500;0,5514;-0,2992;0,0000;0,0000;0,08072;0,00104;-0,01706;0,00104;-0,01164;0,0000;530,2;2015-01-12 11:33:42
Source Voltage;0,6000;0,6004;-0,2992;0,0000;0,0000;0,08072;0,0047;-0,01706;0,0047;-0,01078;0,0000;127,7;2015-01-12 11:33:42
