2015-01-12 08:58:28
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01354;-0,01354;-0,01354;-0,01354;0,0000;22,1;2015-01-12 08:58:28
Source Voltage;-0,2500;-0,2498;-0,2997;0,0000;0,0000;0,08072;-0,01348;-0,01354;-0,01348;-0,01351;0,0000;18,5;2015-01-12 08:58:29
Source Voltage;-0,2000;-0,1994;-0,2997;0,0000;0,0000;0,08072;-0,01334;-0,01354;-0,01334;-0,01345;0,0000;14,9;2015-01-12 08:58:30
Source Voltage;-0,1500;-0,1497;-0,2997;0,0000;0,0000;0,08072;-0,01326;-0,01354;-0,01326;-0,0134;0,0000;11,3;2015-01-12 08:58:30
Source Voltage;-0,1000;-0,0994;-0,2997;0,0000;0,0000;0,08072;-0,01318;-0,01354;-0,01318;-0,01336;0,0000;7,5;2015-01-12 08:58:31
Source Voltage;-0,0500;-0,0487;-0,2997;0,0000;0,0000;0,08072;-0,01306;-0,01354;-0,01306;-0,01331;0,0000;3,7;2015-01-12 08:58:31
Source Voltage;0,0000;0,0010;-0,2997;0,0000;0,0000;0,08072;-0,01292;-0,01354;-0,01292;-0,01325;0,0000;0,1;2015-01-12 08:58:32
Source Voltage;0,0500;0,0508;-0,2997;0,0000;0,0000;0,08072;-0,0128;-0,01354;-0,0128;-0,01319;0,0000;4;2015-01-12 08:58:33
Source Voltage;0,1000;0,1006;-0,2997;0,0000;0,0000;0,08072;-0,0126;-0,01354;-0,0126;-0,01312;0,0000;8;2015-01-12 08:58:33
Source Voltage;0,1500;0,1508;-0,2997;0,0000;0,0000;0,08072;-0,01228;-0,01354;-0,01228;-0,01304;0,0000;12,3;2015-01-12 08:58:34
Source Voltage;0,2000;0,2006;-0,2997;0,0000;0,0000;0,08072;-0,01184;-0,01354;-0,01184;-0,01293;0,0000;16,9;2015-01-12 08:58:34
Source Voltage;0,2500;0,2505;-0,2997;0,0000;0,0000;0,08072;-0,01114;-0,01354;-0,01114;-0,01278;0,0000;22,5;2015-01-12 08:58:35
Source Voltage;0,3000;0,3008;-0,2997;0,0000;0,0000;0,08072;-0,00994;-0,01354;-0,00994;-0,01256;0,0000;30,3;2015-01-12 08:58:36
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;-0,00806;-0,01354;-0,00806;-0,01224;0,0000;43,5;2015-01-12 08:58:36
Source Voltage;0,4000;0,4008;-0,2997;0,0000;0,0000;0,08072;-0,00518;-0,01354;-0,00518;-0,01177;0,0000;77,4;2015-01-12 08:58:37
Source Voltage;0,4500;0,4504;-0,2997;0,0000;0,0000;0,08072;-0,00114;-0,01354;-0,00114;-0,01111;0,0000;395,1;2015-01-12 08:58:37
Source Voltage;0,5000;0,5002;-0,2997;0,0000;0,0000;0,08072;0,0041;-0,01354;0,0041;-0,01022;0,0000;122;2015-01-12 08:58:38
Source Voltage;0,5500;0,5502;-0,2997;0,0000;0,0000;0,08072;0,01046;-0,01354;0,01046;-0,00907;0,0000;52,6;2015-01-12 08:58:39
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,01748;-0,01354;0,01748;-0,00767;0,0000;34,3;2015-01-12 08:58:39
