2015-01-12 11:22:40
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01344;-0,01344;-0,01344;-0,01344;0,0000;22,3;2015-01-12 11:22:41
Source Voltage;-0,2500;-0,2493;-0,2994;0,0000;0,0000;0,08072;-0,01334;-0,01344;-0,01334;-0,01339;0,0000;18,7;2015-01-12 11:22:42
Source Voltage;-0,2000;-0,1987;-0,2994;0,0000;0,0000;0,08072;-0,01324;-0,01344;-0,01324;-0,01334;0,0000;15;2015-01-12 11:22:42
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,0131;-0,01344;-0,0131;-0,01328;0,0000;11,4;2015-01-12 11:22:43
Source Voltage;-0,1000;-0,0990;-0,2994;0,0000;0,0000;0,08072;-0,01292;-0,01344;-0,01292;-0,01321;0,0000;7,7;2015-01-12 11:22:43
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,01276;-0,01344;-0,01276;-0,01314;0,0000;3,8;2015-01-12 11:22:44
Source Voltage;0,0000;0,0012;-0,2994;0,0000;0,0000;0,08072;-0,0125;-0,01344;-0,0125;-0,01305;0,0000;0,1;2015-01-12 11:22:45
Source Voltage;0,0500;0,0515;-0,2994;0,0000;0,0000;0,08072;-0,01222;-0,01344;-0,01222;-0,01295;0,0000;4,2;2015-01-12 11:22:45
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,0118;-0,01344;-0,0118;-0,01282;0,0000;8,6;2015-01-12 11:22:46
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,01124;-0,01344;-0,01124;-0,01266;0,0000;13,4;2015-01-12 11:22:46
Source Voltage;0,2000;0,2010;-0,2994;0,0000;0,0000;0,08072;-0,01048;-0,01344;-0,01048;-0,01246;0,0000;19,2;2015-01-12 11:22:47
Source Voltage;0,2500;0,2508;-0,2994;0,0000;0,0000;0,08072;-0,00932;-0,01344;-0,00932;-0,0122;0,0000;26,9;2015-01-12 11:22:48
Source Voltage;0,3000;0,3012;-0,2994;0,0000;0,0000;0,08072;-0,00778;-0,01344;-0,00778;-0,01186;0,0000;38,7;2015-01-12 11:22:48
Source Voltage;0,3500;0,3511;-0,2994;0,0000;0,0000;0,08072;-0,00568;-0,01344;-0,00568;-0,01142;0,0000;61,8;2015-01-12 11:22:49
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00284;-0,01344;-0,00284;-0,01085;0,0000;141,1;2015-01-12 11:22:50
Source Voltage;0,4500;0,4506;-0,2994;0,0000;0,0000;0,08072;0,00084;-0,01344;0,00084;-0,01012;0,0000;536,4;2015-01-12 11:22:50
Source Voltage;0,5000;0,5006;-0,2994;0,0000;0,0000;0,08072;0,00546;-0,01344;0,00546;-0,0092;0,0000;91,7;2015-01-12 11:22:51
Source Voltage;0,5500;0,5508;-0,2994;0,0000;0,0000;0,08072;0,01098;-0,01344;0,01098;-0,00808;0,0000;50,2;2015-01-12 11:22:51
Source Voltage;0,6000;0,6005;-0,2994;0,0000;0,0000;0,08072;0,01714;-0,01344;0,01714;-0,00675;0,0000;35;2015-01-12 11:22:52
