2015-01-12 08:56:13
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01632;-0,01632;-0,01632;-0,01632;0,0000;18,3;2015-01-12 08:56:14
Source Voltage;-0,2500;-0,2498;-0,2991;0,0000;0,0000;0,08072;-0,01614;-0,01632;-0,01614;-0,01623;0,0000;15,5;2015-01-12 08:56:14
Source Voltage;-0,2000;-0,1998;-0,2991;0,0000;0,0000;0,08072;-0,01598;-0,01632;-0,01598;-0,01615;0,0000;12,5;2015-01-12 08:56:15
Source Voltage;-0,1500;-0,1495;-0,2991;0,0000;0,0000;0,08072;-0,01582;-0,01632;-0,01582;-0,01607;0,0000;9,5;2015-01-12 08:56:15
Source Voltage;-0,1000;-0,0995;-0,2991;0,0000;0,0000;0,08072;-0,01558;-0,01632;-0,01558;-0,01597;0,0000;6,4;2015-01-12 08:56:16
Source Voltage;-0,0500;-0,0486;-0,2991;0,0000;0,0000;0,08072;-0,0153;-0,01632;-0,0153;-0,01586;0,0000;3,2;2015-01-12 08:56:17
Source Voltage;0,0000;0,0012;-0,2991;0,0000;0,0000;0,08072;-0,01494;-0,01632;-0,01494;-0,01573;0,0000;0,1;2015-01-12 08:56:17
Source Voltage;0,0500;0,0510;-0,2991;0,0000;0,0000;0,08072;-0,01446;-0,01632;-0,01446;-0,01557;0,0000;3,5;2015-01-12 08:56:18
Source Voltage;0,1000;0,1007;-0,2991;0,0000;0,0000;0,08072;-0,01392;-0,01632;-0,01392;-0,01539;0,0000;7,2;2015-01-12 08:56:19
Source Voltage;0,1500;0,1505;-0,2991;0,0000;0,0000;0,08072;-0,01316;-0,01632;-0,01316;-0,01517;0,0000;11,4;2015-01-12 08:56:19
Source Voltage;0,2000;0,2004;-0,2991;0,0000;0,0000;0,08072;-0,01218;-0,01632;-0,01218;-0,0149;0,0000;16,5;2015-01-12 08:56:20
Source Voltage;0,2500;0,2512;-0,2991;0,0000;0,0000;0,08072;-0,01086;-0,01632;-0,01086;-0,01456;0,0000;23,1;2015-01-12 08:56:20
Source Voltage;0,3000;0,3006;-0,2991;0,0000;0,0000;0,08072;-0,00922;-0,01632;-0,00922;-0,01415;0,0000;32,6;2015-01-12 08:56:21
Source Voltage;0,3500;0,3509;-0,2991;0,0000;0,0000;0,08072;-0,00714;-0,01632;-0,00714;-0,01365;0,0000;49,1;2015-01-12 08:56:22
Source Voltage;0,4000;0,4008;-0,2991;0,0000;0,0000;0,08072;-0,0045;-0,01632;-0,0045;-0,01304;0,0000;89,1;2015-01-12 08:56:22
Source Voltage;0,4500;0,4503;-0,2991;0,0000;0,0000;0,08072;-0,00126;-0,01632;-0,00126;-0,0123;0,0000;357,4;2015-01-12 08:56:23
Source Voltage;0,5000;0,5004;-0,2991;0,0000;0,0000;0,08072;0,00282;-0,01632;0,00282;-0,01141;0,0000;177,4;2015-01-12 08:56:23
Source Voltage;0,5500;0,5502;-0,2991;0,0000;0,0000;0,08072;0,00766;-0,01632;0,00766;-0,01035;0,0000;71,8;2015-01-12 08:56:24
Source Voltage;0,6000;0,6001;-0,2991;0,0000;0,0000;0,08072;0,01328;-0,01632;0,01328;-0,00911;0,0000;45,2;2015-01-12 08:56:25
