2015-01-12 08:53:50
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,00952;-0,00952;-0,00952;-0,00952;0,0000;31,5;2015-01-12 08:53:51
Source Voltage;-0,2500;-0,2496;-0,2996;0,0000;0,0000;0,08072;-0,00926;-0,00952;-0,00926;-0,00939;0,0000;27;2015-01-12 08:53:51
Source Voltage;-0,2000;-0,1998;-0,2996;0,0000;0,0000;0,08072;-0,009;-0,00952;-0,009;-0,00926;0,0000;22,2;2015-01-12 08:53:52
Source Voltage;-0,1500;-0,1497;-0,2996;0,0000;0,0000;0,08072;-0,00873;-0,00952;-0,00873;-0,00913;0,0000;17,1;2015-01-12 08:53:52
Source Voltage;-0,1000;-0,0994;-0,2996;0,0000;0,0000;0,08072;-0,00844;-0,00952;-0,00844;-0,00899;0,0000;11,8;2015-01-12 08:53:53
Source Voltage;-0,0500;-0,0492;-0,2996;0,0000;0,0000;0,08072;-0,00805;-0,00952;-0,00805;-0,00883;0,0000;6,1;2015-01-12 08:53:54
Source Voltage;0,0000;0,0009;-0,2996;0,0000;0,0000;0,08072;-0,00762;-0,00952;-0,00762;-0,00866;0,0000;0,1;2015-01-12 08:53:54
Source Voltage;0,0500;0,0506;-0,2996;0,0000;0,0000;0,08072;-0,00704;-0,00952;-0,00704;-0,00846;0,0000;7,2;2015-01-12 08:53:55
Source Voltage;0,1000;0,1006;-0,2996;0,0000;0,0000;0,08072;-0,00636;-0,00952;-0,00636;-0,00823;0,0000;15,8;2015-01-12 08:53:55
Source Voltage;0,1500;0,1505;-0,2996;0,0000;0,0000;0,08072;-0,0054;-0,00952;-0,0054;-0,00795;0,0000;27,9;2015-01-12 08:53:56
Source Voltage;0,2000;0,2004;-0,2996;0,0000;0,0000;0,08072;-0,0041;-0,00952;-0,0041;-0,0076;0,0000;48,9;2015-01-12 08:53:57
Source Voltage;0,2500;0,2505;-0,2996;0,0000;0,0000;0,08072;-0,00232;-0,00952;-0,00232;-0,00716;0,0000;108;2015-01-12 08:53:57
Source Voltage;0,3000;0,3002;-0,2996;0,0000;0,0000;0,08072;8E-05;-0,00952;8E-05;-0,0066;0,0000;3752,5;2015-01-12 08:53:58
Source Voltage;0,3500;0,3505;-0,2996;0,0000;0,0000;0,08072;0,0033;-0,00952;0,0033;-0,00589;0,0000;106,2;2015-01-12 08:53:58
Source Voltage;0,4000;0,4002;-0,2996;0,0000;0,0000;0,08072;0,00752;-0,00952;0,00752;-0,005;0,0000;53,2;2015-01-12 08:53:59
Source Voltage;0,4500;0,4501;-0,2996;0,0000;0,0000;0,08072;0,01284;-0,00952;0,01284;-0,00388;0,0000;35,1;2015-01-12 08:54:00
Source Voltage;0,5000;0,5001;-0,2996;0,0000;0,0000;0,08072;0,01928;-0,00952;0,01928;-0,00252;0,0000;25,9;2015-01-12 08:54:00
Source Voltage;0,5500;0,5503;-0,2996;0,0000;0,0000;0,08072;0,02674;-0,00952;0,02674;-0,00089;0,0000;20,6;2015-01-12 08:54:01
Source Voltage;0,6000;0,6003;-0,2996;0,0000;0,0000;0,08072;0,03508;-0,00952;0,03508;0,001;0,0000;17,1;2015-01-12 08:54:01
