2015-01-12 11:36:40
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01462;-0,01462;-0,01462;-0,01462;0,0000;20,5;2015-01-12 11:36:41
Source Voltage;-0,2500;-0,2489;-0,2991;0,0000;0,0000;0,08072;-0,01454;-0,01462;-0,01454;-0,01458;0,0000;17,1;2015-01-12 11:36:41
Source Voltage;-0,2000;-0,1993;-0,2991;0,0000;0,0000;0,08072;-0,01448;-0,01462;-0,01448;-0,01455;0,0000;13,8;2015-01-12 11:36:42
Source Voltage;-0,1500;-0,1494;-0,2991;0,0000;0,0000;0,08072;-0,01438;-0,01462;-0,01438;-0,01451;0,0000;10,4;2015-01-12 11:36:42
Source Voltage;-0,1000;-0,0990;-0,2991;0,0000;0,0000;0,08072;-0,01428;-0,01462;-0,01428;-0,01446;0,0000;6,9;2015-01-12 11:36:43
Source Voltage;-0,0500;-0,0488;-0,2991;0,0000;0,0000;0,08072;-0,0142;-0,01462;-0,0142;-0,01442;0,0000;3,4;2015-01-12 11:36:44
Source Voltage;0,0000;0,0012;-0,2991;0,0000;0,0000;0,08072;-0,01406;-0,01462;-0,01406;-0,01437;0,0000;0,1;2015-01-12 11:36:44
Source Voltage;0,0500;0,0511;-0,2991;0,0000;0,0000;0,08072;-0,01392;-0,01462;-0,01392;-0,01431;0,0000;3,7;2015-01-12 11:36:45
Source Voltage;0,1000;0,1011;-0,2991;0,0000;0,0000;0,08072;-0,0137;-0,01462;-0,0137;-0,01424;0,0000;7,4;2015-01-12 11:36:45
Source Voltage;0,1500;0,1514;-0,2991;0,0000;0,0000;0,08072;-0,01346;-0,01462;-0,01346;-0,01416;0,0000;11,2;2015-01-12 11:36:46
Source Voltage;0,2000;0,2010;-0,2991;0,0000;0,0000;0,08072;-0,01304;-0,01462;-0,01304;-0,01406;0,0000;15,4;2015-01-12 11:36:47
Source Voltage;0,2500;0,2511;-0,2991;0,0000;0,0000;0,08072;-0,01246;-0,01462;-0,01246;-0,01393;0,0000;20,2;2015-01-12 11:36:47
Source Voltage;0,3000;0,3010;-0,2991;0,0000;0,0000;0,08072;-0,0115;-0,01462;-0,0115;-0,01374;0,0000;26,2;2015-01-12 11:36:48
Source Voltage;0,3500;0,3507;-0,2991;0,0000;0,0000;0,08072;-0,01;-0,01462;-0,01;-0,01347;0,0000;35,1;2015-01-12 11:36:48
Source Voltage;0,4000;0,4016;-0,2991;0,0000;0,0000;0,08072;-0,00774;-0,01462;-0,00774;-0,01309;0,0000;51,9;2015-01-12 11:36:49
Source Voltage;0,4500;0,4509;-0,2991;0,0000;0,0000;0,08072;-0,00446;-0,01462;-0,00446;-0,01255;0,0000;101,1;2015-01-12 11:36:50
Source Voltage;0,5000;0,5007;-0,2991;0,0000;0,0000;0,08072;4E-05;-0,01462;4E-05;-0,01181;0,0000;12517,5;2015-01-12 11:36:50
Source Voltage;0,5500;0,5508;-0,2991;0,0000;0,0000;0,08072;0,00568;-0,01462;0,00568;-0,01084;0,0000;97;2015-01-12 11:36:51
Source Voltage;0,6000;0,6007;-0,2991;0,0000;0,0000;0,08072;0,01226;-0,01462;0,01226;-0,00962;0,0000;49;2015-01-12 11:36:51
