2015-01-12 11:33:05
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01586;-0,01586;-0,01586;-0,01586;0,0000;18,9;2015-01-12 11:33:06
Source Voltage;-0,2500;-0,2491;-0,2994;0,0000;0,0000;0,08072;-0,01578;-0,01586;-0,01578;-0,01582;0,0000;15,8;2015-01-12 11:33:07
Source Voltage;-0,2000;-0,1990;-0,2994;0,0000;0,0000;0,08072;-0,0157;-0,01586;-0,0157;-0,01578;0,0000;12,7;2015-01-12 11:33:07
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,01566;-0,01586;-0,01566;-0,01575;0,0000;9,5;2015-01-12 11:33:08
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,01558;-0,01586;-0,01558;-0,01572;0,0000;6,4;2015-01-12 11:33:08
Source Voltage;-0,0500;-0,0483;-0,2994;0,0000;0,0000;0,08072;-0,01548;-0,01586;-0,01548;-0,01568;0,0000;3,1;2015-01-12 11:33:09
Source Voltage;0,0000;0,0012;-0,2994;0,0000;0,0000;0,08072;-0,01534;-0,01586;-0,01534;-0,01563;0,0000;0,1;2015-01-12 11:33:10
Source Voltage;0,0500;0,0510;-0,2994;0,0000;0,0000;0,08072;-0,01522;-0,01586;-0,01522;-0,01558;0,0000;3,4;2015-01-12 11:33:10
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,01502;-0,01586;-0,01502;-0,01552;0,0000;6,7;2015-01-12 11:33:11
Source Voltage;0,1500;0,1508;-0,2994;0,0000;0,0000;0,08072;-0,01472;-0,01586;-0,01472;-0,01544;0,0000;10,2;2015-01-12 11:33:12
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,01436;-0,01586;-0,01436;-0,01534;0,0000;14;2015-01-12 11:33:12
Source Voltage;0,2500;0,2508;-0,2994;0,0000;0,0000;0,08072;-0,01382;-0,01586;-0,01382;-0,01521;0,0000;18,1;2015-01-12 11:33:13
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,01292;-0,01586;-0,01292;-0,01503;0,0000;23,3;2015-01-12 11:33:13
Source Voltage;0,3500;0,3512;-0,2994;0,0000;0,0000;0,08072;-0,01152;-0,01586;-0,01152;-0,01478;0,0000;30,5;2015-01-12 11:33:14
Source Voltage;0,4000;0,4009;-0,2994;0,0000;0,0000;0,08072;-0,0094;-0,01586;-0,0094;-0,01442;0,0000;42,6;2015-01-12 11:33:15
Source Voltage;0,4500;0,4512;-0,2994;0,0000;0,0000;0,08072;-0,00634;-0,01586;-0,00634;-0,01392;0,0000;71,2;2015-01-12 11:33:15
Source Voltage;0,5000;0,5009;-0,2994;0,0000;0,0000;0,08072;-0,0021;-0,01586;-0,0021;-0,01322;0,0000;238,5;2015-01-12 11:33:16
Source Voltage;0,5500;0,5513;-0,2994;0,0000;0,0000;0,08072;0,00324;-0,01586;0,00324;-0,01231;0,0000;170,2;2015-01-12 11:33:16
Source Voltage;0,6000;0,6005;-0,2994;0,0000;0,0000;0,08072;0,00948;-0,01586;0,00948;-0,01116;0,0000;63,3;2015-01-12 11:33:17
