2015-01-12 11:44:57
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01596;-0,01596;-0,01596;-0,01596;0,0000;18,7;2015-01-12 11:44:58
Source Voltage;-0,2500;-0,2495;-0,2991;0,0000;0,0000;0,08072;-0,01584;-0,01596;-0,01584;-0,0159;0,0000;15,8;2015-01-12 11:44:59
Source Voltage;-0,2000;-0,1993;-0,2991;0,0000;0,0000;0,08072;-0,01572;-0,01596;-0,01572;-0,01584;0,0000;12,7;2015-01-12 11:44:59
Source Voltage;-0,1500;-0,1493;-0,2991;0,0000;0,0000;0,08072;-0,01554;-0,01596;-0,01554;-0,01576;0,0000;9,6;2015-01-12 11:45:00
Source Voltage;-0,1000;-0,0990;-0,2991;0,0000;0,0000;0,08072;-0,0154;-0,01596;-0,0154;-0,01569;0,0000;6,4;2015-01-12 11:45:00
Source Voltage;-0,0500;-0,0488;-0,2991;0,0000;0,0000;0,08072;-0,01516;-0,01596;-0,01516;-0,0156;0,0000;3,2;2015-01-12 11:45:01
Source Voltage;0,0000;0,0013;-0,2991;0,0000;0,0000;0,08072;-0,01494;-0,01596;-0,01494;-0,01551;0,0000;0,1;2015-01-12 11:45:02
Source Voltage;0,0500;0,0514;-0,2991;0,0000;0,0000;0,08072;-0,0146;-0,01596;-0,0146;-0,0154;0,0000;3,5;2015-01-12 11:45:02
Source Voltage;0,1000;0,1013;-0,2991;0,0000;0,0000;0,08072;-0,01418;-0,01596;-0,01418;-0,01526;0,0000;7,1;2015-01-12 11:45:03
Source Voltage;0,1500;0,1510;-0,2991;0,0000;0,0000;0,08072;-0,01362;-0,01596;-0,01362;-0,0151;0,0000;11,1;2015-01-12 11:45:04
Source Voltage;0,2000;0,2010;-0,2991;0,0000;0,0000;0,08072;-0,01284;-0,01596;-0,01284;-0,01489;0,0000;15,7;2015-01-12 11:45:04
Source Voltage;0,2500;0,2512;-0,2991;0,0000;0,0000;0,08072;-0,01176;-0,01596;-0,01176;-0,01463;0,0000;21,4;2015-01-12 11:45:05
Source Voltage;0,3000;0,3011;-0,2991;0,0000;0,0000;0,08072;-0,01028;-0,01596;-0,01028;-0,0143;0,0000;29,3;2015-01-12 11:45:05
Source Voltage;0,3500;0,3509;-0,2991;0,0000;0,0000;0,08072;-0,0083;-0,01596;-0,0083;-0,01387;0,0000;42,3;2015-01-12 11:45:06
Source Voltage;0,4000;0,4009;-0,2991;0,0000;0,0000;0,08072;-0,00564;-0,01596;-0,00564;-0,01332;0,0000;71,1;2015-01-12 11:45:07
Source Voltage;0,4500;0,4508;-0,2991;0,0000;0,0000;0,08072;-0,00226;-0,01596;-0,00226;-0,01263;0,0000;199,5;2015-01-12 11:45:07
Source Voltage;0,5000;0,5010;-0,2991;0,0000;0,0000;0,08072;0,00202;-0,01596;0,00202;-0,01177;0,0000;248;2015-01-12 11:45:08
Source Voltage;0,5500;0,5510;-0,2991;0,0000;0,0000;0,08072;0,00726;-0,01596;0,00726;-0,01071;0,0000;75,9;2015-01-12 11:45:08
Source Voltage;0,6000;0,6006;-0,2991;0,0000;0,0000;0,08072;0,01322;-0,01596;0,01322;-0,00945;0,0000;45,4;2015-01-12 11:45:09
