2015-01-12 09:30:45
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01738;-0,01738;-0,01738;-0,01738;0,0000;17,2;2015-01-12 09:30:45
Source Voltage;-0,2500;-0,2495;-0,2996;0,0000;0,0000;0,08072;-0,0173;-0,01738;-0,0173;-0,01734;0,0000;14,4;2015-01-12 09:30:46
Source Voltage;-0,2000;-0,1993;-0,2996;0,0000;0,0000;0,08072;-0,01718;-0,01738;-0,01718;-0,01729;0,0000;11,6;2015-01-12 09:30:46
Source Voltage;-0,1500;-0,1490;-0,2996;0,0000;0,0000;0,08072;-0,01708;-0,01738;-0,01708;-0,01724;0,0000;8,7;2015-01-12 09:30:47
Source Voltage;-0,1000;-0,0993;-0,2996;0,0000;0,0000;0,08072;-0,01693;-0,01738;-0,01693;-0,01718;0,0000;5,9;2015-01-12 09:30:48
Source Voltage;-0,0500;-0,0486;-0,2996;0,0000;0,0000;0,08072;-0,01672;-0,01738;-0,01672;-0,0171;0,0000;2,9;2015-01-12 09:30:48
Source Voltage;0,0000;0,0010;-0,2996;0,0000;0,0000;0,08072;-0,01648;-0,01738;-0,01648;-0,01701;0,0000;0,1;2015-01-12 09:30:49
Source Voltage;0,0500;0,0509;-0,2996;0,0000;0,0000;0,08072;-0,01612;-0,01738;-0,01612;-0,0169;0,0000;3,2;2015-01-12 09:30:49
Source Voltage;0,1000;0,1008;-0,2996;0,0000;0,0000;0,08072;-0,0157;-0,01738;-0,0157;-0,01677;0,0000;6,4;2015-01-12 09:30:50
Source Voltage;0,1500;0,1508;-0,2996;0,0000;0,0000;0,08072;-0,01504;-0,01738;-0,01504;-0,0166;0,0000;10;2015-01-12 09:30:51
Source Voltage;0,2000;0,2004;-0,2996;0,0000;0,0000;0,08072;-0,0142;-0,01738;-0,0142;-0,01638;0,0000;14,1;2015-01-12 09:30:51
Source Voltage;0,2500;0,2505;-0,2996;0,0000;0,0000;0,08072;-0,01304;-0,01738;-0,01304;-0,0161;0,0000;19,2;2015-01-12 09:30:52
Source Voltage;0,3000;0,3010;-0,2996;0,0000;0,0000;0,08072;-0,0114;-0,01738;-0,0114;-0,01574;0,0000;26,4;2015-01-12 09:30:52
Source Voltage;0,3500;0,3506;-0,2996;0,0000;0,0000;0,08072;-0,00932;-0,01738;-0,00932;-0,01528;0,0000;37,6;2015-01-12 09:30:53
Source Voltage;0,4000;0,4006;-0,2996;0,0000;0,0000;0,08072;-0,00662;-0,01738;-0,00662;-0,0147;0,0000;60,5;2015-01-12 09:30:54
Source Voltage;0,4500;0,4504;-0,2996;0,0000;0,0000;0,08072;-0,00336;-0,01738;-0,00336;-0,01399;0,0000;134;2015-01-12 09:30:54
Source Voltage;0,5000;0,5006;-0,2996;0,0000;0,0000;0,08072;0,00052;-0,01738;0,00052;-0,01314;0,0000;962,7;2015-01-12 09:30:55
Source Voltage;0,5500;0,5504;-0,2996;0,0000;0,0000;0,08072;0,00478;-0,01738;0,00478;-0,01214;0,0000;115,1;2015-01-12 09:30:55
Source Voltage;0,6000;0,6003;-0,2996;0,0000;0,0000;0,08072;0,00924;-0,01738;0,00924;-0,01101;0,0000;65;2015-01-12 09:30:56
