2015-01-12 11:30:02
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01912;-0,01912;-0,01912;-0,01912;0,0000;15,6;2015-01-12 11:30:03
Source Voltage;-0,2500;-0,2491;-0,2991;0,0000;0,0000;0,08072;-0,01906;-0,01912;-0,01906;-0,01909;0,0000;13,1;2015-01-12 11:30:03
Source Voltage;-0,2000;-0,1987;-0,2991;0,0000;0,0000;0,08072;-0,019;-0,01912;-0,019;-0,01906;0,0000;10,5;2015-01-12 11:30:04
Source Voltage;-0,1500;-0,1493;-0,2991;0,0000;0,0000;0,08072;-0,01892;-0,01912;-0,01892;-0,01902;0,0000;7,9;2015-01-12 11:30:05
Source Voltage;-0,1000;-0,0986;-0,2991;0,0000;0,0000;0,08072;-0,01886;-0,01912;-0,01886;-0,01899;0,0000;5,2;2015-01-12 11:30:05
Source Voltage;-0,0500;-0,0486;-0,2991;0,0000;0,0000;0,08072;-0,01877;-0,01912;-0,01877;-0,01895;0,0000;2,6;2015-01-12 11:30:06
Source Voltage;0,0000;0,0010;-0,2991;0,0000;0,0000;0,08072;-0,01862;-0,01912;-0,01862;-0,0189;0,0000;0,1;2015-01-12 11:30:07
Source Voltage;0,0500;0,0511;-0,2991;0,0000;0,0000;0,08072;-0,01845;-0,01912;-0,01845;-0,01884;0,0000;2,8;2015-01-12 11:30:07
Source Voltage;0,1000;0,1011;-0,2991;0,0000;0,0000;0,08072;-0,0182;-0,01912;-0,0182;-0,01877;0,0000;5,6;2015-01-12 11:30:08
Source Voltage;0,1500;0,1509;-0,2991;0,0000;0,0000;0,08072;-0,01778;-0,01912;-0,01778;-0,01867;0,0000;8,5;2015-01-12 11:30:08
Source Voltage;0,2000;0,2008;-0,2991;0,0000;0,0000;0,08072;-0,01724;-0,01912;-0,01724;-0,01854;0,0000;11,6;2015-01-12 11:30:09
Source Voltage;0,2500;0,2511;-0,2991;0,0000;0,0000;0,08072;-0,01638;-0,01912;-0,01638;-0,01836;0,0000;15,3;2015-01-12 11:30:10
Source Voltage;0,3000;0,3010;-0,2991;0,0000;0,0000;0,08072;-0,0151;-0,01912;-0,0151;-0,01811;0,0000;19,9;2015-01-12 11:30:10
Source Voltage;0,3500;0,3512;-0,2991;0,0000;0,0000;0,08072;-0,01314;-0,01912;-0,01314;-0,01776;0,0000;26,7;2015-01-12 11:30:11
Source Voltage;0,4000;0,4012;-0,2991;0,0000;0,0000;0,08072;-0,01054;-0,01912;-0,01054;-0,01728;0,0000;38,1;2015-01-12 11:30:11
Source Voltage;0,4500;0,4508;-0,2991;0,0000;0,0000;0,08072;-0,00704;-0,01912;-0,00704;-0,01664;0,0000;64;2015-01-12 11:30:12
Source Voltage;0,5000;0,5007;-0,2991;0,0000;0,0000;0,08072;-0,0027;-0,01912;-0,0027;-0,01582;0,0000;185,4;2015-01-12 11:30:13
Source Voltage;0,5500;0,5507;-0,2991;0,0000;0,0000;0,08072;0,00231;-0,01912;0,00231;-0,01481;0,0000;238,4;2015-01-12 11:30:13
Source Voltage;0,6000;0,6009;-0,2991;0,0000;0,0000;0,08072;0,00774;-0,01912;0,00774;-0,01362;0,0000;77,6;2015-01-12 11:30:14
