2015-01-12 08:50:07
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01428;-0,01428;-0,01428;-0,01428;0,0000;21;2015-01-12 08:50:08
Source Voltage;-0,2500;-0,2496;-0,2996;0,0000;0,0000;0,08072;-0,01406;-0,01428;-0,01406;-0,01417;0,0000;17,8;2015-01-12 08:50:09
Source Voltage;-0,2000;-0,1997;-0,2996;0,0000;0,0000;0,08072;-0,01386;-0,01428;-0,01386;-0,01407;0,0000;14,4;2015-01-12 08:50:09
Source Voltage;-0,1500;-0,1495;-0,2996;0,0000;0,0000;0,08072;-0,0136;-0,01428;-0,0136;-0,01395;0,0000;11;2015-01-12 08:50:10
Source Voltage;-0,1000;-0,0995;-0,2996;0,0000;0,0000;0,08072;-0,01334;-0,01428;-0,01334;-0,01383;0,0000;7,5;2015-01-12 08:50:10
Source Voltage;-0,0500;-0,0494;-0,2996;0,0000;0,0000;0,08072;-0,01302;-0,01428;-0,01302;-0,0137;0,0000;3,8;2015-01-12 08:50:11
Source Voltage;0,0000;0,0007;-0,2996;0,0000;0,0000;0,08072;-0,01266;-0,01428;-0,01266;-0,01355;0,0000;0,1;2015-01-12 08:50:12
Source Voltage;0,0500;0,0510;-0,2996;0,0000;0,0000;0,08072;-0,01224;-0,01428;-0,01224;-0,01339;0,0000;4,2;2015-01-12 08:50:12
Source Voltage;0,1000;0,1011;-0,2996;0,0000;0,0000;0,08072;-0,01174;-0,01428;-0,01174;-0,01321;0,0000;8,6;2015-01-12 08:50:13
Source Voltage;0,1500;0,1505;-0,2996;0,0000;0,0000;0,08072;-0,01104;-0,01428;-0,01104;-0,01299;0,0000;13,6;2015-01-12 08:50:13
Source Voltage;0,2000;0,2004;-0,2996;0,0000;0,0000;0,08072;-0,01012;-0,01428;-0,01012;-0,01273;0,0000;19,8;2015-01-12 08:50:14
Source Voltage;0,2500;0,2503;-0,2996;0,0000;0,0000;0,08072;-0,00894;-0,01428;-0,00894;-0,01241;0,0000;28;2015-01-12 08:50:15
Source Voltage;0,3000;0,3006;-0,2996;0,0000;0,0000;0,08072;-0,00736;-0,01428;-0,00736;-0,01202;0,0000;40,8;2015-01-12 08:50:15
Source Voltage;0,3500;0,3504;-0,2996;0,0000;0,0000;0,08072;-0,00528;-0,01428;-0,00528;-0,01154;0,0000;66,4;2015-01-12 08:50:16
Source Voltage;0,4000;0,4005;-0,2996;0,0000;0,0000;0,08072;-0,00258;-0,01428;-0,00258;-0,01094;0,0000;155,2;2015-01-12 08:50:16
Source Voltage;0,4500;0,4503;-0,2996;0,0000;0,0000;0,08072;0,00096;-0,01428;0,00096;-0,0102;0,0000;469,1;2015-01-12 08:50:17
Source Voltage;0,5000;0,5001;-0,2996;0,0000;0,0000;0,08072;0,00548;-0,01428;0,00548;-0,00928;0,0000;91,3;2015-01-12 08:50:18
Source Voltage;0,5500;0,5504;-0,2996;0,0000;0,0000;0,08072;0,01102;-0,01428;0,01102;-0,00815;0,0000;49,9;2015-01-12 08:50:18
Source Voltage;0,6000;0,6003;-0,2996;0,0000;0,0000;0,08072;0,01748;-0,01428;0,01748;-0,0068;0,0000;34,3;2015-01-12 08:50:19
