2015-01-12 08:48:23
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,00802;-0,00802;-0,00802;-0,00802;0,0000;37,3;2015-01-12 08:48:23
Source Voltage;-0,2500;-0,2495;-0,2993;0,0000;0,0000;0,08072;-0,00782;-0,00802;-0,00782;-0,00792;0,0000;31,9;2015-01-12 08:48:24
Source Voltage;-0,2000;-0,1999;-0,2993;0,0000;0,0000;0,08072;-0,0076;-0,00802;-0,0076;-0,00781;0,0000;26,3;2015-01-12 08:48:25
Source Voltage;-0,1500;-0,1497;-0,2993;0,0000;0,0000;0,08072;-0,00736;-0,00802;-0,00736;-0,0077;0,0000;20,3;2015-01-12 08:48:25
Source Voltage;-0,1000;-0,0993;-0,2993;0,0000;0,0000;0,08072;-0,0071;-0,00802;-0,0071;-0,00758;0,0000;14;2015-01-12 08:48:26
Source Voltage;-0,0500;-0,0494;-0,2993;0,0000;0,0000;0,08072;-0,00682;-0,00802;-0,00682;-0,00745;0,0000;7,2;2015-01-12 08:48:26
Source Voltage;0,0000;0,0005;-0,2993;0,0000;0,0000;0,08072;-0,00648;-0,00802;-0,00648;-0,00731;0,0000;0,1;2015-01-12 08:48:27
Source Voltage;0,0500;0,0507;-0,2993;0,0000;0,0000;0,08072;-0,00606;-0,00802;-0,00606;-0,00715;0,0000;8,4;2015-01-12 08:48:28
Source Voltage;0,1000;0,1011;-0,2993;0,0000;0,0000;0,08072;-0,00552;-0,00802;-0,00552;-0,00697;0,0000;18,3;2015-01-12 08:48:28
Source Voltage;0,1500;0,1507;-0,2993;0,0000;0,0000;0,08072;-0,0048;-0,00802;-0,0048;-0,00675;0,0000;31,4;2015-01-12 08:48:29
Source Voltage;0,2000;0,2005;-0,2993;0,0000;0,0000;0,08072;-0,0037;-0,00802;-0,0037;-0,00647;0,0000;54,2;2015-01-12 08:48:30
Source Voltage;0,2500;0,2510;-0,2993;0,0000;0,0000;0,08072;-0,00216;-0,00802;-0,00216;-0,00611;0,0000;116,2;2015-01-12 08:48:30
Source Voltage;0,3000;0,3004;-0,2993;0,0000;0,0000;0,08072;-0,00012;-0,00802;-0,00012;-0,00565;0,0000;2503,3;2015-01-12 08:48:31
Source Voltage;0,3500;0,3509;-0,2993;0,0000;0,0000;0,08072;0,00272;-0,00802;0,00272;-0,00505;0,0000;129;2015-01-12 08:48:31
Source Voltage;0,4000;0,4003;-0,2993;0,0000;0,0000;0,08072;0,00652;-0,00802;0,00652;-0,00428;0,0000;61,4;2015-01-12 08:48:32
Source Voltage;0,4500;0,4504;-0,2993;0,0000;0,0000;0,08072;0,01146;-0,00802;0,01146;-0,0033;0,0000;39,3;2015-01-12 08:48:33
Source Voltage;0,5000;0,5007;-0,2993;0,0000;0,0000;0,08072;0,01757;-0,00802;0,01757;-0,00207;0,0000;28,5;2015-01-12 08:48:33
Source Voltage;0,5500;0,5502;-0,2993;0,0000;0,0000;0,08072;0,0248;-0,00802;0,0248;-0,00058;0,0000;22,2;2015-01-12 08:48:34
Source Voltage;0,6000;0,6000;-0,2993;0,0000;0,0000;0,08072;0,03311;-0,00802;0,03311;0,00119;0,0000;18,1;2015-01-12 08:48:34
