2015-01-12 11:19:23
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01836;-0,01836;-0,01836;-0,01836;0,0000;16,3;2015-01-12 11:19:24
Source Voltage;-0,2500;-0,2493;-0,2993;0,0000;0,0000;0,08072;-0,01828;-0,01836;-0,01828;-0,01832;0,0000;13,6;2015-01-12 11:19:25
Source Voltage;-0,2000;-0,1994;-0,2993;0,0000;0,0000;0,08072;-0,01814;-0,01836;-0,01814;-0,01826;0,0000;11;2015-01-12 11:19:25
Source Voltage;-0,1500;-0,1494;-0,2993;0,0000;0,0000;0,08072;-0,01806;-0,01836;-0,01806;-0,01821;0,0000;8,3;2015-01-12 11:19:26
Source Voltage;-0,1000;-0,0988;-0,2993;0,0000;0,0000;0,08072;-0,01788;-0,01836;-0,01788;-0,01814;0,0000;5,5;2015-01-12 11:19:26
Source Voltage;-0,0500;-0,0487;-0,2993;0,0000;0,0000;0,08072;-0,01766;-0,01836;-0,01766;-0,01806;0,0000;2,8;2015-01-12 11:19:27
Source Voltage;0,0000;0,0013;-0,2993;0,0000;0,0000;0,08072;-0,01742;-0,01836;-0,01742;-0,01797;0,0000;0,1;2015-01-12 11:19:28
Source Voltage;0,0500;0,0512;-0,2993;0,0000;0,0000;0,08072;-0,01706;-0,01836;-0,01706;-0,01786;0,0000;3;2015-01-12 11:19:28
Source Voltage;0,1000;0,1014;-0,2993;0,0000;0,0000;0,08072;-0,01659;-0,01836;-0,01659;-0,01772;0,0000;6,1;2015-01-12 11:19:29
Source Voltage;0,1500;0,1510;-0,2993;0,0000;0,0000;0,08072;-0,01594;-0,01836;-0,01594;-0,01754;0,0000;9,5;2015-01-12 11:19:29
Source Voltage;0,2000;0,2012;-0,2993;0,0000;0,0000;0,08072;-0,01506;-0,01836;-0,01506;-0,01731;0,0000;13,4;2015-01-12 11:19:30
Source Voltage;0,2500;0,2516;-0,2993;0,0000;0,0000;0,08072;-0,01382;-0,01836;-0,01382;-0,01702;0,0000;18,2;2015-01-12 11:19:31
Source Voltage;0,3000;0,3007;-0,2993;0,0000;0,0000;0,08072;-0,01222;-0,01836;-0,01222;-0,01665;0,0000;24,6;2015-01-12 11:19:31
Source Voltage;0,3500;0,3511;-0,2993;0,0000;0,0000;0,08072;-0,0101;-0,01836;-0,0101;-0,01618;0,0000;34,8;2015-01-12 11:19:32
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;-0,0074;-0,01836;-0,0074;-0,01559;0,0000;54,2;2015-01-12 11:19:32
Source Voltage;0,4500;0,4513;-0,2993;0,0000;0,0000;0,08072;-0,00408;-0,01836;-0,00408;-0,01487;0,0000;110,6;2015-01-12 11:19:33
Source Voltage;0,5000;0,5005;-0,2993;0,0000;0,0000;0,08072;-0,00012;-0,01836;-0,00012;-0,014;0,0000;4170,8;2015-01-12 11:19:34
Source Voltage;0,5500;0,5506;-0,2993;0,0000;0,0000;0,08072;0,00446;-0,01836;0,00446;-0,01297;0,0000;123,5;2015-01-12 11:19:34
Source Voltage;0,6000;0,6009;-0,2993;0,0000;0,0000;0,08072;0,00937;-0,01836;0,00937;-0,01179;0,0000;64,1;2015-01-12 11:19:35
