2015-01-12 09:49:51
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01552;-0,01552;-0,01552;-0,01552;0,0000;19,3;2015-01-12 09:49:52
Source Voltage;-0,2500;-0,2496;-0,2993;0,0000;0,0000;0,08072;-0,01546;-0,01552;-0,01546;-0,01549;0,0000;16,1;2015-01-12 09:49:52
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01542;-0,01552;-0,01542;-0,01547;0,0000;12,9;2015-01-12 09:49:53
Source Voltage;-0,1500;-0,1494;-0,2993;0,0000;0,0000;0,08072;-0,01538;-0,01552;-0,01538;-0,01545;0,0000;9,7;2015-01-12 09:49:53
Source Voltage;-0,1000;-0,0991;-0,2993;0,0000;0,0000;0,08072;-0,0153;-0,01552;-0,0153;-0,01542;0,0000;6,5;2015-01-12 09:49:54
Source Voltage;-0,0500;-0,0491;-0,2993;0,0000;0,0000;0,08072;-0,01522;-0,01552;-0,01522;-0,01539;0,0000;3,2;2015-01-12 09:49:55
Source Voltage;0,0000;0,0009;-0,2993;0,0000;0,0000;0,08072;-0,01514;-0,01552;-0,01514;-0,01535;0,0000;0,1;2015-01-12 09:49:55
Source Voltage;0,0500;0,0508;-0,2993;0,0000;0,0000;0,08072;-0,015;-0,01552;-0,015;-0,01531;0,0000;3,4;2015-01-12 09:49:56
Source Voltage;0,1000;0,1011;-0,2993;0,0000;0,0000;0,08072;-0,01486;-0,01552;-0,01486;-0,01526;0,0000;6,8;2015-01-12 09:49:57
Source Voltage;0,1500;0,1512;-0,2993;0,0000;0,0000;0,08072;-0,01466;-0,01552;-0,01466;-0,0152;0,0000;10,3;2015-01-12 09:49:57
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,01436;-0,01552;-0,01436;-0,01512;0,0000;14;2015-01-12 09:49:58
Source Voltage;0,2500;0,2507;-0,2993;0,0000;0,0000;0,08072;-0,01388;-0,01552;-0,01388;-0,01502;0,0000;18,1;2015-01-12 09:49:58
Source Voltage;0,3000;0,3008;-0,2993;0,0000;0,0000;0,08072;-0,01318;-0,01552;-0,01318;-0,01488;0,0000;22,8;2015-01-12 09:49:59
Source Voltage;0,3500;0,3514;-0,2993;0,0000;0,0000;0,08072;-0,0119;-0,01552;-0,0119;-0,01467;0,0000;29,5;2015-01-12 09:50:00
Source Voltage;0,4000;0,4015;-0,2993;0,0000;0,0000;0,08072;-0,00981;-0,01552;-0,00981;-0,01435;0,0000;40,9;2015-01-12 09:50:00
Source Voltage;0,4500;0,4507;-0,2993;0,0000;0,0000;0,08072;-0,0065;-0,01552;-0,0065;-0,01386;0,0000;69,3;2015-01-12 09:50:01
Source Voltage;0,5000;0,5004;-0,2993;0,0000;0,0000;0,08072;-0,00178;-0,01552;-0,00178;-0,01315;0,0000;281,1;2015-01-12 09:50:01
Source Voltage;0,5500;0,5506;-0,2993;0,0000;0,0000;0,08072;0,0045;-0,01552;0,0045;-0,01217;0,0000;122,4;2015-01-12 09:50:02
Source Voltage;0,6000;0,6003;-0,2993;0,0000;0,0000;0,08072;0,01204;-0,01552;0,01204;-0,0109;0,0000;49,9;2015-01-12 09:50:03
