2015-01-12 11:35:10
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2988;-0,2988;-0,2988;0,0000;0,08072;-0,01864;-0,01864;-0,01864;-0,01864;0,0000;16;2015-01-12 11:35:11
Source Voltage;-0,2500;-0,2491;-0,2988;0,0000;0,0000;0,08072;-0,01862;-0,01864;-0,01862;-0,01863;0,0000;13,4;2015-01-12 11:35:11
Source Voltage;-0,2000;-0,1993;-0,2988;0,0000;0,0000;0,08072;-0,01856;-0,01864;-0,01856;-0,01861;0,0000;10,7;2015-01-12 11:35:12
Source Voltage;-0,1500;-0,1490;-0,2988;0,0000;0,0000;0,08072;-0,01846;-0,01864;-0,01846;-0,01857;0,0000;8,1;2015-01-12 11:35:12
Source Voltage;-0,1000;-0,0988;-0,2988;0,0000;0,0000;0,08072;-0,01846;-0,01864;-0,01846;-0,01855;0,0000;5,4;2015-01-12 11:35:13
Source Voltage;-0,0500;-0,0488;-0,2988;0,0000;0,0000;0,08072;-0,01836;-0,01864;-0,01836;-0,01852;0,0000;2,7;2015-01-12 11:35:14
Source Voltage;0,0000;0,0012;-0,2988;0,0000;0,0000;0,08072;-0,01826;-0,01864;-0,01826;-0,01848;0,0000;0,1;2015-01-12 11:35:14
Source Voltage;0,0500;0,0516;-0,2988;0,0000;0,0000;0,08072;-0,0181;-0,01864;-0,0181;-0,01843;0,0000;2,9;2015-01-12 11:35:15
Source Voltage;0,1000;0,1011;-0,2988;0,0000;0,0000;0,08072;-0,0179;-0,01864;-0,0179;-0,01837;0,0000;5,6;2015-01-12 11:35:16
Source Voltage;0,1500;0,1515;-0,2988;0,0000;0,0000;0,08072;-0,01757;-0,01864;-0,01757;-0,01829;0,0000;8,6;2015-01-12 11:35:16
Source Voltage;0,2000;0,2009;-0,2988;0,0000;0,0000;0,08072;-0,01714;-0,01864;-0,01714;-0,01819;0,0000;11,7;2015-01-12 11:35:17
Source Voltage;0,2500;0,2509;-0,2988;0,0000;0,0000;0,08072;-0,01641;-0,01864;-0,01641;-0,01804;0,0000;15,3;2015-01-12 11:35:17
Source Voltage;0,3000;0,3014;-0,2988;0,0000;0,0000;0,08072;-0,0153;-0,01864;-0,0153;-0,01783;0,0000;19,7;2015-01-12 11:35:18
Source Voltage;0,3500;0,3511;-0,2988;0,0000;0,0000;0,08072;-0,01362;-0,01864;-0,01362;-0,01753;0,0000;25,8;2015-01-12 11:35:19
Source Voltage;0,4000;0,4009;-0,2988;0,0000;0,0000;0,08072;-0,01116;-0,01864;-0,01116;-0,01711;0,0000;35,9;2015-01-12 11:35:19
Source Voltage;0,4500;0,4510;-0,2988;0,0000;0,0000;0,08072;-0,0077;-0,01864;-0,0077;-0,01652;0,0000;58,6;2015-01-12 11:35:20
Source Voltage;0,5000;0,5005;-0,2988;0,0000;0,0000;0,08072;-0,00324;-0,01864;-0,00324;-0,01574;0,0000;154,5;2015-01-12 11:35:20
Source Voltage;0,5500;0,5509;-0,2988;0,0000;0,0000;0,08072;0,00212;-0,01864;0,00212;-0,01475;0,0000;259,9;2015-01-12 11:35:21
Source Voltage;0,6000;0,6005;-0,2988;0,0000;0,0000;0,08072;0,0081;-0,01864;0,0081;-0,01355;0,0000;74,1;2015-01-12 11:35:22
