2015-01-12 11:37:52
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2990;-0,2990;-0,2990;0,0000;0,08072;-0,01646;-0,01646;-0,01646;-0,01646;0,0000;18,2;2015-01-12 11:37:53
Source Voltage;-0,2500;-0,2493;-0,2990;0,0000;0,0000;0,08072;-0,0164;-0,01646;-0,0164;-0,01643;0,0000;15,2;2015-01-12 11:37:53
Source Voltage;-0,2000;-0,1994;-0,2990;0,0000;0,0000;0,08072;-0,01634;-0,01646;-0,01634;-0,0164;0,0000;12,2;2015-01-12 11:37:54
Source Voltage;-0,1500;-0,1492;-0,2990;0,0000;0,0000;0,08072;-0,01627;-0,01646;-0,01627;-0,01637;0,0000;9,2;2015-01-12 11:37:54
Source Voltage;-0,1000;-0,0990;-0,2990;0,0000;0,0000;0,08072;-0,01618;-0,01646;-0,01618;-0,01633;0,0000;6,1;2015-01-12 11:37:55
Source Voltage;-0,0500;-0,0490;-0,2990;0,0000;0,0000;0,08072;-0,01609;-0,01646;-0,01609;-0,01629;0,0000;3;2015-01-12 11:37:56
Source Voltage;0,0000;0,0012;-0,2990;0,0000;0,0000;0,08072;-0,01598;-0,01646;-0,01598;-0,01625;0,0000;0,1;2015-01-12 11:37:56
Source Voltage;0,0500;0,0511;-0,2990;0,0000;0,0000;0,08072;-0,01582;-0,01646;-0,01582;-0,0162;0,0000;3,2;2015-01-12 11:37:57
Source Voltage;0,1000;0,1013;-0,2990;0,0000;0,0000;0,08072;-0,01562;-0,01646;-0,01562;-0,01614;0,0000;6,5;2015-01-12 11:37:57
Source Voltage;0,1500;0,1508;-0,2990;0,0000;0,0000;0,08072;-0,01528;-0,01646;-0,01528;-0,01605;0,0000;9,9;2015-01-12 11:37:58
Source Voltage;0,2000;0,2015;-0,2990;0,0000;0,0000;0,08072;-0,01486;-0,01646;-0,01486;-0,01594;0,0000;13,6;2015-01-12 11:37:59
Source Voltage;0,2500;0,2512;-0,2990;0,0000;0,0000;0,08072;-0,01422;-0,01646;-0,01422;-0,0158;0,0000;17,7;2015-01-12 11:37:59
Source Voltage;0,3000;0,3015;-0,2990;0,0000;0,0000;0,08072;-0,01326;-0,01646;-0,01326;-0,0156;0,0000;22,7;2015-01-12 11:38:00
Source Voltage;0,3500;0,3510;-0,2990;0,0000;0,0000;0,08072;-0,01174;-0,01646;-0,01174;-0,01532;0,0000;29,9;2015-01-12 11:38:00
Source Voltage;0,4000;0,4013;-0,2990;0,0000;0,0000;0,08072;-0,00955;-0,01646;-0,00955;-0,01494;0,0000;42;2015-01-12 11:38:01
Source Voltage;0,4500;0,4509;-0,2990;0,0000;0,0000;0,08072;-0,00632;-0,01646;-0,00632;-0,0144;0,0000;71,3;2015-01-12 11:38:02
Source Voltage;0,5000;0,5012;-0,2990;0,0000;0,0000;0,08072;-0,00192;-0,01646;-0,00192;-0,01367;0,0000;261;2015-01-12 11:38:02
Source Voltage;0,5500;0,5507;-0,2990;0,0000;0,0000;0,08072;0,00374;-0,01646;0,00374;-0,0127;0,0000;147,2;2015-01-12 11:38:03
Source Voltage;0,6000;0,6008;-0,2990;0,0000;0,0000;0,08072;0,01104;-0,01646;0,01104;-0,01145;0,0000;54,4;2015-01-12 11:38:04
