2015-01-12 08:37:23
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01146;-0,01146;-0,01146;-0,01146;0,0000;26,2;2015-01-12 08:37:24
Source Voltage;-0,2500;-0,2497;-0,2997;0,0000;0,0000;0,08072;-0,0113;-0,01146;-0,0113;-0,01138;0,0000;22,1;2015-01-12 08:37:24
Source Voltage;-0,2000;-0,1993;-0,2997;0,0000;0,0000;0,08072;-0,01114;-0,01146;-0,01114;-0,0113;0,0000;17,9;2015-01-12 08:37:25
Source Voltage;-0,1500;-0,1493;-0,2997;0,0000;0,0000;0,08072;-0,01098;-0,01146;-0,01098;-0,01122;0,0000;13,6;2015-01-12 08:37:25
Source Voltage;-0,1000;-0,0997;-0,2997;0,0000;0,0000;0,08072;-0,01074;-0,01146;-0,01074;-0,01112;0,0000;9,3;2015-01-12 08:37:26
Source Voltage;-0,0500;-0,0495;-0,2997;0,0000;0,0000;0,08072;-0,01048;-0,01146;-0,01048;-0,01101;0,0000;4,7;2015-01-12 08:37:27
Source Voltage;0,0000;0,0004;-0,2997;0,0000;0,0000;0,08072;-0,0101;-0,01146;-0,0101;-0,01088;0,0000;0;2015-01-12 08:37:27
Source Voltage;0,0500;0,0506;-0,2997;0,0000;0,0000;0,08072;-0,00963;-0,01146;-0,00963;-0,01072;0,0000;5,3;2015-01-12 08:37:28
Source Voltage;0,1000;0,1011;-0,2997;0,0000;0,0000;0,08072;-0,00894;-0,01146;-0,00894;-0,01052;0,0000;11,3;2015-01-12 08:37:28
Source Voltage;0,1500;0,1504;-0,2997;0,0000;0,0000;0,08072;-0,00796;-0,01146;-0,00796;-0,01026;0,0000;18,9;2015-01-12 08:37:29
Source Voltage;0,2000;0,2003;-0,2997;0,0000;0,0000;0,08072;-0,00658;-0,01146;-0,00658;-0,00993;0,0000;30,4;2015-01-12 08:37:30
Source Voltage;0,2500;0,2502;-0,2997;0,0000;0,0000;0,08072;-0,0047;-0,01146;-0,0047;-0,00949;0,0000;53,2;2015-01-12 08:37:30
Source Voltage;0,3000;0,3004;-0,2997;0,0000;0,0000;0,08072;-0,00221;-0,01146;-0,00221;-0,00893;0,0000;135,9;2015-01-12 08:37:31
Source Voltage;0,3500;0,3503;-0,2997;0,0000;0,0000;0,08072;0,00106;-0,01146;0,00106;-0,00822;0,0000;330,5;2015-01-12 08:37:31
Source Voltage;0,4000;0,4003;-0,2997;0,0000;0,0000;0,08072;0,00506;-0,01146;0,00506;-0,00733;0,0000;79,1;2015-01-12 08:37:32
Source Voltage;0,4500;0,4502;-0,2997;0,0000;0,0000;0,08072;0,0099;-0,01146;0,0099;-0,00625;0,0000;45,5;2015-01-12 08:37:33
Source Voltage;0,5000;0,5002;-0,2997;0,0000;0,0000;0,08072;0,01542;-0,01146;0,01542;-0,00498;0,0000;32,4;2015-01-12 08:37:33
Source Voltage;0,5500;0,5501;-0,2997;0,0000;0,0000;0,08072;0,02166;-0,01146;0,02166;-0,0035;0,0000;25,4;2015-01-12 08:37:34
Source Voltage;0,6000;0,5999;-0,2997;0,0000;0,0000;0,08072;0,02852;-0,01146;0,02852;-0,00181;0,0000;21;2015-01-12 08:37:35
