2015-01-12 09:48:58
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01816;-0,01816;-0,01816;-0,01816;0,0000;16,5;2015-01-12 09:48:58
Source Voltage;-0,2500;-0,2493;-0,2996;0,0000;0,0000;0,08072;-0,01812;-0,01816;-0,01812;-0,01814;0,0000;13,8;2015-01-12 09:48:59
Source Voltage;-0,2000;-0,1989;-0,2996;0,0000;0,0000;0,08072;-0,018;-0,01816;-0,018;-0,01809;0,0000;11;2015-01-12 09:48:59
Source Voltage;-0,1500;-0,1493;-0,2996;0,0000;0,0000;0,08072;-0,01788;-0,01816;-0,01788;-0,01804;0,0000;8,4;2015-01-12 09:49:00
Source Voltage;-0,1000;-0,0995;-0,2996;0,0000;0,0000;0,08072;-0,01775;-0,01816;-0,01775;-0,01798;0,0000;5,6;2015-01-12 09:49:01
Source Voltage;-0,0500;-0,0490;-0,2996;0,0000;0,0000;0,08072;-0,01756;-0,01816;-0,01756;-0,01791;0,0000;2,8;2015-01-12 09:49:01
Source Voltage;0,0000;0,0016;-0,2996;0,0000;0,0000;0,08072;-0,01732;-0,01816;-0,01732;-0,01783;0,0000;0,1;2015-01-12 09:49:02
Source Voltage;0,0500;0,0510;-0,2996;0,0000;0,0000;0,08072;-0,017;-0,01816;-0,017;-0,01773;0,0000;3;2015-01-12 09:49:02
Source Voltage;0,1000;0,1011;-0,2996;0,0000;0,0000;0,08072;-0,01652;-0,01816;-0,01652;-0,0176;0,0000;6,1;2015-01-12 09:49:03
Source Voltage;0,1500;0,1513;-0,2996;0,0000;0,0000;0,08072;-0,01596;-0,01816;-0,01596;-0,01744;0,0000;9,5;2015-01-12 09:49:04
Source Voltage;0,2000;0,2007;-0,2996;0,0000;0,0000;0,08072;-0,0151;-0,01816;-0,0151;-0,01723;0,0000;13,3;2015-01-12 09:49:04
Source Voltage;0,2500;0,2511;-0,2996;0,0000;0,0000;0,08072;-0,0139;-0,01816;-0,0139;-0,01695;0,0000;18,1;2015-01-12 09:49:05
Source Voltage;0,3000;0,3008;-0,2996;0,0000;0,0000;0,08072;-0,01232;-0,01816;-0,01232;-0,01659;0,0000;24,4;2015-01-12 09:49:05
Source Voltage;0,3500;0,3507;-0,2996;0,0000;0,0000;0,08072;-0,01016;-0,01816;-0,01016;-0,01613;0,0000;34,5;2015-01-12 09:49:06
Source Voltage;0,4000;0,4009;-0,2996;0,0000;0,0000;0,08072;-0,00734;-0,01816;-0,00734;-0,01554;0,0000;54,6;2015-01-12 09:49:07
Source Voltage;0,4500;0,4507;-0,2996;0,0000;0,0000;0,08072;-0,00376;-0,01816;-0,00376;-0,0148;0,0000;119,9;2015-01-12 09:49:07
Source Voltage;0,5000;0,5007;-0,2996;0,0000;0,0000;0,08072;0,00058;-0,01816;0,00058;-0,0139;0,0000;863,3;2015-01-12 09:49:08
Source Voltage;0,5500;0,5508;-0,2996;0,0000;0,0000;0,08072;0,00562;-0,01816;0,00562;-0,01282;0,0000;98;2015-01-12 09:49:08
Source Voltage;0,6000;0,6003;-0,2996;0,0000;0,0000;0,08072;0,0112;-0,01816;0,0112;-0,01156;0,0000;53,6;2015-01-12 09:49:09
