2015-01-12 09:47:21
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01724;-0,01724;-0,01724;-0,01724;0,0000;17,4;2015-01-12 09:47:21
Source Voltage;-0,2500;-0,2495;-0,2994;0,0000;0,0000;0,08072;-0,01716;-0,01724;-0,01716;-0,0172;0,0000;14,5;2015-01-12 09:47:22
Source Voltage;-0,2000;-0,1997;-0,2994;0,0000;0,0000;0,08072;-0,01704;-0,01724;-0,01704;-0,01715;0,0000;11,7;2015-01-12 09:47:23
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,01693;-0,01724;-0,01693;-0,0171;0,0000;8,8;2015-01-12 09:47:23
Source Voltage;-0,1000;-0,0989;-0,2994;0,0000;0,0000;0,08072;-0,01678;-0,01724;-0,01678;-0,01704;0,0000;5,9;2015-01-12 09:47:24
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,0166;-0,01724;-0,0166;-0,01697;0,0000;2,9;2015-01-12 09:47:24
Source Voltage;0,0000;0,0013;-0,2994;0,0000;0,0000;0,08072;-0,01634;-0,01724;-0,01634;-0,01688;0,0000;0,1;2015-01-12 09:47:25
Source Voltage;0,0500;0,0510;-0,2994;0,0000;0,0000;0,08072;-0,016;-0,01724;-0,016;-0,01677;0,0000;3,2;2015-01-12 09:47:26
Source Voltage;0,1000;0,1013;-0,2994;0,0000;0,0000;0,08072;-0,0156;-0,01724;-0,0156;-0,01664;0,0000;6,5;2015-01-12 09:47:26
Source Voltage;0,1500;0,1507;-0,2994;0,0000;0,0000;0,08072;-0,015;-0,01724;-0,015;-0,01648;0,0000;10;2015-01-12 09:47:27
Source Voltage;0,2000;0,2010;-0,2994;0,0000;0,0000;0,08072;-0,01422;-0,01724;-0,01422;-0,01627;0,0000;14,1;2015-01-12 09:47:27
Source Voltage;0,2500;0,2510;-0,2994;0,0000;0,0000;0,08072;-0,01314;-0,01724;-0,01314;-0,01601;0,0000;19,1;2015-01-12 09:47:28
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,0116;-0,01724;-0,0116;-0,01567;0,0000;25,9;2015-01-12 09:47:29
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,0096;-0,01724;-0,0096;-0,01524;0,0000;36,6;2015-01-12 09:47:29
Source Voltage;0,4000;0,4012;-0,2994;0,0000;0,0000;0,08072;-0,00692;-0,01724;-0,00692;-0,01469;0,0000;58;2015-01-12 09:47:30
Source Voltage;0,4500;0,4506;-0,2994;0,0000;0,0000;0,08072;-0,00354;-0,01724;-0,00354;-0,01399;0,0000;127,3;2015-01-12 09:47:30
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,00064;-0,01724;0,00064;-0,01313;0,0000;782;2015-01-12 09:47:31
Source Voltage;0,5500;0,5510;-0,2994;0,0000;0,0000;0,08072;0,00538;-0,01724;0,00538;-0,0121;0,0000;102,4;2015-01-12 09:47:32
Source Voltage;0,6000;0,6011;-0,2994;0,0000;0,0000;0,08072;0,0106;-0,01724;0,0106;-0,01091;0,0000;56,7;2015-01-12 09:47:32
