2015-01-12 09:46:18
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01184;-0,01184;-0,01184;-0,01184;0,0000;25,3;2015-01-12 09:46:18
Source Voltage;-0,2500;-0,2496;-0,2994;0,0000;0,0000;0,08072;-0,01172;-0,01184;-0,01172;-0,01178;0,0000;21,3;2015-01-12 09:46:19
Source Voltage;-0,2000;-0,1997;-0,2994;0,0000;0,0000;0,08072;-0,01154;-0,01184;-0,01154;-0,0117;0,0000;17,3;2015-01-12 09:46:20
Source Voltage;-0,1500;-0,1487;-0,2994;0,0000;0,0000;0,08072;-0,01136;-0,01184;-0,01136;-0,01162;0,0000;13,1;2015-01-12 09:46:20
Source Voltage;-0,1000;-0,0992;-0,2994;0,0000;0,0000;0,08072;-0,01112;-0,01184;-0,01112;-0,01152;0,0000;8,9;2015-01-12 09:46:21
Source Voltage;-0,0500;-0,0487;-0,2994;0,0000;0,0000;0,08072;-0,01084;-0,01184;-0,01084;-0,01141;0,0000;4,5;2015-01-12 09:46:22
Source Voltage;0,0000;0,0009;-0,2994;0,0000;0,0000;0,08072;-0,01048;-0,01184;-0,01048;-0,01128;0,0000;0,1;2015-01-12 09:46:22
Source Voltage;0,0500;0,0511;-0,2994;0,0000;0,0000;0,08072;-0,01;-0,01184;-0,01;-0,01112;0,0000;5,1;2015-01-12 09:46:23
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,0093;-0,01184;-0,0093;-0,01092;0,0000;10,9;2015-01-12 09:46:23
Source Voltage;0,1500;0,1512;-0,2994;0,0000;0,0000;0,08072;-0,00832;-0,01184;-0,00832;-0,01066;0,0000;18,2;2015-01-12 09:46:24
Source Voltage;0,2000;0,2011;-0,2994;0,0000;0,0000;0,08072;-0,00684;-0,01184;-0,00684;-0,01031;0,0000;29,4;2015-01-12 09:46:25
Source Voltage;0,2500;0,2508;-0,2994;0,0000;0,0000;0,08072;-0,00478;-0,01184;-0,00478;-0,00985;0,0000;52,5;2015-01-12 09:46:25
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,00184;-0,01184;-0,00184;-0,00923;0,0000;163,6;2015-01-12 09:46:26
Source Voltage;0,3500;0,3507;-0,2994;0,0000;0,0000;0,08072;0,00216;-0,01184;0,00216;-0,00842;0,0000;162,4;2015-01-12 09:46:26
Source Voltage;0,4000;0,4010;-0,2994;0,0000;0,0000;0,08072;0,00746;-0,01184;0,00746;-0,00736;0,0000;53,8;2015-01-12 09:46:27
Source Voltage;0,4500;0,4504;-0,2994;0,0000;0,0000;0,08072;0,0143;-0,01184;0,0143;-0,00601;0,0000;31,5;2015-01-12 09:46:28
Source Voltage;0,5000;0,5004;-0,2994;0,0000;0,0000;0,08072;0,02282;-0,01184;0,02282;-0,00431;0,0000;21,9;2015-01-12 09:46:28
Source Voltage;0,5500;0,5502;-0,2994;0,0000;0,0000;0,08072;0,03282;-0,01184;0,03282;-0,00225;0,0000;16,8;2015-01-12 09:46:29
Source Voltage;0,6000;0,5999;-0,2994;0,0000;0,0000;0,08072;0,04414;-0,01184;0,04414;0,00019;0,0000;13,6;2015-01-12 09:46:29
