2015-01-12 08:27:56
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,0108;-0,0108;-0,0108;-0,0108;0,0000;27,7;2015-01-12 08:27:56
Source Voltage;-0,2500;-0,2498;-0,2992;0,0000;0,0000;0,08072;-0,01062;-0,0108;-0,01062;-0,01071;0,0000;23,5;2015-01-12 08:27:57
Source Voltage;-0,2000;-0,1998;-0,2992;0,0000;0,0000;0,08072;-0,01036;-0,0108;-0,01036;-0,01059;0,0000;19,3;2015-01-12 08:27:57
Source Voltage;-0,1500;-0,1498;-0,2992;0,0000;0,0000;0,08072;-0,01008;-0,0108;-0,01008;-0,01046;0,0000;14,9;2015-01-12 08:27:58
Source Voltage;-0,1000;-0,0997;-0,2992;0,0000;0,0000;0,08072;-0,00984;-0,0108;-0,00984;-0,01034;0,0000;10,1;2015-01-12 08:27:59
Source Voltage;-0,0500;-0,0490;-0,2992;0,0000;0,0000;0,08072;-0,00946;-0,0108;-0,00946;-0,01019;0,0000;5,2;2015-01-12 08:27:59
Source Voltage;0,0000;0,0010;-0,2992;0,0000;0,0000;0,08072;-0,00898;-0,0108;-0,00898;-0,01002;0,0000;0,1;2015-01-12 08:28:00
Source Voltage;0,0500;0,0507;-0,2992;0,0000;0,0000;0,08072;-0,00839;-0,0108;-0,00839;-0,00982;0,0000;6;2015-01-12 08:28:00
Source Voltage;0,1000;0,1013;-0,2992;0,0000;0,0000;0,08072;-0,00758;-0,0108;-0,00758;-0,00957;0,0000;13,4;2015-01-12 08:28:01
Source Voltage;0,1500;0,1508;-0,2992;0,0000;0,0000;0,08072;-0,00652;-0,0108;-0,00652;-0,00926;0,0000;23,1;2015-01-12 08:28:02
Source Voltage;0,2000;0,2003;-0,2992;0,0000;0,0000;0,08072;-0,00511;-0,0108;-0,00511;-0,00888;0,0000;39,2;2015-01-12 08:28:02
Source Voltage;0,2500;0,2504;-0,2992;0,0000;0,0000;0,08072;-0,00326;-0,0108;-0,00326;-0,00841;0,0000;76,8;2015-01-12 08:28:03
Source Voltage;0,3000;0,3004;-0,2992;0,0000;0,0000;0,08072;-0,00092;-0,0108;-0,00092;-0,00783;0,0000;326,5;2015-01-12 08:28:03
Source Voltage;0,3500;0,3505;-0,2992;0,0000;0,0000;0,08072;0,00218;-0,0108;0,00218;-0,00712;0,0000;160,8;2015-01-12 08:28:04
Source Voltage;0,4000;0,4002;-0,2992;0,0000;0,0000;0,08072;0,0061;-0,0108;0,0061;-0,00624;0,0000;65,6;2015-01-12 08:28:05
Source Voltage;0,4500;0,4501;-0,2992;0,0000;0,0000;0,08072;0,01094;-0,0108;0,01094;-0,00517;0,0000;41,1;2015-01-12 08:28:05
Source Voltage;0,5000;0,5001;-0,2992;0,0000;0,0000;0,08072;0,0167;-0,0108;0,0167;-0,00388;0,0000;29,9;2015-01-12 08:28:06
Source Voltage;0,5500;0,5500;-0,2992;0,0000;0,0000;0,08072;0,02332;-0,0108;0,02332;-0,00237;0,0000;23,6;2015-01-12 08:28:06
Source Voltage;0,6000;0,6001;-0,2992;0,0000;0,0000;0,08072;0,0307;-0,0108;0,0307;-0,00063;0,0000;19,5;2015-01-12 08:28:07
