2015-01-12 11:21:49
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01138;-0,01138;-0,01138;-0,01138;0,0000;26,3;2015-01-12 11:21:49
Source Voltage;-0,2500;-0,2489;-0,2993;0,0000;0,0000;0,08072;-0,01104;-0,01138;-0,01104;-0,01121;0,0000;22,5;2015-01-12 11:21:50
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01068;-0,01138;-0,01068;-0,01103;0,0000;18,7;2015-01-12 11:21:51
Source Voltage;-0,1500;-0,1492;-0,2993;0,0000;0,0000;0,08072;-0,01036;-0,01138;-0,01036;-0,01086;0,0000;14,4;2015-01-12 11:21:51
Source Voltage;-0,1000;-0,0991;-0,2993;0,0000;0,0000;0,08072;-0,00992;-0,01138;-0,00992;-0,01067;0,0000;10;2015-01-12 11:21:52
Source Voltage;-0,0500;-0,0491;-0,2993;0,0000;0,0000;0,08072;-0,00946;-0,01138;-0,00946;-0,01047;0,0000;5,2;2015-01-12 11:21:52
Source Voltage;0,0000;0,0011;-0,2993;0,0000;0,0000;0,08072;-0,00886;-0,01138;-0,00886;-0,01024;0,0000;0,1;2015-01-12 11:21:53
Source Voltage;0,0500;0,0513;-0,2993;0,0000;0,0000;0,08072;-0,0082;-0,01138;-0,0082;-0,00999;0,0000;6,3;2015-01-12 11:21:54
Source Voltage;0,1000;0,1013;-0,2993;0,0000;0,0000;0,08072;-0,00734;-0,01138;-0,00734;-0,0097;0,0000;13,8;2015-01-12 11:21:54
Source Voltage;0,1500;0,1508;-0,2993;0,0000;0,0000;0,08072;-0,00626;-0,01138;-0,00626;-0,00936;0,0000;24,1;2015-01-12 11:21:55
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,00476;-0,01138;-0,00476;-0,00894;0,0000;42,2;2015-01-12 11:21:55
Source Voltage;0,2500;0,2512;-0,2993;0,0000;0,0000;0,08072;-0,0027;-0,01138;-0,0027;-0,00842;0,0000;93;2015-01-12 11:21:56
Source Voltage;0,3000;0,3010;-0,2993;0,0000;0,0000;0,08072;0;-0,01138;0;-0,00777;0,0000;INF;2015-01-12 11:21:57
Source Voltage;0,3500;0,3512;-0,2993;0,0000;0,0000;0,08072;0,0037;-0,01138;0,0037;-0,00695;0,0000;94,9;2015-01-12 11:21:57
Source Voltage;0,4000;0,4008;-0,2993;0,0000;0,0000;0,08072;0,00862;-0,01138;0,00862;-0,00591;0,0000;46,5;2015-01-12 11:21:58
Source Voltage;0,4500;0,4506;-0,2993;0,0000;0,0000;0,08072;0,01508;-0,01138;0,01508;-0,0046;0,0000;29,9;2015-01-12 11:21:58
Source Voltage;0,5000;0,5005;-0,2993;0,0000;0,0000;0,08072;0,02306;-0,01138;0,02306;-0,00297;0,0000;21,7;2015-01-12 11:21:59
Source Voltage;0,5500;0,5508;-0,2993;0,0000;0,0000;0,08072;0,03258;-0,01138;0,03258;-0,001;0,0000;16,9;2015-01-12 11:22:00
Source Voltage;0,6000;0,6003;-0,2993;0,0000;0,0000;0,08072;0,04336;-0,01138;0,04336;0,00133;0,0000;13,8;2015-01-12 11:22:00
