2015-01-12 11:25:28
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01546;-0,01546;-0,01546;-0,01546;0,0000;19,4;2015-01-12 11:25:29
Source Voltage;-0,2500;-0,2491;-0,2994;0,0000;0,0000;0,08072;-0,0154;-0,01546;-0,0154;-0,01543;0,0000;16,2;2015-01-12 11:25:30
Source Voltage;-0,2000;-0,1993;-0,2994;0,0000;0,0000;0,08072;-0,01534;-0,01546;-0,01534;-0,0154;0,0000;13;2015-01-12 11:25:30
Source Voltage;-0,1500;-0,1492;-0,2994;0,0000;0,0000;0,08072;-0,0153;-0,01546;-0,0153;-0,01538;0,0000;9,8;2015-01-12 11:25:31
Source Voltage;-0,1000;-0,0990;-0,2994;0,0000;0,0000;0,08072;-0,01522;-0,01546;-0,01522;-0,01535;0,0000;6,5;2015-01-12 11:25:31
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,01514;-0,01546;-0,01514;-0,01532;0,0000;3,2;2015-01-12 11:25:32
Source Voltage;0,0000;0,0015;-0,2994;0,0000;0,0000;0,08072;-0,01504;-0,01546;-0,01504;-0,01528;0,0000;0,1;2015-01-12 11:25:33
Source Voltage;0,0500;0,0512;-0,2994;0,0000;0,0000;0,08072;-0,01494;-0,01546;-0,01494;-0,01524;0,0000;3,4;2015-01-12 11:25:33
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,0148;-0,01546;-0,0148;-0,01519;0,0000;6,8;2015-01-12 11:25:34
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,01456;-0,01546;-0,01456;-0,01513;0,0000;10,4;2015-01-12 11:25:34
Source Voltage;0,2000;0,2014;-0,2994;0,0000;0,0000;0,08072;-0,01436;-0,01546;-0,01436;-0,01506;0,0000;14;2015-01-12 11:25:35
Source Voltage;0,2500;0,2507;-0,2994;0,0000;0,0000;0,08072;-0,0139;-0,01546;-0,0139;-0,01496;0,0000;18;2015-01-12 11:25:36
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,01316;-0,01546;-0,01316;-0,01482;0,0000;22,9;2015-01-12 11:25:36
Source Voltage;0,3500;0,3511;-0,2994;0,0000;0,0000;0,08072;-0,01194;-0,01546;-0,01194;-0,01461;0,0000;29,4;2015-01-12 11:25:37
Source Voltage;0,4000;0,4009;-0,2994;0,0000;0,0000;0,08072;-0,00989;-0,01546;-0,00989;-0,0143;0,0000;40,5;2015-01-12 11:25:37
Source Voltage;0,4500;0,4507;-0,2994;0,0000;0,0000;0,08072;-0,00668;-0,01546;-0,00668;-0,01382;0,0000;67,5;2015-01-12 11:25:38
Source Voltage;0,5000;0,5007;-0,2994;0,0000;0,0000;0,08072;-0,00208;-0,01546;-0,00208;-0,01313;0,0000;240,7;2015-01-12 11:25:39
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,00416;-0,01546;0,00416;-0,01217;0,0000;132,4;2015-01-12 11:25:39
Source Voltage;0,6000;0,6006;-0,2994;0,0000;0,0000;0,08072;0,01188;-0,01546;0,01188;-0,0109;0,0000;50,6;2015-01-12 11:25:40
