2015-01-12 09:43:56
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01776;-0,01776;-0,01776;-0,01776;0,0000;16,9;2015-01-12 09:43:57
Source Voltage;-0,2500;-0,2491;-0,2994;0,0000;0,0000;0,08072;-0,0177;-0,01776;-0,0177;-0,01773;0,0000;14,1;2015-01-12 09:43:57
Source Voltage;-0,2000;-0,1996;-0,2994;0,0000;0,0000;0,08072;-0,0176;-0,01776;-0,0176;-0,01769;0,0000;11,3;2015-01-12 09:43:58
Source Voltage;-0,1500;-0,1494;-0,2994;0,0000;0,0000;0,08072;-0,01752;-0,01776;-0,01752;-0,01765;0,0000;8,5;2015-01-12 09:43:58
Source Voltage;-0,1000;-0,0993;-0,2994;0,0000;0,0000;0,08072;-0,01736;-0,01776;-0,01736;-0,01759;0,0000;5,7;2015-01-12 09:43:59
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,0172;-0,01776;-0,0172;-0,01752;0,0000;2,9;2015-01-12 09:44:00
Source Voltage;0,0000;0,0009;-0,2994;0,0000;0,0000;0,08072;-0,01698;-0,01776;-0,01698;-0,01744;0,0000;0,1;2015-01-12 09:44:00
Source Voltage;0,0500;0,0509;-0,2994;0,0000;0,0000;0,08072;-0,0167;-0,01776;-0,0167;-0,01735;0,0000;3;2015-01-12 09:44:01
Source Voltage;0,1000;0,1008;-0,2994;0,0000;0,0000;0,08072;-0,0163;-0,01776;-0,0163;-0,01723;0,0000;6,2;2015-01-12 09:44:01
Source Voltage;0,1500;0,1508;-0,2994;0,0000;0,0000;0,08072;-0,01574;-0,01776;-0,01574;-0,01708;0,0000;9,6;2015-01-12 09:44:02
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,01494;-0,01776;-0,01494;-0,01689;0,0000;13,4;2015-01-12 09:44:03
Source Voltage;0,2500;0,2507;-0,2994;0,0000;0,0000;0,08072;-0,01378;-0,01776;-0,01378;-0,01663;0,0000;18,2;2015-01-12 09:44:03
Source Voltage;0,3000;0,3012;-0,2994;0,0000;0,0000;0,08072;-0,01224;-0,01776;-0,01224;-0,01629;0,0000;24,6;2015-01-12 09:44:04
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,01006;-0,01776;-0,01006;-0,01584;0,0000;34,9;2015-01-12 09:44:05
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00724;-0,01776;-0,00724;-0,01527;0,0000;55,4;2015-01-12 09:44:05
Source Voltage;0,4500;0,4506;-0,2994;0,0000;0,0000;0,08072;-0,0037;-0,01776;-0,0037;-0,01455;0,0000;121,8;2015-01-12 09:44:06
Source Voltage;0,5000;0,5007;-0,2994;0,0000;0,0000;0,08072;0,00058;-0,01776;0,00058;-0,01366;0,0000;863,3;2015-01-12 09:44:06
Source Voltage;0,5500;0,5504;-0,2994;0,0000;0,0000;0,08072;0,00552;-0,01776;0,00552;-0,01259;0,0000;99,7;2015-01-12 09:44:07
Source Voltage;0,6000;0,6004;-0,2994;0,0000;0,0000;0,08072;0,0107;-0,01776;0,0107;-0,01136;0,0000;56,1;2015-01-12 09:44:08
