2015-01-12 09:40:42
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01158;-0,01158;-0,01158;-0,01158;0,0000;25,9;2015-01-12 09:40:43
Source Voltage;-0,2500;-0,2495;-0,2997;0,0000;0,0000;0,08072;-0,01142;-0,01158;-0,01142;-0,0115;0,0000;21,8;2015-01-12 09:40:43
Source Voltage;-0,2000;-0,1997;-0,2997;0,0000;0,0000;0,08072;-0,01128;-0,01158;-0,01128;-0,01143;0,0000;17,7;2015-01-12 09:40:44
Source Voltage;-0,1500;-0,1495;-0,2997;0,0000;0,0000;0,08072;-0,0111;-0,01158;-0,0111;-0,01135;0,0000;13,5;2015-01-12 09:40:44
Source Voltage;-0,1000;-0,0994;-0,2997;0,0000;0,0000;0,08072;-0,01088;-0,01158;-0,01088;-0,01126;0,0000;9,1;2015-01-12 09:40:45
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,0106;-0,01158;-0,0106;-0,01115;0,0000;4,7;2015-01-12 09:40:46
Source Voltage;0,0000;0,0012;-0,2997;0,0000;0,0000;0,08072;-0,01021;-0,01158;-0,01021;-0,01102;0,0000;0,1;2015-01-12 09:40:46
Source Voltage;0,0500;0,0508;-0,2997;0,0000;0,0000;0,08072;-0,0097;-0,01158;-0,0097;-0,01086;0,0000;5,2;2015-01-12 09:40:47
Source Voltage;0,1000;0,1008;-0,2997;0,0000;0,0000;0,08072;-0,009;-0,01158;-0,009;-0,01065;0,0000;11,2;2015-01-12 09:40:47
Source Voltage;0,1500;0,1509;-0,2997;0,0000;0,0000;0,08072;-0,00798;-0,01158;-0,00798;-0,01038;0,0000;18,9;2015-01-12 09:40:48
Source Voltage;0,2000;0,2007;-0,2997;0,0000;0,0000;0,08072;-0,00648;-0,01158;-0,00648;-0,01003;0,0000;31;2015-01-12 09:40:49
Source Voltage;0,2500;0,2507;-0,2997;0,0000;0,0000;0,08072;-0,0044;-0,01158;-0,0044;-0,00956;0,0000;57;2015-01-12 09:40:49
Source Voltage;0,3000;0,3004;-0,2997;0,0000;0,0000;0,08072;-0,00146;-0,01158;-0,00146;-0,00894;0,0000;205,8;2015-01-12 09:40:50
Source Voltage;0,3500;0,3511;-0,2997;0,0000;0,0000;0,08072;0,00256;-0,01158;0,00256;-0,00812;0,0000;137,1;2015-01-12 09:40:50
Source Voltage;0,4000;0,4008;-0,2997;0,0000;0,0000;0,08072;0,00792;-0,01158;0,00792;-0,00705;0,0000;50,6;2015-01-12 09:40:51
Source Voltage;0,4500;0,4508;-0,2997;0,0000;0,0000;0,08072;0,01474;-0,01158;0,01474;-0,00569;0,0000;30,6;2015-01-12 09:40:52
Source Voltage;0,5000;0,5004;-0,2997;0,0000;0,0000;0,08072;0,02316;-0,01158;0,02316;-0,00399;0,0000;21,6;2015-01-12 09:40:52
Source Voltage;0,5500;0,5507;-0,2997;0,0000;0,0000;0,08072;0,03304;-0,01158;0,03304;-0,00193;0,0000;16,7;2015-01-12 09:40:53
Source Voltage;0,6000;0,5999;-0,2997;0,0000;0,0000;0,08072;0,0442;-0,01158;0,0442;0,0005;0,0000;13,6;2015-01-12 09:40:53
