2015-01-12 08:26:18
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,00538;-0,00538;-0,00538;-0,00538;0,0000;55,7;2015-01-12 08:26:19
Source Voltage;-0,2500;-0,2499;-0,2996;0,0000;0,0000;0,08072;-0,00524;-0,00538;-0,00524;-0,00531;0,0000;47,7;2015-01-12 08:26:20
Source Voltage;-0,2000;-0,2000;-0,2996;0,0000;0,0000;0,08072;-0,00504;-0,00538;-0,00504;-0,00522;0,0000;39,7;2015-01-12 08:26:20
Source Voltage;-0,1500;-0,1493;-0,2996;0,0000;0,0000;0,08072;-0,00488;-0,00538;-0,00488;-0,00514;0,0000;30,6;2015-01-12 08:26:21
Source Voltage;-0,1000;-0,0995;-0,2996;0,0000;0,0000;0,08072;-0,0047;-0,00538;-0,0047;-0,00505;0,0000;21,2;2015-01-12 08:26:21
Source Voltage;-0,0500;-0,0494;-0,2996;0,0000;0,0000;0,08072;-0,00452;-0,00538;-0,00452;-0,00496;0,0000;10,9;2015-01-12 08:26:22
Source Voltage;0,0000;0,0009;-0,2996;0,0000;0,0000;0,08072;-0,00428;-0,00538;-0,00428;-0,00486;0,0000;0,2;2015-01-12 08:26:23
Source Voltage;0,0500;0,0506;-0,2996;0,0000;0,0000;0,08072;-0,004;-0,00538;-0,004;-0,00475;0,0000;12,6;2015-01-12 08:26:23
Source Voltage;0,1000;0,1005;-0,2996;0,0000;0,0000;0,08072;-0,00362;-0,00538;-0,00362;-0,00462;0,0000;27,8;2015-01-12 08:26:24
Source Voltage;0,1500;0,1504;-0,2996;0,0000;0,0000;0,08072;-0,0031;-0,00538;-0,0031;-0,00447;0,0000;48,5;2015-01-12 08:26:24
Source Voltage;0,2000;0,2004;-0,2996;0,0000;0,0000;0,08072;-0,00238;-0,00538;-0,00238;-0,00428;0,0000;84,2;2015-01-12 08:26:25
Source Voltage;0,2500;0,2504;-0,2996;0,0000;0,0000;0,08072;-0,0014;-0,00538;-0,0014;-0,00404;0,0000;178,9;2015-01-12 08:26:26
Source Voltage;0,3000;0,3003;-0,2996;0,0000;0,0000;0,08072;-2E-05;-0,00538;-2E-05;-0,00373;0,0000;15015;2015-01-12 08:26:26
Source Voltage;0,3500;0,3503;-0,2996;0,0000;0,0000;0,08072;0,00184;-0,00538;0,00184;-0,00333;0,0000;190,4;2015-01-12 08:26:27
Source Voltage;0,4000;0,4002;-0,2996;0,0000;0,0000;0,08072;0,00438;-0,00538;0,00438;-0,00282;0,0000;91,4;2015-01-12 08:26:28
Source Voltage;0,4500;0,4501;-0,2996;0,0000;0,0000;0,08072;0,00764;-0,00538;0,00764;-0,00217;0,0000;58,9;2015-01-12 08:26:28
Source Voltage;0,5000;0,5004;-0,2996;0,0000;0,0000;0,08072;0,01182;-0,00538;0,01182;-0,00135;0,0000;42,3;2015-01-12 08:26:29
Source Voltage;0,5500;0,5503;-0,2996;0,0000;0,0000;0,08072;0,01696;-0,00538;0,01696;-0,00033;0,0000;32,4;2015-01-12 08:26:29
Source Voltage;0,6000;0,6002;-0,2996;0,0000;0,0000;0,08072;0,02304;-0,00538;0,02304;0,0009;0,0000;26,1;2015-01-12 08:26:30
