2015-01-12 09:48:29
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01828;-0,01828;-0,01828;-0,01828;0,0000;16,4;2015-01-12 09:48:30
Source Voltage;-0,2500;-0,2489;-0,2993;0,0000;0,0000;0,08072;-0,0182;-0,01828;-0,0182;-0,01824;0,0000;13,7;2015-01-12 09:48:30
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01811;-0,01828;-0,01811;-0,0182;0,0000;11;2015-01-12 09:48:31
Source Voltage;-0,1500;-0,1493;-0,2993;0,0000;0,0000;0,08072;-0,01798;-0,01828;-0,01798;-0,01815;0,0000;8,3;2015-01-12 09:48:32
Source Voltage;-0,1000;-0,0992;-0,2993;0,0000;0,0000;0,08072;-0,01784;-0,01828;-0,01784;-0,01809;0,0000;5,6;2015-01-12 09:48:32
Source Voltage;-0,0500;-0,0491;-0,2993;0,0000;0,0000;0,08072;-0,01766;-0,01828;-0,01766;-0,01802;0,0000;2,8;2015-01-12 09:48:33
Source Voltage;0,0000;0,0010;-0,2993;0,0000;0,0000;0,08072;-0,01743;-0,01828;-0,01743;-0,01794;0,0000;0,1;2015-01-12 09:48:33
Source Voltage;0,0500;0,0510;-0,2993;0,0000;0,0000;0,08072;-0,0171;-0,01828;-0,0171;-0,01784;0,0000;3;2015-01-12 09:48:34
Source Voltage;0,1000;0,1012;-0,2993;0,0000;0,0000;0,08072;-0,0167;-0,01828;-0,0167;-0,01771;0,0000;6,1;2015-01-12 09:48:35
Source Voltage;0,1500;0,1514;-0,2993;0,0000;0,0000;0,08072;-0,01609;-0,01828;-0,01609;-0,01755;0,0000;9,4;2015-01-12 09:48:35
Source Voltage;0,2000;0,2010;-0,2993;0,0000;0,0000;0,08072;-0,01524;-0,01828;-0,01524;-0,01734;0,0000;13,2;2015-01-12 09:48:36
Source Voltage;0,2500;0,2510;-0,2993;0,0000;0,0000;0,08072;-0,01408;-0,01828;-0,01408;-0,01707;0,0000;17,8;2015-01-12 09:48:36
Source Voltage;0,3000;0,3007;-0,2993;0,0000;0,0000;0,08072;-0,01246;-0,01828;-0,01246;-0,01672;0,0000;24,1;2015-01-12 09:48:37
Source Voltage;0,3500;0,3509;-0,2993;0,0000;0,0000;0,08072;-0,0103;-0,01828;-0,0103;-0,01626;0,0000;34,1;2015-01-12 09:48:38
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;-0,00744;-0,01828;-0,00744;-0,01567;0,0000;53,9;2015-01-12 09:48:38
Source Voltage;0,4500;0,4506;-0,2993;0,0000;0,0000;0,08072;-0,0038;-0,01828;-0,0038;-0,01493;0,0000;118,6;2015-01-12 09:48:39
Source Voltage;0,5000;0,5006;-0,2993;0,0000;0,0000;0,08072;0,00064;-0,01828;0,00064;-0,01401;0,0000;782,2;2015-01-12 09:48:40
Source Voltage;0,5500;0,5506;-0,2993;0,0000;0,0000;0,08072;0,00578;-0,01828;0,00578;-0,01291;0,0000;95,3;2015-01-12 09:48:40
Source Voltage;0,6000;0,6004;-0,2993;0,0000;0,0000;0,08072;0,0114;-0,01828;0,0114;-0,01163;0,0000;52,7;2015-01-12 09:48:41
