2015-01-12 09:37:55
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01798;-0,01798;-0,01798;-0,01798;0,0000;16,7;2015-01-12 09:37:56
Source Voltage;-0,2500;-0,2496;-0,2994;0,0000;0,0000;0,08072;-0,0179;-0,01798;-0,0179;-0,01794;0,0000;13,9;2015-01-12 09:37:56
Source Voltage;-0,2000;-0,1996;-0,2994;0,0000;0,0000;0,08072;-0,01778;-0,01798;-0,01778;-0,01789;0,0000;11,2;2015-01-12 09:37:57
Source Voltage;-0,1500;-0,1495;-0,2994;0,0000;0,0000;0,08072;-0,01766;-0,01798;-0,01766;-0,01783;0,0000;8,5;2015-01-12 09:37:58
Source Voltage;-0,1000;-0,0994;-0,2994;0,0000;0,0000;0,08072;-0,01752;-0,01798;-0,01752;-0,01777;0,0000;5,7;2015-01-12 09:37:58
Source Voltage;-0,0500;-0,0490;-0,2994;0,0000;0,0000;0,08072;-0,01732;-0,01798;-0,01732;-0,0177;0,0000;2,8;2015-01-12 09:37:59
Source Voltage;0,0000;0,0006;-0,2994;0,0000;0,0000;0,08072;-0,01706;-0,01798;-0,01706;-0,01761;0,0000;0;2015-01-12 09:37:59
Source Voltage;0,0500;0,0510;-0,2994;0,0000;0,0000;0,08072;-0,01672;-0,01798;-0,01672;-0,0175;0,0000;3,1;2015-01-12 09:38:00
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,01624;-0,01798;-0,01624;-0,01736;0,0000;6,2;2015-01-12 09:38:01
Source Voltage;0,1500;0,1505;-0,2994;0,0000;0,0000;0,08072;-0,0156;-0,01798;-0,0156;-0,01718;0,0000;9,6;2015-01-12 09:38:01
Source Voltage;0,2000;0,2007;-0,2994;0,0000;0,0000;0,08072;-0,01468;-0,01798;-0,01468;-0,01695;0,0000;13,7;2015-01-12 09:38:02
Source Voltage;0,2500;0,2504;-0,2994;0,0000;0,0000;0,08072;-0,01348;-0,01798;-0,01348;-0,01666;0,0000;18,6;2015-01-12 09:38:02
Source Voltage;0,3000;0,3007;-0,2994;0,0000;0,0000;0,08072;-0,01182;-0,01798;-0,01182;-0,01629;0,0000;25,4;2015-01-12 09:38:03
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,00962;-0,01798;-0,00962;-0,01581;0,0000;36,5;2015-01-12 09:38:04
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00686;-0,01798;-0,00686;-0,01521;0,0000;58,4;2015-01-12 09:38:04
Source Voltage;0,4500;0,4510;-0,2994;0,0000;0,0000;0,08072;-0,00336;-0,01798;-0,00336;-0,01447;0,0000;134,2;2015-01-12 09:38:05
Source Voltage;0,5000;0,5009;-0,2994;0,0000;0,0000;0,08072;0,00074;-0,01798;0,00074;-0,01358;0,0000;676,9;2015-01-12 09:38:05
Source Voltage;0,5500;0,5504;-0,2994;0,0000;0,0000;0,08072;0,0053;-0,01798;0,0053;-0,01253;0,0000;103,8;2015-01-12 09:38:06
Source Voltage;0,6000;0,6000;-0,2994;0,0000;0,0000;0,08072;0,01006;-0,01798;0,01006;-0,01134;0,0000;59,6;2015-01-12 09:38:07
