2015-01-12 08:43:32
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01356;-0,01356;-0,01356;-0,01356;0,0000;22,1;2015-01-12 08:43:32
Source Voltage;-0,2500;-0,2498;-0,2997;0,0000;0,0000;0,08072;-0,01346;-0,01356;-0,01346;-0,01351;0,0000;18,6;2015-01-12 08:43:33
Source Voltage;-0,2000;-0,1998;-0,2997;0,0000;0,0000;0,08072;-0,01332;-0,01356;-0,01332;-0,01345;0,0000;15;2015-01-12 08:43:33
Source Voltage;-0,1500;-0,1496;-0,2997;0,0000;0,0000;0,08072;-0,01316;-0,01356;-0,01316;-0,01338;0,0000;11,4;2015-01-12 08:43:34
Source Voltage;-0,1000;-0,0991;-0,2997;0,0000;0,0000;0,08072;-0,01296;-0,01356;-0,01296;-0,0133;0,0000;7,6;2015-01-12 08:43:35
Source Voltage;-0,0500;-0,0496;-0,2997;0,0000;0,0000;0,08072;-0,0127;-0,01356;-0,0127;-0,0132;0,0000;3,9;2015-01-12 08:43:35
Source Voltage;0,0000;0,0009;-0,2997;0,0000;0,0000;0,08072;-0,01246;-0,01356;-0,01246;-0,01309;0,0000;0,1;2015-01-12 08:43:36
Source Voltage;0,0500;0,0509;-0,2997;0,0000;0,0000;0,08072;-0,01212;-0,01356;-0,01212;-0,01297;0,0000;4,2;2015-01-12 08:43:36
Source Voltage;0,1000;0,1012;-0,2997;0,0000;0,0000;0,08072;-0,01162;-0,01356;-0,01162;-0,01282;0,0000;8,7;2015-01-12 08:43:37
Source Voltage;0,1500;0,1505;-0,2997;0,0000;0,0000;0,08072;-0,01098;-0,01356;-0,01098;-0,01264;0,0000;13,7;2015-01-12 08:43:38
Source Voltage;0,2000;0,2004;-0,2997;0,0000;0,0000;0,08072;-0,01008;-0,01356;-0,01008;-0,01241;0,0000;19,9;2015-01-12 08:43:38
Source Voltage;0,2500;0,2507;-0,2997;0,0000;0,0000;0,08072;-0,00881;-0,01356;-0,00881;-0,01211;0,0000;28,5;2015-01-12 08:43:39
Source Voltage;0,3000;0,3010;-0,2997;0,0000;0,0000;0,08072;-0,00698;-0,01356;-0,00698;-0,01172;0,0000;43,1;2015-01-12 08:43:39
Source Voltage;0,3500;0,3506;-0,2997;0,0000;0,0000;0,08072;-0,0045;-0,01356;-0,0045;-0,0112;0,0000;77,9;2015-01-12 08:43:40
Source Voltage;0,4000;0,4005;-0,2997;0,0000;0,0000;0,08072;-0,00122;-0,01356;-0,00122;-0,01053;0,0000;328,3;2015-01-12 08:43:41
Source Voltage;0,4500;0,4509;-0,2997;0,0000;0,0000;0,08072;0,00292;-0,01356;0,00292;-0,00969;0,0000;154,4;2015-01-12 08:43:41
Source Voltage;0,5000;0,4999;-0,2997;0,0000;0,0000;0,08072;0,008;-0,01356;0,008;-0,00865;0,0000;62,5;2015-01-12 08:43:42
Source Voltage;0,5500;0,5507;-0,2997;0,0000;0,0000;0,08072;0,01378;-0,01356;0,01378;-0,0074;0,0000;40;2015-01-12 08:43:42
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,02012;-0,01356;0,02012;-0,00595;0,0000;29,8;2015-01-12 08:43:43
