2015-01-12 11:25:57
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,013;-0,013;-0,013;-0,013;0,0000;23;2015-01-12 11:25:58
Source Voltage;-0,2500;-0,2488;-0,2991;0,0000;0,0000;0,08072;-0,01298;-0,013;-0,01298;-0,01299;0,0000;19,2;2015-01-12 11:25:59
Source Voltage;-0,2000;-0,1992;-0,2991;0,0000;0,0000;0,08072;-0,01284;-0,013;-0,01284;-0,01294;0,0000;15,5;2015-01-12 11:25:59
Source Voltage;-0,1500;-0,1489;-0,2991;0,0000;0,0000;0,08072;-0,01282;-0,013;-0,01282;-0,01291;0,0000;11,6;2015-01-12 11:26:00
Source Voltage;-0,1000;-0,0990;-0,2991;0,0000;0,0000;0,08072;-0,01274;-0,013;-0,01274;-0,01288;0,0000;7,8;2015-01-12 11:26:00
Source Voltage;-0,0500;-0,0488;-0,2991;0,0000;0,0000;0,08072;-0,01262;-0,013;-0,01262;-0,01284;0,0000;3,9;2015-01-12 11:26:01
Source Voltage;0,0000;0,0009;-0,2991;0,0000;0,0000;0,08072;-0,01254;-0,013;-0,01254;-0,0128;0,0000;0,1;2015-01-12 11:26:02
Source Voltage;0,0500;0,0514;-0,2991;0,0000;0,0000;0,08072;-0,01242;-0,013;-0,01242;-0,01275;0,0000;4,1;2015-01-12 11:26:02
Source Voltage;0,1000;0,1013;-0,2991;0,0000;0,0000;0,08072;-0,01226;-0,013;-0,01226;-0,0127;0,0000;8,3;2015-01-12 11:26:03
Source Voltage;0,1500;0,1508;-0,2991;0,0000;0,0000;0,08072;-0,01204;-0,013;-0,01204;-0,01263;0,0000;12,5;2015-01-12 11:26:03
Source Voltage;0,2000;0,2005;-0,2991;0,0000;0,0000;0,08072;-0,0117;-0,013;-0,0117;-0,01255;0,0000;17,1;2015-01-12 11:26:04
Source Voltage;0,2500;0,2512;-0,2991;0,0000;0,0000;0,08072;-0,01116;-0,013;-0,01116;-0,01243;0,0000;22,5;2015-01-12 11:26:05
Source Voltage;0,3000;0,3011;-0,2991;0,0000;0,0000;0,08072;-0,0103;-0,013;-0,0103;-0,01227;0,0000;29,2;2015-01-12 11:26:05
Source Voltage;0,3500;0,3511;-0,2991;0,0000;0,0000;0,08072;-0,0088;-0,013;-0,0088;-0,01202;0,0000;39,9;2015-01-12 11:26:06
Source Voltage;0,4000;0,4012;-0,2991;0,0000;0,0000;0,08072;-0,00648;-0,013;-0,00648;-0,01165;0,0000;61,9;2015-01-12 11:26:07
Source Voltage;0,4500;0,4508;-0,2991;0,0000;0,0000;0,08072;-0,00292;-0,013;-0,00292;-0,0111;0,0000;154,4;2015-01-12 11:26:07
Source Voltage;0,5000;0,5006;-0,2991;0,0000;0,0000;0,08072;0,00206;-0,013;0,00206;-0,01033;0,0000;243;2015-01-12 11:26:08
Source Voltage;0,5500;0,5508;-0,2991;0,0000;0,0000;0,08072;0,00876;-0,013;0,00876;-0,00927;0,0000;62,9;2015-01-12 11:26:08
Source Voltage;0,6000;0,6005;-0,2991;0,0000;0,0000;0,08072;0,01708;-0,013;0,01708;-0,00788;0,0000;35,2;2015-01-12 11:26:09
