2015-01-12 11:24:13
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01868;-0,01868;-0,01868;-0,01868;0,0000;16;2015-01-12 11:24:13
Source Voltage;-0,2500;-0,2493;-0,2994;0,0000;0,0000;0,08072;-0,01862;-0,01868;-0,01862;-0,01865;0,0000;13,4;2015-01-12 11:24:14
Source Voltage;-0,2000;-0,1995;-0,2994;0,0000;0,0000;0,08072;-0,01852;-0,01868;-0,01852;-0,01861;0,0000;10,8;2015-01-12 11:24:15
Source Voltage;-0,1500;-0,1486;-0,2994;0,0000;0,0000;0,08072;-0,01845;-0,01868;-0,01845;-0,01857;0,0000;8,1;2015-01-12 11:24:15
Source Voltage;-0,1000;-0,0990;-0,2994;0,0000;0,0000;0,08072;-0,0183;-0,01868;-0,0183;-0,01852;0,0000;5,4;2015-01-12 11:24:16
Source Voltage;-0,0500;-0,0485;-0,2994;0,0000;0,0000;0,08072;-0,01814;-0,01868;-0,01814;-0,01846;0,0000;2,7;2015-01-12 11:24:17
Source Voltage;0,0000;0,0012;-0,2994;0,0000;0,0000;0,08072;-0,01798;-0,01868;-0,01798;-0,01839;0,0000;0,1;2015-01-12 11:24:17
Source Voltage;0,0500;0,0514;-0,2994;0,0000;0,0000;0,08072;-0,0177;-0,01868;-0,0177;-0,0183;0,0000;2,9;2015-01-12 11:24:18
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,0173;-0,01868;-0,0173;-0,01819;0,0000;5,8;2015-01-12 11:24:18
Source Voltage;0,1500;0,1510;-0,2994;0,0000;0,0000;0,08072;-0,01675;-0,01868;-0,01675;-0,01805;0,0000;9;2015-01-12 11:24:19
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,01602;-0,01868;-0,01602;-0,01787;0,0000;12,5;2015-01-12 11:24:20
Source Voltage;0,2500;0,2508;-0,2994;0,0000;0,0000;0,08072;-0,0149;-0,01868;-0,0149;-0,01762;0,0000;16,8;2015-01-12 11:24:20
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,01336;-0,01868;-0,01336;-0,01729;0,0000;22,5;2015-01-12 11:24:21
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,01126;-0,01868;-0,01126;-0,01686;0,0000;31,2;2015-01-12 11:24:21
Source Voltage;0,4000;0,4012;-0,2994;0,0000;0,0000;0,08072;-0,00852;-0,01868;-0,00852;-0,0163;0,0000;47,1;2015-01-12 11:24:22
Source Voltage;0,4500;0,4508;-0,2994;0,0000;0,0000;0,08072;-0,00504;-0,01868;-0,00504;-0,0156;0,0000;89,4;2015-01-12 11:24:23
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;-0,00094;-0,01868;-0,00094;-0,01474;0,0000;532,4;2015-01-12 11:24:23
Source Voltage;0,5500;0,5506;-0,2994;0,0000;0,0000;0,08072;0,00362;-0,01868;0,00362;-0,01372;0,0000;152,1;2015-01-12 11:24:24
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,0084;-0,01868;0,0084;-0,01256;0,0000;71,5;2015-01-12 11:24:24
