2015-01-12 09:43:05
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01796;-0,01796;-0,01796;-0,01796;0,0000;16,7;2015-01-12 09:43:06
Source Voltage;-0,2500;-0,2497;-0,2992;0,0000;0,0000;0,08072;-0,01786;-0,01796;-0,01786;-0,01791;0,0000;14;2015-01-12 09:43:06
Source Voltage;-0,2000;-0,1996;-0,2992;0,0000;0,0000;0,08072;-0,01775;-0,01796;-0,01775;-0,01786;0,0000;11,2;2015-01-12 09:43:07
Source Voltage;-0,1500;-0,1494;-0,2992;0,0000;0,0000;0,08072;-0,0176;-0,01796;-0,0176;-0,0178;0,0000;8,5;2015-01-12 09:43:07
Source Voltage;-0,1000;-0,0991;-0,2992;0,0000;0,0000;0,08072;-0,01745;-0,01796;-0,01745;-0,01773;0,0000;5,7;2015-01-12 09:43:08
Source Voltage;-0,0500;-0,0491;-0,2992;0,0000;0,0000;0,08072;-0,01727;-0,01796;-0,01727;-0,01765;0,0000;2,8;2015-01-12 09:43:09
Source Voltage;0,0000;0,0010;-0,2992;0,0000;0,0000;0,08072;-0,01702;-0,01796;-0,01702;-0,01756;0,0000;0,1;2015-01-12 09:43:09
Source Voltage;0,0500;0,0510;-0,2992;0,0000;0,0000;0,08072;-0,01664;-0,01796;-0,01664;-0,01745;0,0000;3,1;2015-01-12 09:43:10
Source Voltage;0,1000;0,1014;-0,2992;0,0000;0,0000;0,08072;-0,0162;-0,01796;-0,0162;-0,01731;0,0000;6,3;2015-01-12 09:43:10
Source Voltage;0,1500;0,1508;-0,2992;0,0000;0,0000;0,08072;-0,01554;-0,01796;-0,01554;-0,01713;0,0000;9,7;2015-01-12 09:43:11
Source Voltage;0,2000;0,2012;-0,2992;0,0000;0,0000;0,08072;-0,01466;-0,01796;-0,01466;-0,01691;0,0000;13,7;2015-01-12 09:43:12
Source Voltage;0,2500;0,2509;-0,2992;0,0000;0,0000;0,08072;-0,01344;-0,01796;-0,01344;-0,01662;0,0000;18,7;2015-01-12 09:43:12
Source Voltage;0,3000;0,3007;-0,2992;0,0000;0,0000;0,08072;-0,01174;-0,01796;-0,01174;-0,01624;0,0000;25,6;2015-01-12 09:43:13
Source Voltage;0,3500;0,3509;-0,2992;0,0000;0,0000;0,08072;-0,0095;-0,01796;-0,0095;-0,01576;0,0000;36,9;2015-01-12 09:43:13
Source Voltage;0,4000;0,4008;-0,2992;0,0000;0,0000;0,08072;-0,00662;-0,01796;-0,00662;-0,01515;0,0000;60,5;2015-01-12 09:43:14
Source Voltage;0,4500;0,4504;-0,2992;0,0000;0,0000;0,08072;-0,00292;-0,01796;-0,00292;-0,01439;0,0000;154,2;2015-01-12 09:43:15
Source Voltage;0,5000;0,5006;-0,2992;0,0000;0,0000;0,08072;0,00148;-0,01796;0,00148;-0,01346;0,0000;338,2;2015-01-12 09:43:15
Source Voltage;0,5500;0,5509;-0,2992;0,0000;0,0000;0,08072;0,00658;-0,01796;0,00658;-0,01235;0,0000;83,7;2015-01-12 09:43:16
Source Voltage;0,6000;0,6006;-0,2992;0,0000;0,0000;0,08072;0,0122;-0,01796;0,0122;-0,01106;0,0000;49,2;2015-01-12 09:43:16
