2015-01-12 11:23:48
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01856;-0,01856;-0,01856;-0,01856;0,0000;16,1;2015-01-12 11:23:49
Source Voltage;-0,2500;-0,2493;-0,2993;0,0000;0,0000;0,08072;-0,01848;-0,01856;-0,01848;-0,01852;0,0000;13,5;2015-01-12 11:23:50
Source Voltage;-0,2000;-0,1992;-0,2993;0,0000;0,0000;0,08072;-0,01841;-0,01856;-0,01841;-0,01848;0,0000;10,8;2015-01-12 11:23:50
Source Voltage;-0,1500;-0,1492;-0,2993;0,0000;0,0000;0,08072;-0,0183;-0,01856;-0,0183;-0,01843;0,0000;8,2;2015-01-12 11:23:51
Source Voltage;-0,1000;-0,0991;-0,2993;0,0000;0,0000;0,08072;-0,0182;-0,01856;-0,0182;-0,01838;0,0000;5,4;2015-01-12 11:23:51
Source Voltage;-0,0500;-0,0491;-0,2993;0,0000;0,0000;0,08072;-0,01798;-0,01856;-0,01798;-0,01831;0,0000;2,7;2015-01-12 11:23:52
Source Voltage;0,0000;0,0012;-0,2993;0,0000;0,0000;0,08072;-0,0178;-0,01856;-0,0178;-0,01824;0,0000;0,1;2015-01-12 11:23:53
Source Voltage;0,0500;0,0511;-0,2993;0,0000;0,0000;0,08072;-0,01754;-0,01856;-0,01754;-0,01815;0,0000;2,9;2015-01-12 11:23:53
Source Voltage;0,1000;0,1014;-0,2993;0,0000;0,0000;0,08072;-0,01712;-0,01856;-0,01712;-0,01804;0,0000;5,9;2015-01-12 11:23:54
Source Voltage;0,1500;0,1511;-0,2993;0,0000;0,0000;0,08072;-0,01659;-0,01856;-0,01659;-0,0179;0,0000;9,1;2015-01-12 11:23:55
Source Voltage;0,2000;0,2012;-0,2993;0,0000;0,0000;0,08072;-0,0158;-0,01856;-0,0158;-0,01771;0,0000;12,7;2015-01-12 11:23:55
Source Voltage;0,2500;0,2509;-0,2993;0,0000;0,0000;0,08072;-0,01466;-0,01856;-0,01466;-0,01746;0,0000;17,1;2015-01-12 11:23:56
Source Voltage;0,3000;0,3010;-0,2993;0,0000;0,0000;0,08072;-0,01312;-0,01856;-0,01312;-0,01713;0,0000;22,9;2015-01-12 11:23:56
Source Voltage;0,3500;0,3511;-0,2993;0,0000;0,0000;0,08072;-0,01104;-0,01856;-0,01104;-0,01669;0,0000;31,8;2015-01-12 11:23:57
Source Voltage;0,4000;0,4010;-0,2993;0,0000;0,0000;0,08072;-0,00832;-0,01856;-0,00832;-0,01613;0,0000;48,2;2015-01-12 11:23:58
Source Voltage;0,4500;0,4509;-0,2993;0,0000;0,0000;0,08072;-0,00494;-0,01856;-0,00494;-0,01543;0,0000;91,3;2015-01-12 11:23:58
Source Voltage;0,5000;0,5010;-0,2993;0,0000;0,0000;0,08072;-0,00102;-0,01856;-0,00102;-0,01458;0,0000;491,2;2015-01-12 11:23:59
Source Voltage;0,5500;0,5508;-0,2993;0,0000;0,0000;0,08072;0,00322;-0,01856;0,00322;-0,01359;0,0000;171,1;2015-01-12 11:23:59
Source Voltage;0,6000;0,6006;-0,2993;0,0000;0,0000;0,08072;0,00762;-0,01856;0,00762;-0,01247;0,0000;78,8;2015-01-12 11:24:00
