2015-01-12 09:27:09
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2990;-0,2990;-0,2990;0,0000;0,08072;-0,01098;-0,01098;-0,01098;-0,01098;0,0000;27,2;2015-01-12 09:27:10
Source Voltage;-0,2500;-0,2496;-0,2990;0,0000;0,0000;0,08072;-0,01084;-0,01098;-0,01084;-0,01091;0,0000;23;2015-01-12 09:27:10
Source Voltage;-0,2000;-0,2000;-0,2990;0,0000;0,0000;0,08072;-0,01066;-0,01098;-0,01066;-0,01083;0,0000;18,8;2015-01-12 09:27:11
Source Voltage;-0,1500;-0,1492;-0,2990;0,0000;0,0000;0,08072;-0,01044;-0,01098;-0,01044;-0,01073;0,0000;14,3;2015-01-12 09:27:12
Source Voltage;-0,1000;-0,0994;-0,2990;0,0000;0,0000;0,08072;-0,01024;-0,01098;-0,01024;-0,01063;0,0000;9,7;2015-01-12 09:27:12
Source Voltage;-0,0500;-0,0494;-0,2990;0,0000;0,0000;0,08072;-0,00992;-0,01098;-0,00992;-0,01051;0,0000;5;2015-01-12 09:27:13
Source Voltage;0,0000;0,0005;-0,2990;0,0000;0,0000;0,08072;-0,00956;-0,01098;-0,00956;-0,01037;0,0000;0,1;2015-01-12 09:27:13
Source Voltage;0,0500;0,0505;-0,2990;0,0000;0,0000;0,08072;-0,00904;-0,01098;-0,00904;-0,0102;0,0000;5,6;2015-01-12 09:27:14
Source Voltage;0,1000;0,1008;-0,2990;0,0000;0,0000;0,08072;-0,00832;-0,01098;-0,00832;-0,00999;0,0000;12,1;2015-01-12 09:27:15
Source Voltage;0,1500;0,1506;-0,2990;0,0000;0,0000;0,08072;-0,00726;-0,01098;-0,00726;-0,00972;0,0000;20,7;2015-01-12 09:27:15
Source Voltage;0,2000;0,2009;-0,2990;0,0000;0,0000;0,08072;-0,00582;-0,01098;-0,00582;-0,00937;0,0000;34,5;2015-01-12 09:27:16
Source Voltage;0,2500;0,2507;-0,2990;0,0000;0,0000;0,08072;-0,0037;-0,01098;-0,0037;-0,0089;0,0000;67,8;2015-01-12 09:27:16
Source Voltage;0,3000;0,3006;-0,2990;0,0000;0,0000;0,08072;-0,0008;-0,01098;-0,0008;-0,00828;0,0000;375,7;2015-01-12 09:27:17
Source Voltage;0,3500;0,3507;-0,2990;0,0000;0,0000;0,08072;0,0031;-0,01098;0,0031;-0,00747;0,0000;113,1;2015-01-12 09:27:18
Source Voltage;0,4000;0,4005;-0,2990;0,0000;0,0000;0,08072;0,00814;-0,01098;0,00814;-0,00643;0,0000;49,2;2015-01-12 09:27:18
Source Voltage;0,4500;0,4502;-0,2990;0,0000;0,0000;0,08072;0,01454;-0,01098;0,01454;-0,00512;0,0000;31;2015-01-12 09:27:19
Source Voltage;0,5000;0,5002;-0,2990;0,0000;0,0000;0,08072;0,02224;-0,01098;0,02224;-0,00351;0,0000;22,5;2015-01-12 09:27:19
Source Voltage;0,5500;0,5504;-0,2990;0,0000;0,0000;0,08072;0,03116;-0,01098;0,03116;-0,00158;0,0000;17,7;2015-01-12 09:27:20
Source Voltage;0,6000;0,5998;-0,2990;0,0000;0,0000;0,08072;0,04122;-0,01098;0,04122;0,00067;0,0000;14,6;2015-01-12 09:27:21
