2015-01-12 11:23:05
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01796;-0,01796;-0,01796;-0,01796;0,0000;16,7;2015-01-12 11:23:05
Source Voltage;-0,2500;-0,2493;-0,2992;0,0000;0,0000;0,08072;-0,01791;-0,01796;-0,01791;-0,01793;0,0000;13,9;2015-01-12 11:23:06
Source Voltage;-0,2000;-0,1989;-0,2992;0,0000;0,0000;0,08072;-0,01784;-0,01796;-0,01784;-0,0179;0,0000;11,1;2015-01-12 11:23:07
Source Voltage;-0,1500;-0,1490;-0,2992;0,0000;0,0000;0,08072;-0,01775;-0,01796;-0,01775;-0,01786;0,0000;8,4;2015-01-12 11:23:07
Source Voltage;-0,1000;-0,0986;-0,2992;0,0000;0,0000;0,08072;-0,01764;-0,01796;-0,01764;-0,01782;0,0000;5,6;2015-01-12 11:23:08
Source Voltage;-0,0500;-0,0488;-0,2992;0,0000;0,0000;0,08072;-0,01754;-0,01796;-0,01754;-0,01777;0,0000;2,8;2015-01-12 11:23:09
Source Voltage;0,0000;0,0012;-0,2992;0,0000;0,0000;0,08072;-0,01736;-0,01796;-0,01736;-0,01771;0,0000;0,1;2015-01-12 11:23:09
Source Voltage;0,0500;0,0512;-0,2992;0,0000;0,0000;0,08072;-0,01712;-0,01796;-0,01712;-0,01764;0,0000;3;2015-01-12 11:23:10
Source Voltage;0,1000;0,1011;-0,2992;0,0000;0,0000;0,08072;-0,0168;-0,01796;-0,0168;-0,01755;0,0000;6;2015-01-12 11:23:10
Source Voltage;0,1500;0,1512;-0,2992;0,0000;0,0000;0,08072;-0,01636;-0,01796;-0,01636;-0,01743;0,0000;9,2;2015-01-12 11:23:11
Source Voltage;0,2000;0,2008;-0,2992;0,0000;0,0000;0,08072;-0,01574;-0,01796;-0,01574;-0,01728;0,0000;12,8;2015-01-12 11:23:12
Source Voltage;0,2500;0,2508;-0,2992;0,0000;0,0000;0,08072;-0,0148;-0,01796;-0,0148;-0,01707;0,0000;16,9;2015-01-12 11:23:12
Source Voltage;0,3000;0,3008;-0,2992;0,0000;0,0000;0,08072;-0,01344;-0,01796;-0,01344;-0,01679;0,0000;22,4;2015-01-12 11:23:13
Source Voltage;0,3500;0,3513;-0,2992;0,0000;0,0000;0,08072;-0,01152;-0,01796;-0,01152;-0,01641;0,0000;30,5;2015-01-12 11:23:13
Source Voltage;0,4000;0,4010;-0,2992;0,0000;0,0000;0,08072;-0,0089;-0,01796;-0,0089;-0,01591;0,0000;45,1;2015-01-12 11:23:14
Source Voltage;0,4500;0,4511;-0,2992;0,0000;0,0000;0,08072;-0,00566;-0,01796;-0,00566;-0,01527;0,0000;79,7;2015-01-12 11:23:15
Source Voltage;0,5000;0,5007;-0,2992;0,0000;0,0000;0,08072;-0,00192;-0,01796;-0,00192;-0,01448;0,0000;260,8;2015-01-12 11:23:15
Source Voltage;0,5500;0,5507;-0,2992;0,0000;0,0000;0,08072;0,00208;-0,01796;0,00208;-0,01356;0,0000;264,8;2015-01-12 11:23:16
Source Voltage;0,6000;0,6005;-0,2992;0,0000;0,0000;0,08072;0,00618;-0,01796;0,00618;-0,01252;0,0000;97,2;2015-01-12 11:23:16
