2015-01-12 08:41:57
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2999;-0,2999;-0,2999;0,0000;0,08072;-0,00982;-0,00982;-0,00982;-0,00982;0,0000;30,5;2015-01-12 08:41:57
Source Voltage;-0,2500;-0,2496;-0,2999;0,0000;0,0000;0,08072;-0,00962;-0,00982;-0,00962;-0,00972;0,0000;25,9;2015-01-12 08:41:58
Source Voltage;-0,2000;-0,2000;-0,2999;0,0000;0,0000;0,08072;-0,0094;-0,00982;-0,0094;-0,00961;0,0000;21,3;2015-01-12 08:41:58
Source Voltage;-0,1500;-0,1497;-0,2999;0,0000;0,0000;0,08072;-0,0092;-0,00982;-0,0092;-0,00951;0,0000;16,3;2015-01-12 08:41:59
Source Voltage;-0,1000;-0,0998;-0,2999;0,0000;0,0000;0,08072;-0,00892;-0,00982;-0,00892;-0,00939;0,0000;11,2;2015-01-12 08:42:00
Source Voltage;-0,0500;-0,0494;-0,2999;0,0000;0,0000;0,08072;-0,00866;-0,00982;-0,00866;-0,00927;0,0000;5,7;2015-01-12 08:42:00
Source Voltage;0,0000;0,0010;-0,2999;0,0000;0,0000;0,08072;-0,00826;-0,00982;-0,00826;-0,00913;0,0000;0,1;2015-01-12 08:42:01
Source Voltage;0,0500;0,0505;-0,2999;0,0000;0,0000;0,08072;-0,00776;-0,00982;-0,00776;-0,00896;0,0000;6,5;2015-01-12 08:42:01
Source Voltage;0,1000;0,1011;-0,2999;0,0000;0,0000;0,08072;-0,00704;-0,00982;-0,00704;-0,00875;0,0000;14,4;2015-01-12 08:42:02
Source Voltage;0,1500;0,1505;-0,2999;0,0000;0,0000;0,08072;-0,00608;-0,00982;-0,00608;-0,00848;0,0000;24,8;2015-01-12 08:42:03
Source Voltage;0,2000;0,2007;-0,2999;0,0000;0,0000;0,08072;-0,00468;-0,00982;-0,00468;-0,00813;0,0000;42,9;2015-01-12 08:42:03
Source Voltage;0,2500;0,2504;-0,2999;0,0000;0,0000;0,08072;-0,00274;-0,00982;-0,00274;-0,00768;0,0000;91,4;2015-01-12 08:42:04
Source Voltage;0,3000;0,3008;-0,2999;0,0000;0,0000;0,08072;-0,00015;-0,00982;-0,00015;-0,0071;0,0000;2005,3;2015-01-12 08:42:04
Source Voltage;0,3500;0,3503;-0,2999;0,0000;0,0000;0,08072;0,00324;-0,00982;0,00324;-0,00636;0,0000;108,1;2015-01-12 08:42:05
Source Voltage;0,4000;0,4006;-0,2999;0,0000;0,0000;0,08072;0,00752;-0,00982;0,00752;-0,00543;0,0000;53,3;2015-01-12 08:42:06
Source Voltage;0,4500;0,4502;-0,2999;0,0000;0,0000;0,08072;0,01272;-0,00982;0,01272;-0,0043;0,0000;35,4;2015-01-12 08:42:06
Source Voltage;0,5000;0,5001;-0,2999;0,0000;0,0000;0,08072;0,01876;-0,00982;0,01876;-0,00294;0,0000;26,7;2015-01-12 08:42:07
Source Voltage;0,5500;0,5500;-0,2999;0,0000;0,0000;0,08072;0,02554;-0,00982;0,02554;-0,00136;0,0000;21,5;2015-01-12 08:42:07
Source Voltage;0,6000;0,6006;-0,2999;0,0000;0,0000;0,08072;0,03282;-0,00982;0,03282;0,00044;0,0000;18,3;2015-01-12 08:42:08
