2015-01-12 08:52:22
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01442;-0,01442;-0,01442;-0,01442;0,0000;20,8;2015-01-12 08:52:23
Source Voltage;-0,2500;-0,2498;-0,2994;0,0000;0,0000;0,08072;-0,0143;-0,01442;-0,0143;-0,01436;0,0000;17,5;2015-01-12 08:52:23
Source Voltage;-0,2000;-0,1999;-0,2994;0,0000;0,0000;0,08072;-0,0142;-0,01442;-0,0142;-0,01431;0,0000;14,1;2015-01-12 08:52:24
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,0141;-0,01442;-0,0141;-0,01426;0,0000;10,6;2015-01-12 08:52:25
Source Voltage;-0,1000;-0,0993;-0,2994;0,0000;0,0000;0,08072;-0,01398;-0,01442;-0,01398;-0,0142;0,0000;7,1;2015-01-12 08:52:25
Source Voltage;-0,0500;-0,0495;-0,2994;0,0000;0,0000;0,08072;-0,01386;-0,01442;-0,01386;-0,01414;0,0000;3,6;2015-01-12 08:52:26
Source Voltage;0,0000;0,0008;-0,2994;0,0000;0,0000;0,08072;-0,0137;-0,01442;-0,0137;-0,01408;0,0000;0,1;2015-01-12 08:52:26
Source Voltage;0,0500;0,0507;-0,2994;0,0000;0,0000;0,08072;-0,0135;-0,01442;-0,0135;-0,01401;0,0000;3,8;2015-01-12 08:52:27
Source Voltage;0,1000;0,1010;-0,2994;0,0000;0,0000;0,08072;-0,01324;-0,01442;-0,01324;-0,01392;0,0000;7,6;2015-01-12 08:52:28
Source Voltage;0,1500;0,1510;-0,2994;0,0000;0,0000;0,08072;-0,01292;-0,01442;-0,01292;-0,01382;0,0000;11,7;2015-01-12 08:52:28
Source Voltage;0,2000;0,2002;-0,2994;0,0000;0,0000;0,08072;-0,0124;-0,01442;-0,0124;-0,01369;0,0000;16,1;2015-01-12 08:52:29
Source Voltage;0,2500;0,2505;-0,2994;0,0000;0,0000;0,08072;-0,01162;-0,01442;-0,01162;-0,01352;0,0000;21,6;2015-01-12 08:52:30
Source Voltage;0,3000;0,3008;-0,2994;0,0000;0,0000;0,08072;-0,01046;-0,01442;-0,01046;-0,01328;0,0000;28,8;2015-01-12 08:52:30
Source Voltage;0,3500;0,3505;-0,2994;0,0000;0,0000;0,08072;-0,00866;-0,01442;-0,00866;-0,01295;0,0000;40,5;2015-01-12 08:52:31
Source Voltage;0,4000;0,4006;-0,2994;0,0000;0,0000;0,08072;-0,0061;-0,01442;-0,0061;-0,01249;0,0000;65,7;2015-01-12 08:52:31
Source Voltage;0,4500;0,4506;-0,2994;0,0000;0,0000;0,08072;-0,00258;-0,01442;-0,00258;-0,01187;0,0000;174,7;2015-01-12 08:52:32
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,0019;-0,01442;0,0019;-0,01106;0,0000;263,4;2015-01-12 08:52:33
Source Voltage;0,5500;0,5502;-0,2994;0,0000;0,0000;0,08072;0,00708;-0,01442;0,00708;-0,01005;0,0000;77,7;2015-01-12 08:52:33
Source Voltage;0,6000;0,6000;-0,2994;0,0000;0,0000;0,08072;0,01258;-0,01442;0,01258;-0,00886;0,0000;47,7;2015-01-12 08:52:34
