2015-01-12 11:51:46
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2988;-0,2988;-0,2988;0,0000;0,08072;-0,01878;-0,01878;-0,01878;-0,01878;0,0000;15,9;2015-01-12 11:51:46
Source Voltage;-0,2500;-0,2495;-0,2988;0,0000;0,0000;0,08072;-0,01876;-0,01878;-0,01876;-0,01877;0,0000;13,3;2015-01-12 11:51:47
Source Voltage;-0,2000;-0,1991;-0,2988;0,0000;0,0000;0,08072;-0,01868;-0,01878;-0,01868;-0,01874;0,0000;10,7;2015-01-12 11:51:47
Source Voltage;-0,1500;-0,1492;-0,2988;0,0000;0,0000;0,08072;-0,01862;-0,01878;-0,01862;-0,01871;0,0000;8;2015-01-12 11:51:48
Source Voltage;-0,1000;-0,0989;-0,2988;0,0000;0,0000;0,08072;-0,0185;-0,01878;-0,0185;-0,01867;0,0000;5,3;2015-01-12 11:51:48
Source Voltage;-0,0500;-0,0489;-0,2988;0,0000;0,0000;0,08072;-0,01838;-0,01878;-0,01838;-0,01862;0,0000;2,7;2015-01-12 11:51:49
Source Voltage;0,0000;0,0012;-0,2988;0,0000;0,0000;0,08072;-0,0182;-0,01878;-0,0182;-0,01856;0,0000;0,1;2015-01-12 11:51:50
Source Voltage;0,0500;0,0511;-0,2988;0,0000;0,0000;0,08072;-0,018;-0,01878;-0,018;-0,01849;0,0000;2,8;2015-01-12 11:51:50
Source Voltage;0,1000;0,1013;-0,2988;0,0000;0,0000;0,08072;-0,0177;-0,01878;-0,0177;-0,0184;0,0000;5,7;2015-01-12 11:51:51
Source Voltage;0,1500;0,1509;-0,2988;0,0000;0,0000;0,08072;-0,01727;-0,01878;-0,01727;-0,01829;0,0000;8,7;2015-01-12 11:51:52
Source Voltage;0,2000;0,2015;-0,2988;0,0000;0,0000;0,08072;-0,01657;-0,01878;-0,01657;-0,01813;0,0000;12,2;2015-01-12 11:51:52
Source Voltage;0,2500;0,2511;-0,2988;0,0000;0,0000;0,08072;-0,01556;-0,01878;-0,01556;-0,01792;0,0000;16,1;2015-01-12 11:51:53
Source Voltage;0,3000;0,3013;-0,2988;0,0000;0,0000;0,08072;-0,01406;-0,01878;-0,01406;-0,01762;0,0000;21,4;2015-01-12 11:51:53
Source Voltage;0,3500;0,3509;-0,2988;0,0000;0,0000;0,08072;-0,01194;-0,01878;-0,01194;-0,01721;0,0000;29,4;2015-01-12 11:51:54
Source Voltage;0,4000;0,4009;-0,2988;0,0000;0,0000;0,08072;-0,009;-0,01878;-0,009;-0,01666;0,0000;44,5;2015-01-12 11:51:55
Source Voltage;0,4500;0,4508;-0,2988;0,0000;0,0000;0,08072;-0,00536;-0,01878;-0,00536;-0,01595;0,0000;84,1;2015-01-12 11:51:55
Source Voltage;0,5000;0,5005;-0,2988;0,0000;0,0000;0,08072;-0,00098;-0,01878;-0,00098;-0,01507;0,0000;510,7;2015-01-12 11:51:56
Source Voltage;0,5500;0,5508;-0,2988;0,0000;0,0000;0,08072;0,0037;-0,01878;0,0037;-0,01403;0,0000;148,9;2015-01-12 11:51:56
Source Voltage;0,6000;0,6005;-0,2988;0,0000;0,0000;0,08072;0,00853;-0,01878;0,00853;-0,01284;0,0000;70,4;2015-01-12 11:51:57
