2015-01-12 09:47:43
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01818;-0,01818;-0,01818;-0,01818;0,0000;16,5;2015-01-12 09:47:44
Source Voltage;-0,2500;-0,2491;-0,2994;0,0000;0,0000;0,08072;-0,01806;-0,01818;-0,01806;-0,01812;0,0000;13,8;2015-01-12 09:47:44
Source Voltage;-0,2000;-0,1995;-0,2994;0,0000;0,0000;0,08072;-0,018;-0,01818;-0,018;-0,01808;0,0000;11,1;2015-01-12 09:47:45
Source Voltage;-0,1500;-0,1490;-0,2994;0,0000;0,0000;0,08072;-0,01784;-0,01818;-0,01784;-0,01802;0,0000;8,4;2015-01-12 09:47:45
Source Voltage;-0,1000;-0,0992;-0,2994;0,0000;0,0000;0,08072;-0,01766;-0,01818;-0,01766;-0,01795;0,0000;5,6;2015-01-12 09:47:46
Source Voltage;-0,0500;-0,0490;-0,2994;0,0000;0,0000;0,08072;-0,01748;-0,01818;-0,01748;-0,01787;0,0000;2,8;2015-01-12 09:47:47
Source Voltage;0,0000;0,0010;-0,2994;0,0000;0,0000;0,08072;-0,01722;-0,01818;-0,01722;-0,01778;0,0000;0,1;2015-01-12 09:47:47
Source Voltage;0,0500;0,0513;-0,2994;0,0000;0,0000;0,08072;-0,01691;-0,01818;-0,01691;-0,01767;0,0000;3;2015-01-12 09:47:48
Source Voltage;0,1000;0,1013;-0,2994;0,0000;0,0000;0,08072;-0,01645;-0,01818;-0,01645;-0,01753;0,0000;6,2;2015-01-12 09:47:48
Source Voltage;0,1500;0,1508;-0,2994;0,0000;0,0000;0,08072;-0,01578;-0,01818;-0,01578;-0,01736;0,0000;9,6;2015-01-12 09:47:49
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,01494;-0,01818;-0,01494;-0,01714;0,0000;13,4;2015-01-12 09:47:50
Source Voltage;0,2500;0,2506;-0,2994;0,0000;0,0000;0,08072;-0,01378;-0,01818;-0,01378;-0,01686;0,0000;18,2;2015-01-12 09:47:50
Source Voltage;0,3000;0,3007;-0,2994;0,0000;0,0000;0,08072;-0,01214;-0,01818;-0,01214;-0,0165;0,0000;24,8;2015-01-12 09:47:51
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,01;-0,01818;-0,01;-0,01604;0,0000;35,1;2015-01-12 09:47:51
Source Voltage;0,4000;0,4012;-0,2994;0,0000;0,0000;0,08072;-0,0072;-0,01818;-0,0072;-0,01545;0,0000;55,7;2015-01-12 09:47:52
Source Voltage;0,4500;0,4512;-0,2994;0,0000;0,0000;0,08072;-0,00372;-0,01818;-0,00372;-0,01472;0,0000;121,3;2015-01-12 09:47:53
Source Voltage;0,5000;0,5012;-0,2994;0,0000;0,0000;0,08072;0,0005;-0,01818;0,0005;-0,01382;0,0000;1002,4;2015-01-12 09:47:53
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,00534;-0,01818;0,00534;-0,01276;0,0000;103,1;2015-01-12 09:47:54
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,0106;-0,01818;0,0106;-0,01153;0,0000;56,6;2015-01-12 09:47:54
