2015-01-12 11:57:27
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01766;-0,01766;-0,01766;-0,01766;0,0000;16,9;2015-01-12 11:57:27
Source Voltage;-0,2500;-0,2493;-0,2993;0,0000;0,0000;0,08072;-0,01764;-0,01766;-0,01764;-0,01765;0,0000;14,1;2015-01-12 11:57:28
Source Voltage;-0,2000;-0,1992;-0,2993;0,0000;0,0000;0,08072;-0,01754;-0,01766;-0,01754;-0,01761;0,0000;11,4;2015-01-12 11:57:28
Source Voltage;-0,1500;-0,1490;-0,2993;0,0000;0,0000;0,08072;-0,01743;-0,01766;-0,01743;-0,01757;0,0000;8,5;2015-01-12 11:57:29
Source Voltage;-0,1000;-0,0988;-0,2993;0,0000;0,0000;0,08072;-0,01734;-0,01766;-0,01734;-0,01752;0,0000;5,7;2015-01-12 11:57:30
Source Voltage;-0,0500;-0,0493;-0,2993;0,0000;0,0000;0,08072;-0,01724;-0,01766;-0,01724;-0,01747;0,0000;2,9;2015-01-12 11:57:30
Source Voltage;0,0000;0,0013;-0,2993;0,0000;0,0000;0,08072;-0,0171;-0,01766;-0,0171;-0,01742;0,0000;0,1;2015-01-12 11:57:31
Source Voltage;0,0500;0,0516;-0,2993;0,0000;0,0000;0,08072;-0,01688;-0,01766;-0,01688;-0,01735;0,0000;3,1;2015-01-12 11:57:31
Source Voltage;0,1000;0,1011;-0,2993;0,0000;0,0000;0,08072;-0,01661;-0,01766;-0,01661;-0,01727;0,0000;6,1;2015-01-12 11:57:32
Source Voltage;0,1500;0,1514;-0,2993;0,0000;0,0000;0,08072;-0,01622;-0,01766;-0,01622;-0,01717;0,0000;9,3;2015-01-12 11:57:33
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,01564;-0,01766;-0,01564;-0,01703;0,0000;12,8;2015-01-12 11:57:33
Source Voltage;0,2500;0,2512;-0,2993;0,0000;0,0000;0,08072;-0,01476;-0,01766;-0,01476;-0,01684;0,0000;17;2015-01-12 11:57:34
Source Voltage;0,3000;0,3013;-0,2993;0,0000;0,0000;0,08072;-0,01342;-0,01766;-0,01342;-0,01658;0,0000;22,5;2015-01-12 11:57:34
Source Voltage;0,3500;0,3510;-0,2993;0,0000;0,0000;0,08072;-0,01146;-0,01766;-0,01146;-0,01621;0,0000;30,6;2015-01-12 11:57:35
Source Voltage;0,4000;0,4013;-0,2993;0,0000;0,0000;0,08072;-0,00871;-0,01766;-0,00871;-0,01571;0,0000;46,1;2015-01-12 11:57:36
Source Voltage;0,4500;0,4508;-0,2993;0,0000;0,0000;0,08072;-0,00512;-0,01766;-0,00512;-0,01505;0,0000;88;2015-01-12 11:57:36
Source Voltage;0,5000;0,5010;-0,2993;0,0000;0,0000;0,08072;-0,0009;-0,01766;-0,0009;-0,01422;0,0000;556,7;2015-01-12 11:57:37
Source Voltage;0,5500;0,5511;-0,2993;0,0000;0,0000;0,08072;0,0037;-0,01766;0,0037;-0,01322;0,0000;148,9;2015-01-12 11:57:37
Source Voltage;0,6000;0,6005;-0,2993;0,0000;0,0000;0,08072;0,00834;-0,01766;0,00834;-0,01209;0,0000;72;2015-01-12 11:57:38
