2015-01-12 11:30:56
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01496;-0,01496;-0,01496;-0,01496;0,0000;20;2015-01-12 11:30:57
Source Voltage;-0,2500;-0,2495;-0,2994;0,0000;0,0000;0,08072;-0,0149;-0,01496;-0,0149;-0,01493;0,0000;16,7;2015-01-12 11:30:57
Source Voltage;-0,2000;-0,1991;-0,2994;0,0000;0,0000;0,08072;-0,01486;-0,01496;-0,01486;-0,01491;0,0000;13,4;2015-01-12 11:30:58
Source Voltage;-0,1500;-0,1494;-0,2994;0,0000;0,0000;0,08072;-0,01476;-0,01496;-0,01476;-0,01487;0,0000;10,1;2015-01-12 11:30:59
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,0147;-0,01496;-0,0147;-0,01484;0,0000;6,7;2015-01-12 11:30:59
Source Voltage;-0,0500;-0,0487;-0,2994;0,0000;0,0000;0,08072;-0,01462;-0,01496;-0,01462;-0,0148;0,0000;3,3;2015-01-12 11:31:00
Source Voltage;0,0000;0,0011;-0,2994;0,0000;0,0000;0,08072;-0,0145;-0,01496;-0,0145;-0,01476;0,0000;0,1;2015-01-12 11:31:01
Source Voltage;0,0500;0,0512;-0,2994;0,0000;0,0000;0,08072;-0,0144;-0,01496;-0,0144;-0,01472;0,0000;3,6;2015-01-12 11:31:01
Source Voltage;0,1000;0,1016;-0,2994;0,0000;0,0000;0,08072;-0,01424;-0,01496;-0,01424;-0,01467;0,0000;7,1;2015-01-12 11:31:02
Source Voltage;0,1500;0,1514;-0,2994;0,0000;0,0000;0,08072;-0,014;-0,01496;-0,014;-0,0146;0,0000;10,8;2015-01-12 11:31:02
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,01374;-0,01496;-0,01374;-0,01452;0,0000;14,6;2015-01-12 11:31:03
Source Voltage;0,2500;0,2509;-0,2994;0,0000;0,0000;0,08072;-0,01328;-0,01496;-0,01328;-0,01442;0,0000;18,9;2015-01-12 11:31:04
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,0125;-0,01496;-0,0125;-0,01427;0,0000;24,1;2015-01-12 11:31:04
Source Voltage;0,3500;0,3513;-0,2994;0,0000;0,0000;0,08072;-0,0112;-0,01496;-0,0112;-0,01405;0,0000;31,4;2015-01-12 11:31:05
Source Voltage;0,4000;0,4014;-0,2994;0,0000;0,0000;0,08072;-0,00908;-0,01496;-0,00908;-0,01372;0,0000;44,2;2015-01-12 11:31:05
Source Voltage;0,4500;0,4508;-0,2994;0,0000;0,0000;0,08072;-0,00596;-0,01496;-0,00596;-0,01324;0,0000;75,6;2015-01-12 11:31:06
Source Voltage;0,5000;0,5007;-0,2994;0,0000;0,0000;0,08072;-0,0015;-0,01496;-0,0015;-0,01255;0,0000;333,8;2015-01-12 11:31:07
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,00434;-0,01496;0,00434;-0,01161;0,0000;126,9;2015-01-12 11:31:07
Source Voltage;0,6000;0,6007;-0,2994;0,0000;0,0000;0,08072;0,0114;-0,01496;0,0114;-0,0104;0,0000;52,7;2015-01-12 11:31:08
