2015-01-12 11:16:32
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01102;-0,01102;-0,01102;-0,01102;0,0000;27,2;2015-01-12 11:16:33
Source Voltage;-0,2500;-0,2496;-0,2994;0,0000;0,0000;0,08072;-0,01074;-0,01102;-0,01074;-0,01088;0,0000;23,2;2015-01-12 11:16:33
Source Voltage;-0,2000;-0,1991;-0,2994;0,0000;0,0000;0,08072;-0,01046;-0,01102;-0,01046;-0,01074;0,0000;19;2015-01-12 11:16:34
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,01018;-0,01102;-0,01018;-0,0106;0,0000;14,7;2015-01-12 11:16:35
Source Voltage;-0,1000;-0,0990;-0,2994;0,0000;0,0000;0,08072;-0,00982;-0,01102;-0,00982;-0,01044;0,0000;10,1;2015-01-12 11:16:35
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,00939;-0,01102;-0,00939;-0,01026;0,0000;5,2;2015-01-12 11:16:36
Source Voltage;0,0000;0,0012;-0,2994;0,0000;0,0000;0,08072;-0,00884;-0,01102;-0,00884;-0,01006;0,0000;0,1;2015-01-12 11:16:37
Source Voltage;0,0500;0,0510;-0,2994;0,0000;0,0000;0,08072;-0,00822;-0,01102;-0,00822;-0,00983;0,0000;6,2;2015-01-12 11:16:37
Source Voltage;0,1000;0,1008;-0,2994;0,0000;0,0000;0,08072;-0,0074;-0,01102;-0,0074;-0,00956;0,0000;13,6;2015-01-12 11:16:38
Source Voltage;0,1500;0,1506;-0,2994;0,0000;0,0000;0,08072;-0,00628;-0,01102;-0,00628;-0,00923;0,0000;24;2015-01-12 11:16:38
Source Voltage;0,2000;0,2007;-0,2994;0,0000;0,0000;0,08072;-0,00484;-0,01102;-0,00484;-0,00883;0,0000;41,5;2015-01-12 11:16:39
Source Voltage;0,2500;0,2513;-0,2994;0,0000;0,0000;0,08072;-0,00282;-0,01102;-0,00282;-0,00833;0,0000;89,1;2015-01-12 11:16:40
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,00018;-0,01102;-0,00018;-0,0077;0,0000;1672,2;2015-01-12 11:16:40
Source Voltage;0,3500;0,3508;-0,2994;0,0000;0,0000;0,08072;0,00336;-0,01102;0,00336;-0,00691;0,0000;104,4;2015-01-12 11:16:41
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;0,00808;-0,01102;0,00808;-0,00591;0,0000;49,6;2015-01-12 11:16:41
Source Voltage;0,4500;0,4508;-0,2994;0,0000;0,0000;0,08072;0,01414;-0,01102;0,01414;-0,00466;0,0000;31,9;2015-01-12 11:16:42
Source Voltage;0,5000;0,5004;-0,2994;0,0000;0,0000;0,08072;0,02168;-0,01102;0,02168;-0,00311;0,0000;23,1;2015-01-12 11:16:43
Source Voltage;0,5500;0,5505;-0,2994;0,0000;0,0000;0,08072;0,0306;-0,01102;0,0306;-0,00124;0,0000;18;2015-01-12 11:16:43
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,04072;-0,01102;0,04072;0,00097;0,0000;14,7;2015-01-12 11:16:44
