2015-01-12 08:38:20
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01254;-0,01254;-0,01254;-0,01254;0,0000;23,9;2015-01-12 08:38:21
Source Voltage;-0,2500;-0,2498;-0,2993;0,0000;0,0000;0,08072;-0,0124;-0,01254;-0,0124;-0,01247;0,0000;20,1;2015-01-12 08:38:21
Source Voltage;-0,2000;-0,1996;-0,2993;0,0000;0,0000;0,08072;-0,01222;-0,01254;-0,01222;-0,01239;0,0000;16,3;2015-01-12 08:38:22
Source Voltage;-0,1500;-0,1494;-0,2993;0,0000;0,0000;0,08072;-0,01204;-0,01254;-0,01204;-0,0123;0,0000;12,4;2015-01-12 08:38:23
Source Voltage;-0,1000;-0,0994;-0,2993;0,0000;0,0000;0,08072;-0,01186;-0,01254;-0,01186;-0,01221;0,0000;8,4;2015-01-12 08:38:23
Source Voltage;-0,0500;-0,0493;-0,2993;0,0000;0,0000;0,08072;-0,0116;-0,01254;-0,0116;-0,01211;0,0000;4,2;2015-01-12 08:38:24
Source Voltage;0,0000;0,0005;-0,2993;0,0000;0,0000;0,08072;-0,01128;-0,01254;-0,01128;-0,01199;0,0000;0;2015-01-12 08:38:25
Source Voltage;0,0500;0,0507;-0,2993;0,0000;0,0000;0,08072;-0,01086;-0,01254;-0,01086;-0,01185;0,0000;4,7;2015-01-12 08:38:25
Source Voltage;0,1000;0,1006;-0,2993;0,0000;0,0000;0,08072;-0,0103;-0,01254;-0,0103;-0,01168;0,0000;9,8;2015-01-12 08:38:26
Source Voltage;0,1500;0,1509;-0,2993;0,0000;0,0000;0,08072;-0,00948;-0,01254;-0,00948;-0,01146;0,0000;15,9;2015-01-12 08:38:26
Source Voltage;0,2000;0,2004;-0,2993;0,0000;0,0000;0,08072;-0,00836;-0,01254;-0,00836;-0,01118;0,0000;24;2015-01-12 08:38:27
Source Voltage;0,2500;0,2505;-0,2993;0,0000;0,0000;0,08072;-0,0068;-0,01254;-0,0068;-0,01082;0,0000;36,8;2015-01-12 08:38:28
Source Voltage;0,3000;0,3004;-0,2993;0,0000;0,0000;0,08072;-0,00458;-0,01254;-0,00458;-0,01034;0,0000;65,6;2015-01-12 08:38:28
Source Voltage;0,3500;0,3505;-0,2993;0,0000;0,0000;0,08072;-0,00172;-0,01254;-0,00172;-0,00972;0,0000;203,8;2015-01-12 08:38:29
Source Voltage;0,4000;0,4003;-0,2993;0,0000;0,0000;0,08072;0,00184;-0,01254;0,00184;-0,00895;0,0000;217,6;2015-01-12 08:38:29
Source Voltage;0,4500;0,4503;-0,2993;0,0000;0,0000;0,08072;0,00616;-0,01254;0,00616;-0,00801;0,0000;73,1;2015-01-12 08:38:30
Source Voltage;0,5000;0,5006;-0,2993;0,0000;0,0000;0,08072;0,0112;-0,01254;0,0112;-0,00688;0,0000;44,7;2015-01-12 08:38:31
Source Voltage;0,5500;0,5508;-0,2993;0,0000;0,0000;0,08072;0,01678;-0,01254;0,01678;-0,00557;0,0000;32,8;2015-01-12 08:38:31
Source Voltage;0,6000;0,5999;-0,2993;0,0000;0,0000;0,08072;0,02286;-0,01254;0,02286;-0,00407;0,0000;26,2;2015-01-12 08:38:32
