2015-01-12 11:57:56
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01775;-0,01775;-0,01775;-0,01775;0,0000;16,9;2015-01-12 11:57:57
Source Voltage;-0,2500;-0,2491;-0,2992;0,0000;0,0000;0,08072;-0,01768;-0,01775;-0,01768;-0,01772;0,0000;14,1;2015-01-12 11:57:57
Source Voltage;-0,2000;-0,1994;-0,2992;0,0000;0,0000;0,08072;-0,0176;-0,01775;-0,0176;-0,01768;0,0000;11,3;2015-01-12 11:57:58
Source Voltage;-0,1500;-0,1487;-0,2992;0,0000;0,0000;0,08072;-0,01748;-0,01775;-0,01748;-0,01763;0,0000;8,5;2015-01-12 11:57:59
Source Voltage;-0,1000;-0,0990;-0,2992;0,0000;0,0000;0,08072;-0,01741;-0,01775;-0,01741;-0,01759;0,0000;5,7;2015-01-12 11:57:59
Source Voltage;-0,0500;-0,0488;-0,2992;0,0000;0,0000;0,08072;-0,01728;-0,01775;-0,01728;-0,01754;0,0000;2,8;2015-01-12 11:58:00
Source Voltage;0,0000;0,0015;-0,2992;0,0000;0,0000;0,08072;-0,0171;-0,01775;-0,0171;-0,01748;0,0000;0,1;2015-01-12 11:58:00
Source Voltage;0,0500;0,0516;-0,2992;0,0000;0,0000;0,08072;-0,01686;-0,01775;-0,01686;-0,0174;0,0000;3,1;2015-01-12 11:58:01
Source Voltage;0,1000;0,1018;-0,2992;0,0000;0,0000;0,08072;-0,01657;-0,01775;-0,01657;-0,01731;0,0000;6,1;2015-01-12 11:58:02
Source Voltage;0,1500;0,1509;-0,2992;0,0000;0,0000;0,08072;-0,01611;-0,01775;-0,01611;-0,01719;0,0000;9,4;2015-01-12 11:58:02
Source Voltage;0,2000;0,2009;-0,2992;0,0000;0,0000;0,08072;-0,01542;-0,01775;-0,01542;-0,01703;0,0000;13;2015-01-12 11:58:03
Source Voltage;0,2500;0,2508;-0,2992;0,0000;0,0000;0,08072;-0,01444;-0,01775;-0,01444;-0,01681;0,0000;17,4;2015-01-12 11:58:03
Source Voltage;0,3000;0,3010;-0,2992;0,0000;0,0000;0,08072;-0,01302;-0,01775;-0,01302;-0,01652;0,0000;23,1;2015-01-12 11:58:04
Source Voltage;0,3500;0,3514;-0,2992;0,0000;0,0000;0,08072;-0,01104;-0,01775;-0,01104;-0,01613;0,0000;31,8;2015-01-12 11:58:05
Source Voltage;0,4000;0,4012;-0,2992;0,0000;0,0000;0,08072;-0,00839;-0,01775;-0,00839;-0,01561;0,0000;47,8;2015-01-12 11:58:05
Source Voltage;0,4500;0,4509;-0,2992;0,0000;0,0000;0,08072;-0,005;-0,01775;-0,005;-0,01495;0,0000;90,2;2015-01-12 11:58:06
Source Voltage;0,5000;0,5006;-0,2992;0,0000;0,0000;0,08072;-0,00104;-0,01775;-0,00104;-0,01413;0,0000;481,3;2015-01-12 11:58:06
Source Voltage;0,5500;0,5507;-0,2992;0,0000;0,0000;0,08072;0,00324;-0,01775;0,00324;-0,01317;0,0000;170;2015-01-12 11:58:07
Source Voltage;0,6000;0,6005;-0,2992;0,0000;0,0000;0,08072;0,0076;-0,01775;0,0076;-0,01208;0,0000;79;2015-01-12 11:58:08
