2015-01-12 08:57:59
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01484;-0,01484;-0,01484;-0,01484;0,0000;20,2;2015-01-12 08:58:00
Source Voltage;-0,2500;-0,2497;-0,2996;0,0000;0,0000;0,08072;-0,01474;-0,01484;-0,01474;-0,01479;0,0000;16,9;2015-01-12 08:58:01
Source Voltage;-0,2000;-0,2001;-0,2996;0,0000;0,0000;0,08072;-0,01468;-0,01484;-0,01468;-0,01475;0,0000;13,6;2015-01-12 08:58:01
Source Voltage;-0,1500;-0,1495;-0,2996;0,0000;0,0000;0,08072;-0,01456;-0,01484;-0,01456;-0,0147;0,0000;10,3;2015-01-12 08:58:02
Source Voltage;-0,1000;-0,0997;-0,2996;0,0000;0,0000;0,08072;-0,01442;-0,01484;-0,01442;-0,01464;0,0000;6,9;2015-01-12 08:58:02
Source Voltage;-0,0500;-0,0494;-0,2996;0,0000;0,0000;0,08072;-0,01434;-0,01484;-0,01434;-0,01459;0,0000;3,4;2015-01-12 08:58:03
Source Voltage;0,0000;0,0007;-0,2996;0,0000;0,0000;0,08072;-0,0142;-0,01484;-0,0142;-0,01453;0,0000;0;2015-01-12 08:58:04
Source Voltage;0,0500;0,0505;-0,2996;0,0000;0,0000;0,08072;-0,01402;-0,01484;-0,01402;-0,01447;0,0000;3,6;2015-01-12 08:58:04
Source Voltage;0,1000;0,1006;-0,2996;0,0000;0,0000;0,08072;-0,01382;-0,01484;-0,01382;-0,0144;0,0000;7,3;2015-01-12 08:58:05
Source Voltage;0,1500;0,1508;-0,2996;0,0000;0,0000;0,08072;-0,01352;-0,01484;-0,01352;-0,01431;0,0000;11,2;2015-01-12 08:58:05
Source Voltage;0,2000;0,2005;-0,2996;0,0000;0,0000;0,08072;-0,01308;-0,01484;-0,01308;-0,0142;0,0000;15,3;2015-01-12 08:58:06
Source Voltage;0,2500;0,2505;-0,2996;0,0000;0,0000;0,08072;-0,01246;-0,01484;-0,01246;-0,01405;0,0000;20,1;2015-01-12 08:58:07
Source Voltage;0,3000;0,3008;-0,2996;0,0000;0,0000;0,08072;-0,01146;-0,01484;-0,01146;-0,01385;0,0000;26,2;2015-01-12 08:58:07
Source Voltage;0,3500;0,3508;-0,2996;0,0000;0,0000;0,08072;-0,00986;-0,01484;-0,00986;-0,01356;0,0000;35,6;2015-01-12 08:58:08
Source Voltage;0,4000;0,4005;-0,2996;0,0000;0,0000;0,08072;-0,00742;-0,01484;-0,00742;-0,01315;0,0000;54;2015-01-12 08:58:09
Source Voltage;0,4500;0,4505;-0,2996;0,0000;0,0000;0,08072;-0,00388;-0,01484;-0,00388;-0,01257;0,0000;116,1;2015-01-12 08:58:09
Source Voltage;0,5000;0,5002;-0,2996;0,0000;0,0000;0,08072;0,00092;-0,01484;0,00092;-0,01178;0,0000;543,7;2015-01-12 08:58:10
Source Voltage;0,5500;0,5502;-0,2996;0,0000;0,0000;0,08072;0,0069;-0,01484;0,0069;-0,01074;0,0000;79,7;2015-01-12 08:58:10
Source Voltage;0,6000;0,6000;-0,2996;0,0000;0,0000;0,08072;0,01378;-0,01484;0,01378;-0,00945;0,0000;43,5;2015-01-12 08:58:11
