2015-01-12 11:20:09
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01768;-0,01768;-0,01768;-0,01768;0,0000;16,9;2015-01-12 11:20:10
Source Voltage;-0,2500;-0,2493;-0,2992;0,0000;0,0000;0,08072;-0,01756;-0,01768;-0,01756;-0,01762;0,0000;14,2;2015-01-12 11:20:10
Source Voltage;-0,2000;-0,1994;-0,2992;0,0000;0,0000;0,08072;-0,0173;-0,01768;-0,0173;-0,01751;0,0000;11,5;2015-01-12 11:20:11
Source Voltage;-0,1500;-0,1490;-0,2992;0,0000;0,0000;0,08072;-0,01707;-0,01768;-0,01707;-0,0174;0,0000;8,7;2015-01-12 11:20:11
Source Voltage;-0,1000;-0,0991;-0,2992;0,0000;0,0000;0,08072;-0,01677;-0,01768;-0,01677;-0,01727;0,0000;5,9;2015-01-12 11:20:12
Source Voltage;-0,0500;-0,0488;-0,2992;0,0000;0,0000;0,08072;-0,01642;-0,01768;-0,01642;-0,01713;0,0000;3;2015-01-12 11:20:13
Source Voltage;0,0000;0,0010;-0,2992;0,0000;0,0000;0,08072;-0,01602;-0,01768;-0,01602;-0,01697;0,0000;0,1;2015-01-12 11:20:13
Source Voltage;0,0500;0,0513;-0,2992;0,0000;0,0000;0,08072;-0,01554;-0,01768;-0,01554;-0,01679;0,0000;3,3;2015-01-12 11:20:14
Source Voltage;0,1000;0,1013;-0,2992;0,0000;0,0000;0,08072;-0,01496;-0,01768;-0,01496;-0,01659;0,0000;6,8;2015-01-12 11:20:14
Source Voltage;0,1500;0,1510;-0,2992;0,0000;0,0000;0,08072;-0,01426;-0,01768;-0,01426;-0,01636;0,0000;10,6;2015-01-12 11:20:15
Source Voltage;0,2000;0,2011;-0,2992;0,0000;0,0000;0,08072;-0,01342;-0,01768;-0,01342;-0,01609;0,0000;15;2015-01-12 11:20:16
Source Voltage;0,2500;0,2507;-0,2992;0,0000;0,0000;0,08072;-0,0123;-0,01768;-0,0123;-0,01577;0,0000;20,4;2015-01-12 11:20:16
Source Voltage;0,3000;0,3015;-0,2992;0,0000;0,0000;0,08072;-0,01084;-0,01768;-0,01084;-0,01539;0,0000;27,8;2015-01-12 11:20:17
Source Voltage;0,3500;0,3508;-0,2992;0,0000;0,0000;0,08072;-0,00906;-0,01768;-0,00906;-0,01494;0,0000;38,7;2015-01-12 11:20:17
Source Voltage;0,4000;0,4009;-0,2992;0,0000;0,0000;0,08072;-0,00676;-0,01768;-0,00676;-0,01439;0,0000;59,3;2015-01-12 11:20:18
Source Voltage;0,4500;0,4510;-0,2992;0,0000;0,0000;0,08072;-0,0039;-0,01768;-0,0039;-0,01373;0,0000;115,6;2015-01-12 11:20:19
Source Voltage;0,5000;0,5007;-0,2992;0,0000;0,0000;0,08072;-0,00052;-0,01768;-0,00052;-0,01295;0,0000;962,9;2015-01-12 11:20:19
Source Voltage;0,5500;0,5508;-0,2992;0,0000;0,0000;0,08072;0,00328;-0,01768;0,00328;-0,01205;0,0000;167,9;2015-01-12 11:20:20
Source Voltage;0,6000;0,6009;-0,2992;0,0000;0,0000;0,08072;0,00734;-0,01768;0,00734;-0,01103;0,0000;81,9;2015-01-12 11:20:20
