2015-01-12 11:46:32
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,0147;-0,0147;-0,0147;-0,0147;0,0000;20,4;2015-01-12 11:46:32
Source Voltage;-0,2500;-0,2493;-0,2994;0,0000;0,0000;0,08072;-0,01462;-0,0147;-0,01462;-0,01466;0,0000;17,1;2015-01-12 11:46:33
Source Voltage;-0,2000;-0,1995;-0,2994;0,0000;0,0000;0,08072;-0,01452;-0,0147;-0,01452;-0,01461;0,0000;13,7;2015-01-12 11:46:33
Source Voltage;-0,1500;-0,1487;-0,2994;0,0000;0,0000;0,08072;-0,01446;-0,0147;-0,01446;-0,01457;0,0000;10,3;2015-01-12 11:46:34
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,01434;-0,0147;-0,01434;-0,01452;0,0000;6,9;2015-01-12 11:46:35
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,0142;-0,0147;-0,0142;-0,01447;0,0000;3,4;2015-01-12 11:46:35
Source Voltage;0,0000;0,0015;-0,2994;0,0000;0,0000;0,08072;-0,01404;-0,0147;-0,01404;-0,01441;0,0000;0,1;2015-01-12 11:46:36
Source Voltage;0,0500;0,0511;-0,2994;0,0000;0,0000;0,08072;-0,0138;-0,0147;-0,0138;-0,01433;0,0000;3,7;2015-01-12 11:46:36
Source Voltage;0,1000;0,1013;-0,2994;0,0000;0,0000;0,08072;-0,01356;-0,0147;-0,01356;-0,01424;0,0000;7,5;2015-01-12 11:46:37
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,01318;-0,0147;-0,01318;-0,01413;0,0000;11,4;2015-01-12 11:46:38
Source Voltage;0,2000;0,2012;-0,2994;0,0000;0,0000;0,08072;-0,01264;-0,0147;-0,01264;-0,01399;0,0000;15,9;2015-01-12 11:46:38
Source Voltage;0,2500;0,2512;-0,2994;0,0000;0,0000;0,08072;-0,01184;-0,0147;-0,01184;-0,01381;0,0000;21,2;2015-01-12 11:46:39
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,01068;-0,0147;-0,01068;-0,01357;0,0000;28,2;2015-01-12 11:46:39
Source Voltage;0,3500;0,3509;-0,2994;0,0000;0,0000;0,08072;-0,00894;-0,0147;-0,00894;-0,01324;0,0000;39,3;2015-01-12 11:46:40
Source Voltage;0,4000;0,4009;-0,2994;0,0000;0,0000;0,08072;-0,00644;-0,0147;-0,00644;-0,01279;0,0000;62,3;2015-01-12 11:46:41
Source Voltage;0,4500;0,4508;-0,2994;0,0000;0,0000;0,08072;-0,00312;-0,0147;-0,00312;-0,01219;0,0000;144,5;2015-01-12 11:46:41
Source Voltage;0,5000;0,5010;-0,2994;0,0000;0,0000;0,08072;0,0012;-0,0147;0,0012;-0,0114;0,0000;417,5;2015-01-12 11:46:42
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,00646;-0,0147;0,00646;-0,01041;0,0000;85,2;2015-01-12 11:46:42
Source Voltage;0,6000;0,6005;-0,2994;0,0000;0,0000;0,08072;0,01236;-0,0147;0,01236;-0,00921;0,0000;48,6;2015-01-12 11:46:43
