2015-01-12 11:18:53
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01824;-0,01824;-0,01824;-0,01824;0,0000;16,4;2015-01-12 11:18:54
Source Voltage;-0,2500;-0,2491;-0,2993;0,0000;0,0000;0,08072;-0,01812;-0,01824;-0,01812;-0,01818;0,0000;13,7;2015-01-12 11:18:55
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01804;-0,01824;-0,01804;-0,01813;0,0000;11;2015-01-12 11:18:55
Source Voltage;-0,1500;-0,1493;-0,2993;0,0000;0,0000;0,08072;-0,0179;-0,01824;-0,0179;-0,01807;0,0000;8,3;2015-01-12 11:18:56
Source Voltage;-0,1000;-0,0991;-0,2993;0,0000;0,0000;0,08072;-0,01772;-0,01824;-0,01772;-0,018;0,0000;5,6;2015-01-12 11:18:56
Source Voltage;-0,0500;-0,0487;-0,2993;0,0000;0,0000;0,08072;-0,01754;-0,01824;-0,01754;-0,01792;0,0000;2,8;2015-01-12 11:18:57
Source Voltage;0,0000;0,0020;-0,2993;0,0000;0,0000;0,08072;-0,01725;-0,01824;-0,01725;-0,01782;0,0000;0,1;2015-01-12 11:18:58
Source Voltage;0,0500;0,0512;-0,2993;0,0000;0,0000;0,08072;-0,01691;-0,01824;-0,01691;-0,01771;0,0000;3;2015-01-12 11:18:58
Source Voltage;0,1000;0,1014;-0,2993;0,0000;0,0000;0,08072;-0,0164;-0,01824;-0,0164;-0,01756;0,0000;6,2;2015-01-12 11:18:59
Source Voltage;0,1500;0,1509;-0,2993;0,0000;0,0000;0,08072;-0,01574;-0,01824;-0,01574;-0,01738;0,0000;9,6;2015-01-12 11:19:00
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,01486;-0,01824;-0,01486;-0,01715;0,0000;13,5;2015-01-12 11:19:00
Source Voltage;0,2500;0,2513;-0,2993;0,0000;0,0000;0,08072;-0,01362;-0,01824;-0,01362;-0,01686;0,0000;18,5;2015-01-12 11:19:01
Source Voltage;0,3000;0,3012;-0,2993;0,0000;0,0000;0,08072;-0,01204;-0,01824;-0,01204;-0,01649;0,0000;25;2015-01-12 11:19:01
Source Voltage;0,3500;0,3508;-0,2993;0,0000;0,0000;0,08072;-0,00992;-0,01824;-0,00992;-0,01602;0,0000;35,4;2015-01-12 11:19:02
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;-0,00726;-0,01824;-0,00726;-0,01544;0,0000;55,2;2015-01-12 11:19:03
Source Voltage;0,4500;0,4508;-0,2993;0,0000;0,0000;0,08072;-0,00403;-0,01824;-0,00403;-0,01473;0,0000;111,9;2015-01-12 11:19:03
Source Voltage;0,5000;0,5008;-0,2993;0,0000;0,0000;0,08072;-0,00014;-0,01824;-0,00014;-0,01387;0,0000;3577,1;2015-01-12 11:19:04
Source Voltage;0,5500;0,5511;-0,2993;0,0000;0,0000;0,08072;0,00418;-0,01824;0,00418;-0,01287;0,0000;131,8;2015-01-12 11:19:04
Source Voltage;0,6000;0,6005;-0,2993;0,0000;0,0000;0,08072;0,00882;-0,01824;0,00882;-0,01173;0,0000;68,1;2015-01-12 11:19:05
