2015-01-12 09:28:18
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,0148;-0,0148;-0,0148;-0,0148;0,0000;20,2;2015-01-12 09:28:18
Source Voltage;-0,2500;-0,2495;-0,2997;0,0000;0,0000;0,08072;-0,01466;-0,0148;-0,01466;-0,01473;0,0000;17;2015-01-12 09:28:19
Source Voltage;-0,2000;-0,1996;-0,2997;0,0000;0,0000;0,08072;-0,01446;-0,0148;-0,01446;-0,01464;0,0000;13,8;2015-01-12 09:28:20
Source Voltage;-0,1500;-0,1493;-0,2997;0,0000;0,0000;0,08072;-0,01422;-0,0148;-0,01422;-0,01454;0,0000;10,5;2015-01-12 09:28:20
Source Voltage;-0,1000;-0,0996;-0,2997;0,0000;0,0000;0,08072;-0,01394;-0,0148;-0,01394;-0,01442;0,0000;7,1;2015-01-12 09:28:21
Source Voltage;-0,0500;-0,0494;-0,2997;0,0000;0,0000;0,08072;-0,0136;-0,0148;-0,0136;-0,01428;0,0000;3,6;2015-01-12 09:28:21
Source Voltage;0,0000;0,0013;-0,2997;0,0000;0,0000;0,08072;-0,0132;-0,0148;-0,0132;-0,01413;0,0000;0,1;2015-01-12 09:28:22
Source Voltage;0,0500;0,0507;-0,2997;0,0000;0,0000;0,08072;-0,01272;-0,0148;-0,01272;-0,01395;0,0000;4;2015-01-12 09:28:23
Source Voltage;0,1000;0,1011;-0,2997;0,0000;0,0000;0,08072;-0,01208;-0,0148;-0,01208;-0,01374;0,0000;8,4;2015-01-12 09:28:23
Source Voltage;0,1500;0,1506;-0,2997;0,0000;0,0000;0,08072;-0,0113;-0,0148;-0,0113;-0,0135;0,0000;13,3;2015-01-12 09:28:24
Source Voltage;0,2000;0,2005;-0,2997;0,0000;0,0000;0,08072;-0,0103;-0,0148;-0,0103;-0,01321;0,0000;19,5;2015-01-12 09:28:25
Source Voltage;0,2500;0,2507;-0,2997;0,0000;0,0000;0,08072;-0,00904;-0,0148;-0,00904;-0,01286;0,0000;27,7;2015-01-12 09:28:25
Source Voltage;0,3000;0,3006;-0,2997;0,0000;0,0000;0,08072;-0,00748;-0,0148;-0,00748;-0,01245;0,0000;40,2;2015-01-12 09:28:26
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;-0,00554;-0,0148;-0,00554;-0,01196;0,0000;63,3;2015-01-12 09:28:26
Source Voltage;0,4000;0,4008;-0,2997;0,0000;0,0000;0,08072;-0,00308;-0,0148;-0,00308;-0,01137;0,0000;130,1;2015-01-12 09:28:27
Source Voltage;0,4500;0,4507;-0,2997;0,0000;0,0000;0,08072;-4E-05;-0,0148;-4E-05;-0,01066;0,0000;11267,5;2015-01-12 09:28:28
Source Voltage;0,5000;0,5001;-0,2997;0,0000;0,0000;0,08072;0,00384;-0,0148;0,00384;-0,00981;0,0000;130,2;2015-01-12 09:28:28
Source Voltage;0,5500;0,5507;-0,2997;0,0000;0,0000;0,08072;0,00853;-0,0148;0,00853;-0,00879;0,0000;64,6;2015-01-12 09:28:29
Source Voltage;0,6000;0,6001;-0,2997;0,0000;0,0000;0,08072;0,01406;-0,0148;0,01406;-0,00759;0,0000;42,7;2015-01-12 09:28:29
