2015-01-12 08:43:03
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2999;-0,2999;-0,2999;0,0000;0,08072;-0,01234;-0,01234;-0,01234;-0,01234;0,0000;24,3;2015-01-12 08:43:04
Source Voltage;-0,2500;-0,2497;-0,2999;0,0000;0,0000;0,08072;-0,0122;-0,01234;-0,0122;-0,01227;0,0000;20,5;2015-01-12 08:43:05
Source Voltage;-0,2000;-0,2000;-0,2999;0,0000;0,0000;0,08072;-0,01206;-0,01234;-0,01206;-0,0122;0,0000;16,6;2015-01-12 08:43:05
Source Voltage;-0,1500;-0,1493;-0,2999;0,0000;0,0000;0,08072;-0,01194;-0,01234;-0,01194;-0,01213;0,0000;12,5;2015-01-12 08:43:06
Source Voltage;-0,1000;-0,0996;-0,2999;0,0000;0,0000;0,08072;-0,01172;-0,01234;-0,01172;-0,01205;0,0000;8,5;2015-01-12 08:43:06
Source Voltage;-0,0500;-0,0497;-0,2999;0,0000;0,0000;0,08072;-0,01148;-0,01234;-0,01148;-0,01196;0,0000;4,3;2015-01-12 08:43:07
Source Voltage;0,0000;0,0007;-0,2999;0,0000;0,0000;0,08072;-0,01118;-0,01234;-0,01118;-0,01185;0,0000;0,1;2015-01-12 08:43:08
Source Voltage;0,0500;0,0506;-0,2999;0,0000;0,0000;0,08072;-0,01076;-0,01234;-0,01076;-0,01171;0,0000;4,7;2015-01-12 08:43:08
Source Voltage;0,1000;0,1006;-0,2999;0,0000;0,0000;0,08072;-0,01026;-0,01234;-0,01026;-0,01155;0,0000;9,8;2015-01-12 08:43:09
Source Voltage;0,1500;0,1506;-0,2999;0,0000;0,0000;0,08072;-0,00947;-0,01234;-0,00947;-0,01134;0,0000;15,9;2015-01-12 08:43:10
Source Voltage;0,2000;0,2005;-0,2999;0,0000;0,0000;0,08072;-0,00832;-0,01234;-0,00832;-0,01107;0,0000;24,1;2015-01-12 08:43:10
Source Voltage;0,2500;0,2504;-0,2999;0,0000;0,0000;0,08072;-0,00668;-0,01234;-0,00668;-0,0107;0,0000;37,5;2015-01-12 08:43:11
Source Voltage;0,3000;0,3007;-0,2999;0,0000;0,0000;0,08072;-0,00438;-0,01234;-0,00438;-0,01021;0,0000;68,7;2015-01-12 08:43:11
Source Voltage;0,3500;0,3507;-0,2999;0,0000;0,0000;0,08072;-0,00136;-0,01234;-0,00136;-0,00958;0,0000;257,9;2015-01-12 08:43:12
Source Voltage;0,4000;0,4003;-0,2999;0,0000;0,0000;0,08072;0,00252;-0,01234;0,00252;-0,00877;0,0000;158,8;2015-01-12 08:43:13
Source Voltage;0,4500;0,4506;-0,2999;0,0000;0,0000;0,08072;0,00718;-0,01234;0,00718;-0,00777;0,0000;62,8;2015-01-12 08:43:13
Source Voltage;0,5000;0,4999;-0,2999;0,0000;0,0000;0,08072;0,0126;-0,01234;0,0126;-0,00657;0,0000;39,7;2015-01-12 08:43:14
Source Voltage;0,5500;0,5500;-0,2999;0,0000;0,0000;0,08072;0,01862;-0,01234;0,01862;-0,00517;0,0000;29,5;2015-01-12 08:43:14
Source Voltage;0,6000;0,5999;-0,2999;0,0000;0,0000;0,08072;0,02516;-0,01234;0,02516;-0,00357;0,0000;23,8;2015-01-12 08:43:15
