2015-01-12 09:32:51
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01066;-0,01066;-0,01066;-0,01066;0,0000;28,1;2015-01-12 09:32:52
Source Voltage;-0,2500;-0,2493;-0,2997;0,0000;0,0000;0,08072;-0,01044;-0,01066;-0,01044;-0,01055;0,0000;23,9;2015-01-12 09:32:53
Source Voltage;-0,2000;-0,1998;-0,2997;0,0000;0,0000;0,08072;-0,01024;-0,01066;-0,01024;-0,01045;0,0000;19,5;2015-01-12 09:32:53
Source Voltage;-0,1500;-0,1494;-0,2997;0,0000;0,0000;0,08072;-0,01;-0,01066;-0,01;-0,01034;0,0000;14,9;2015-01-12 09:32:54
Source Voltage;-0,1000;-0,0994;-0,2997;0,0000;0,0000;0,08072;-0,00976;-0,01066;-0,00976;-0,01022;0,0000;10,2;2015-01-12 09:32:54
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,00942;-0,01066;-0,00942;-0,01009;0,0000;5,2;2015-01-12 09:32:55
Source Voltage;0,0000;0,0014;-0,2997;0,0000;0,0000;0,08072;-0,00905;-0,01066;-0,00905;-0,00994;0,0000;0,2;2015-01-12 09:32:56
Source Voltage;0,0500;0,0508;-0,2997;0,0000;0,0000;0,08072;-0,00852;-0,01066;-0,00852;-0,00976;0,0000;6;2015-01-12 09:32:56
Source Voltage;0,1000;0,1007;-0,2997;0,0000;0,0000;0,08072;-0,00778;-0,01066;-0,00778;-0,00954;0,0000;12,9;2015-01-12 09:32:57
Source Voltage;0,1500;0,1509;-0,2997;0,0000;0,0000;0,08072;-0,00674;-0,01066;-0,00674;-0,00926;0,0000;22,4;2015-01-12 09:32:58
Source Voltage;0,2000;0,2004;-0,2997;0,0000;0,0000;0,08072;-0,00522;-0,01066;-0,00522;-0,00889;0,0000;38,4;2015-01-12 09:32:58
Source Voltage;0,2500;0,2505;-0,2997;0,0000;0,0000;0,08072;-0,00308;-0,01066;-0,00308;-0,00841;0,0000;81,3;2015-01-12 09:32:59
Source Voltage;0,3000;0,3008;-0,2997;0,0000;0,0000;0,08072;-8E-05;-0,01066;-8E-05;-0,00777;0,0000;3760;2015-01-12 09:32:59
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;0,00404;-0,01066;0,00404;-0,00693;0,0000;86,8;2015-01-12 09:33:00
Source Voltage;0,4000;0,4008;-0,2997;0,0000;0,0000;0,08072;0,00958;-0,01066;0,00958;-0,00583;0,0000;41,8;2015-01-12 09:33:01
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,01673;-0,01066;0,01673;-0,00442;0,0000;26,9;2015-01-12 09:33:01
Source Voltage;0,5000;0,5006;-0,2997;0,0000;0,0000;0,08072;0,02556;-0,01066;0,02556;-0,00266;0,0000;19,6;2015-01-12 09:33:02
Source Voltage;0,5500;0,5501;-0,2997;0,0000;0,0000;0,08072;0,03592;-0,01066;0,03592;-0,00052;0,0000;15,3;2015-01-12 09:33:02
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,04758;-0,01066;0,04758;0,00201;0,0000;12,6;2015-01-12 09:33:03
