2015-01-12 08:52:55
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01332;-0,01332;-0,01332;-0,01332;0,0000;22,5;2015-01-12 08:52:56
Source Voltage;-0,2500;-0,2500;-0,2997;0,0000;0,0000;0,08072;-0,01324;-0,01332;-0,01324;-0,01328;0,0000;18,9;2015-01-12 08:52:56
Source Voltage;-0,2000;-0,1990;-0,2997;0,0000;0,0000;0,08072;-0,01312;-0,01332;-0,01312;-0,01323;0,0000;15,2;2015-01-12 08:52:57
Source Voltage;-0,1500;-0,1497;-0,2997;0,0000;0,0000;0,08072;-0,01292;-0,01332;-0,01292;-0,01315;0,0000;11,6;2015-01-12 08:52:58
Source Voltage;-0,1000;-0,0992;-0,2997;0,0000;0,0000;0,08072;-0,0128;-0,01332;-0,0128;-0,01308;0,0000;7,7;2015-01-12 08:52:58
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,01266;-0,01332;-0,01266;-0,01301;0,0000;3,9;2015-01-12 08:52:59
Source Voltage;0,0000;0,0010;-0,2997;0,0000;0,0000;0,08072;-0,0125;-0,01332;-0,0125;-0,01294;0,0000;0,1;2015-01-12 08:52:59
Source Voltage;0,0500;0,0509;-0,2997;0,0000;0,0000;0,08072;-0,0122;-0,01332;-0,0122;-0,01285;0,0000;4,2;2015-01-12 08:53:00
Source Voltage;0,1000;0,1006;-0,2997;0,0000;0,0000;0,08072;-0,0119;-0,01332;-0,0119;-0,01274;0,0000;8,5;2015-01-12 08:53:01
Source Voltage;0,1500;0,1506;-0,2997;0,0000;0,0000;0,08072;-0,0114;-0,01332;-0,0114;-0,01261;0,0000;13,2;2015-01-12 08:53:01
Source Voltage;0,2000;0,2007;-0,2997;0,0000;0,0000;0,08072;-0,01068;-0,01332;-0,01068;-0,01243;0,0000;18,8;2015-01-12 08:53:02
Source Voltage;0,2500;0,2509;-0,2997;0,0000;0,0000;0,08072;-0,00956;-0,01332;-0,00956;-0,01219;0,0000;26,2;2015-01-12 08:53:02
Source Voltage;0,3000;0,3005;-0,2997;0,0000;0,0000;0,08072;-0,00786;-0,01332;-0,00786;-0,01186;0,0000;38,2;2015-01-12 08:53:03
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;-0,00532;-0,01332;-0,00532;-0,01139;0,0000;65,9;2015-01-12 08:53:04
Source Voltage;0,4000;0,4005;-0,2997;0,0000;0,0000;0,08072;-0,00168;-0,01332;-0,00168;-0,01074;0,0000;238,4;2015-01-12 08:53:04
Source Voltage;0,4500;0,4510;-0,2997;0,0000;0,0000;0,08072;0,0032;-0,01332;0,0032;-0,00987;0,0000;140,9;2015-01-12 08:53:05
Source Voltage;0,5000;0,5002;-0,2997;0,0000;0,0000;0,08072;0,00958;-0,01332;0,00958;-0,00873;0,0000;52,2;2015-01-12 08:53:05
Source Voltage;0,5500;0,5502;-0,2997;0,0000;0,0000;0,08072;0,01736;-0,01332;0,01736;-0,00728;0,0000;31,7;2015-01-12 08:53:06
Source Voltage;0,6000;0,6002;-0,2997;0,0000;0,0000;0,08072;0,02644;-0,01332;0,02644;-0,00551;0,0000;22,7;2015-01-12 08:53:07
