2015-01-12 11:36:17
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,0123;-0,0123;-0,0123;-0,0123;0,0000;24,3;2015-01-12 11:36:18
Source Voltage;-0,2500;-0,2493;-0,2994;0,0000;0,0000;0,08072;-0,01212;-0,0123;-0,01212;-0,01221;0,0000;20,6;2015-01-12 11:36:18
Source Voltage;-0,2000;-0,1990;-0,2994;0,0000;0,0000;0,08072;-0,01196;-0,0123;-0,01196;-0,01213;0,0000;16,6;2015-01-12 11:36:19
Source Voltage;-0,1500;-0,1492;-0,2994;0,0000;0,0000;0,08072;-0,01176;-0,0123;-0,01176;-0,01204;0,0000;12,7;2015-01-12 11:36:19
Source Voltage;-0,1000;-0,0989;-0,2994;0,0000;0,0000;0,08072;-0,01152;-0,0123;-0,01152;-0,01194;0,0000;8,6;2015-01-12 11:36:20
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,01128;-0,0123;-0,01128;-0,01183;0,0000;4,4;2015-01-12 11:36:21
Source Voltage;0,0000;0,0009;-0,2994;0,0000;0,0000;0,08072;-0,01098;-0,0123;-0,01098;-0,01171;0,0000;0,1;2015-01-12 11:36:21
Source Voltage;0,0500;0,0513;-0,2994;0,0000;0,0000;0,08072;-0,01058;-0,0123;-0,01058;-0,01157;0,0000;4,8;2015-01-12 11:36:22
Source Voltage;0,1000;0,1014;-0,2994;0,0000;0,0000;0,08072;-0,0101;-0,0123;-0,0101;-0,01141;0,0000;10;2015-01-12 11:36:22
Source Voltage;0,1500;0,1516;-0,2994;0,0000;0,0000;0,08072;-0,00936;-0,0123;-0,00936;-0,01121;0,0000;16,2;2015-01-12 11:36:23
Source Voltage;0,2000;0,2010;-0,2994;0,0000;0,0000;0,08072;-0,00826;-0,0123;-0,00826;-0,01094;0,0000;24,3;2015-01-12 11:36:24
Source Voltage;0,2500;0,2509;-0,2994;0,0000;0,0000;0,08072;-0,00658;-0,0123;-0,00658;-0,01058;0,0000;38,1;2015-01-12 11:36:24
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,00416;-0,0123;-0,00416;-0,01009;0,0000;72,4;2015-01-12 11:36:25
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,00058;-0,0123;-0,00058;-0,00941;0,0000;605,2;2015-01-12 11:36:25
Source Voltage;0,4000;0,4016;-0,2994;0,0000;0,0000;0,08072;0,0043;-0,0123;0,0043;-0,0085;0,0000;93,4;2015-01-12 11:36:26
Source Voltage;0,4500;0,4507;-0,2994;0,0000;0,0000;0,08072;0,01086;-0,0123;0,01086;-0,00729;0,0000;41,5;2015-01-12 11:36:27
Source Voltage;0,5000;0,5007;-0,2994;0,0000;0,0000;0,08072;0,01928;-0,0123;0,01928;-0,00573;0,0000;26;2015-01-12 11:36:27
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,02966;-0,0123;0,02966;-0,00376;0,0000;18,6;2015-01-12 11:36:28
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,04202;-0,0123;0,04202;-0,00135;0,0000;14,3;2015-01-12 11:36:28
