2015-01-12 08:45:26
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01512;-0,01512;-0,01512;-0,01512;0,0000;19,8;2015-01-12 08:45:26
Source Voltage;-0,2500;-0,2497;-0,2994;0,0000;0,0000;0,08072;-0,015;-0,01512;-0,015;-0,01506;0,0000;16,6;2015-01-12 08:45:27
Source Voltage;-0,2000;-0,1999;-0,2994;0,0000;0,0000;0,08072;-0,0149;-0,01512;-0,0149;-0,01501;0,0000;13,4;2015-01-12 08:45:28
Source Voltage;-0,1500;-0,1495;-0,2994;0,0000;0,0000;0,08072;-0,01476;-0,01512;-0,01476;-0,01495;0,0000;10,1;2015-01-12 08:45:28
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,01462;-0,01512;-0,01462;-0,01488;0,0000;6,8;2015-01-12 08:45:29
Source Voltage;-0,0500;-0,0494;-0,2994;0,0000;0,0000;0,08072;-0,01448;-0,01512;-0,01448;-0,01481;0,0000;3,4;2015-01-12 08:45:29
Source Voltage;0,0000;0,0011;-0,2994;0,0000;0,0000;0,08072;-0,0143;-0,01512;-0,0143;-0,01474;0,0000;0,1;2015-01-12 08:45:30
Source Voltage;0,0500;0,0505;-0,2994;0,0000;0,0000;0,08072;-0,01408;-0,01512;-0,01408;-0,01466;0,0000;3,6;2015-01-12 08:45:31
Source Voltage;0,1000;0,1014;-0,2994;0,0000;0,0000;0,08072;-0,01372;-0,01512;-0,01372;-0,01456;0,0000;7,4;2015-01-12 08:45:31
Source Voltage;0,1500;0,1505;-0,2994;0,0000;0,0000;0,08072;-0,0133;-0,01512;-0,0133;-0,01443;0,0000;11,3;2015-01-12 08:45:32
Source Voltage;0,2000;0,2005;-0,2994;0,0000;0,0000;0,08072;-0,01274;-0,01512;-0,01274;-0,01428;0,0000;15,7;2015-01-12 08:45:32
Source Voltage;0,2500;0,2504;-0,2994;0,0000;0,0000;0,08072;-0,01188;-0,01512;-0,01188;-0,01408;0,0000;21,1;2015-01-12 08:45:33
Source Voltage;0,3000;0,3006;-0,2994;0,0000;0,0000;0,08072;-0,01064;-0,01512;-0,01064;-0,01382;0,0000;28,3;2015-01-12 08:45:34
Source Voltage;0,3500;0,3502;-0,2994;0,0000;0,0000;0,08072;-0,00882;-0,01512;-0,00882;-0,01346;0,0000;39,7;2015-01-12 08:45:34
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00628;-0,01512;-0,00628;-0,01298;0,0000;63,8;2015-01-12 08:45:35
Source Voltage;0,4500;0,4503;-0,2994;0,0000;0,0000;0,08072;-0,00282;-0,01512;-0,00282;-0,01234;0,0000;159,7;2015-01-12 08:45:35
Source Voltage;0,5000;0,5001;-0,2994;0,0000;0,0000;0,08072;0,0016;-0,01512;0,0016;-0,01152;0,0000;312,6;2015-01-12 08:45:36
Source Voltage;0,5500;0,5504;-0,2994;0,0000;0,0000;0,08072;0,00684;-0,01512;0,00684;-0,0105;0,0000;80,5;2015-01-12 08:45:37
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,0127;-0,01512;0,0127;-0,00928;0,0000;47,3;2015-01-12 08:45:37
