2015-01-12 08:38:49
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01252;-0,01252;-0,01252;-0,01252;0,0000;23,9;2015-01-12 08:38:50
Source Voltage;-0,2500;-0,2501;-0,2997;0,0000;0,0000;0,08072;-0,0124;-0,01252;-0,0124;-0,01246;0,0000;20,2;2015-01-12 08:38:50
Source Voltage;-0,2000;-0,1999;-0,2997;0,0000;0,0000;0,08072;-0,01226;-0,01252;-0,01226;-0,01239;0,0000;16,3;2015-01-12 08:38:51
Source Voltage;-0,1500;-0,1494;-0,2997;0,0000;0,0000;0,08072;-0,01206;-0,01252;-0,01206;-0,01231;0,0000;12,4;2015-01-12 08:38:51
Source Voltage;-0,1000;-0,0996;-0,2997;0,0000;0,0000;0,08072;-0,01188;-0,01252;-0,01188;-0,01222;0,0000;8,4;2015-01-12 08:38:52
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,01166;-0,01252;-0,01166;-0,01213;0,0000;4,2;2015-01-12 08:38:53
Source Voltage;0,0000;0,0006;-0,2997;0,0000;0,0000;0,08072;-0,01136;-0,01252;-0,01136;-0,01202;0,0000;0,1;2015-01-12 08:38:53
Source Voltage;0,0500;0,0506;-0,2997;0,0000;0,0000;0,08072;-0,01098;-0,01252;-0,01098;-0,01189;0,0000;4,6;2015-01-12 08:38:54
Source Voltage;0,1000;0,1006;-0,2997;0,0000;0,0000;0,08072;-0,01046;-0,01252;-0,01046;-0,01173;0,0000;9,6;2015-01-12 08:38:54
Source Voltage;0,1500;0,1506;-0,2997;0,0000;0,0000;0,08072;-0,00979;-0,01252;-0,00979;-0,01154;0,0000;15,4;2015-01-12 08:38:55
Source Voltage;0,2000;0,2004;-0,2997;0,0000;0,0000;0,08072;-0,0088;-0,01252;-0,0088;-0,01129;0,0000;22,8;2015-01-12 08:38:56
Source Voltage;0,2500;0,2505;-0,2997;0,0000;0,0000;0,08072;-0,00744;-0,01252;-0,00744;-0,01097;0,0000;33,7;2015-01-12 08:38:56
Source Voltage;0,3000;0,3005;-0,2997;0,0000;0,0000;0,08072;-0,0055;-0,01252;-0,0055;-0,01055;0,0000;54,6;2015-01-12 08:38:57
Source Voltage;0,3500;0,3507;-0,2997;0,0000;0,0000;0,08072;-0,00298;-0,01252;-0,00298;-0,01001;0,0000;117,7;2015-01-12 08:38:57
Source Voltage;0,4000;0,4005;-0,2997;0,0000;0,0000;0,08072;0,00024;-0,01252;0,00024;-0,00933;0,0000;1668,8;2015-01-12 08:38:58
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,00414;-0,01252;0,00414;-0,00849;0,0000;108,8;2015-01-12 08:38:59
Source Voltage;0,5000;0,5002;-0,2997;0,0000;0,0000;0,08072;0,00884;-0,01252;0,00884;-0,00747;0,0000;56,6;2015-01-12 08:38:59
Source Voltage;0,5500;0,5504;-0,2997;0,0000;0,0000;0,08072;0,01418;-0,01252;0,01418;-0,00627;0,0000;38,8;2015-01-12 08:39:00
Source Voltage;0,6000;0,6003;-0,2997;0,0000;0,0000;0,08072;0,02002;-0,01252;0,02002;-0,00489;0,0000;30;2015-01-12 08:39:00
