2015-01-12 09:46:48
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01328;-0,01328;-0,01328;-0,01328;0,0000;22,5;2015-01-12 09:46:49
Source Voltage;-0,2500;-0,2493;-0,2994;0,0000;0,0000;0,08072;-0,01318;-0,01328;-0,01318;-0,01323;0,0000;18,9;2015-01-12 09:46:49
Source Voltage;-0,2000;-0,1996;-0,2994;0,0000;0,0000;0,08072;-0,01306;-0,01328;-0,01306;-0,01317;0,0000;15,3;2015-01-12 09:46:50
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,01294;-0,01328;-0,01294;-0,01311;0,0000;11,5;2015-01-12 09:46:51
Source Voltage;-0,1000;-0,0992;-0,2994;0,0000;0,0000;0,08072;-0,01278;-0,01328;-0,01278;-0,01304;0,0000;7,8;2015-01-12 09:46:51
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,0126;-0,01328;-0,0126;-0,01297;0,0000;3,9;2015-01-12 09:46:52
Source Voltage;0,0000;0,0015;-0,2994;0,0000;0,0000;0,08072;-0,01238;-0,01328;-0,01238;-0,01289;0,0000;0,1;2015-01-12 09:46:53
Source Voltage;0,0500;0,0510;-0,2994;0,0000;0,0000;0,08072;-0,01202;-0,01328;-0,01202;-0,01278;0,0000;4,2;2015-01-12 09:46:53
Source Voltage;0,1000;0,1013;-0,2994;0,0000;0,0000;0,08072;-0,01172;-0,01328;-0,01172;-0,01266;0,0000;8,6;2015-01-12 09:46:54
Source Voltage;0,1500;0,1508;-0,2994;0,0000;0,0000;0,08072;-0,01114;-0,01328;-0,01114;-0,01251;0,0000;13,5;2015-01-12 09:46:54
Source Voltage;0,2000;0,2007;-0,2994;0,0000;0,0000;0,08072;-0,01032;-0,01328;-0,01032;-0,01231;0,0000;19,4;2015-01-12 09:46:55
Source Voltage;0,2500;0,2513;-0,2994;0,0000;0,0000;0,08072;-0,00916;-0,01328;-0,00916;-0,01205;0,0000;27,4;2015-01-12 09:46:56
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,00746;-0,01328;-0,00746;-0,0117;0,0000;40,3;2015-01-12 09:46:56
Source Voltage;0,3500;0,3509;-0,2994;0,0000;0,0000;0,08072;-0,00502;-0,01328;-0,00502;-0,01122;0,0000;69,9;2015-01-12 09:46:57
Source Voltage;0,4000;0,4008;-0,2994;0,0000;0,0000;0,08072;-0,00176;-0,01328;-0,00176;-0,01059;0,0000;227,7;2015-01-12 09:46:57
Source Voltage;0,4500;0,4512;-0,2994;0,0000;0,0000;0,08072;0,0024;-0,01328;0,0024;-0,00978;0,0000;188;2015-01-12 09:46:58
Source Voltage;0,5000;0,5007;-0,2994;0,0000;0,0000;0,08072;0,00754;-0,01328;0,00754;-0,00876;0,0000;66,4;2015-01-12 09:46:59
Source Voltage;0,5500;0,5502;-0,2994;0,0000;0,0000;0,08072;0,01352;-0,01328;0,01352;-0,00752;0,0000;40,7;2015-01-12 09:46:59
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,02012;-0,01328;0,02012;-0,00607;0,0000;29,8;2015-01-12 09:47:00
