2015-01-12 08:26:53
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,3000;-0,3000;-0,3000;0,0000;0,08072;-0,01058;-0,01058;-0,01058;-0,01058;0,0000;28,4;2015-01-12 08:26:53
Source Voltage;-0,2500;-0,2501;-0,3000;0,0000;0,0000;0,08072;-0,01038;-0,01058;-0,01038;-0,01048;0,0000;24,1;2015-01-12 08:26:54
Source Voltage;-0,2000;-0,1996;-0,3000;0,0000;0,0000;0,08072;-0,01016;-0,01058;-0,01016;-0,01037;0,0000;19,6;2015-01-12 08:26:54
Source Voltage;-0,1500;-0,1497;-0,3000;0,0000;0,0000;0,08072;-0,00998;-0,01058;-0,00998;-0,01027;0,0000;15;2015-01-12 08:26:55
Source Voltage;-0,1000;-0,0997;-0,3000;0,0000;0,0000;0,08072;-0,00971;-0,01058;-0,00971;-0,01016;0,0000;10,3;2015-01-12 08:26:56
Source Voltage;-0,0500;-0,0495;-0,3000;0,0000;0,0000;0,08072;-0,00939;-0,01058;-0,00939;-0,01003;0,0000;5,3;2015-01-12 08:26:56
Source Voltage;0,0000;0,0010;-0,3000;0,0000;0,0000;0,08072;-0,00897;-0,01058;-0,00897;-0,00988;0,0000;0,1;2015-01-12 08:26:57
Source Voltage;0,0500;0,0507;-0,3000;0,0000;0,0000;0,08072;-0,00844;-0,01058;-0,00844;-0,0097;0,0000;6;2015-01-12 08:26:57
Source Voltage;0,1000;0,1006;-0,3000;0,0000;0,0000;0,08072;-0,00766;-0,01058;-0,00766;-0,00947;0,0000;13,1;2015-01-12 08:26:58
Source Voltage;0,1500;0,1503;-0,3000;0,0000;0,0000;0,08072;-0,00662;-0,01058;-0,00662;-0,00919;0,0000;22,7;2015-01-12 08:26:59
Source Voltage;0,2000;0,2003;-0,3000;0,0000;0,0000;0,08072;-0,00524;-0,01058;-0,00524;-0,00883;0,0000;38,2;2015-01-12 08:26:59
Source Voltage;0,2500;0,2505;-0,3000;0,0000;0,0000;0,08072;-0,00334;-0,01058;-0,00334;-0,00837;0,0000;75;2015-01-12 08:27:00
Source Voltage;0,3000;0,3004;-0,3000;0,0000;0,0000;0,08072;-0,00094;-0,01058;-0,00094;-0,0078;0,0000;319,6;2015-01-12 08:27:00
Source Voltage;0,3500;0,3503;-0,3000;0,0000;0,0000;0,08072;0,00216;-0,01058;0,00216;-0,00709;0,0000;162,2;2015-01-12 08:27:01
Source Voltage;0,4000;0,4005;-0,3000;0,0000;0,0000;0,08072;0,00606;-0,01058;0,00606;-0,00621;0,0000;66,1;2015-01-12 08:27:02
Source Voltage;0,4500;0,4501;-0,3000;0,0000;0,0000;0,08072;0,0107;-0,01058;0,0107;-0,00515;0,0000;42,1;2015-01-12 08:27:02
Source Voltage;0,5000;0,5000;-0,3000;0,0000;0,0000;0,08072;0,01604;-0,01058;0,01604;-0,0039;0,0000;31,2;2015-01-12 08:27:03
Source Voltage;0,5500;0,5500;-0,3000;0,0000;0,0000;0,08072;0,02204;-0,01058;0,02204;-0,00246;0,0000;25;2015-01-12 08:27:03
Source Voltage;0,6000;0,6000;-0,3000;0,0000;0,0000;0,08072;0,0286;-0,01058;0,0286;-0,00083;0,0000;21;2015-01-12 08:27:04
